Filter,MJD,Mag,Sigma,Code
i,1806.76,18.6711731235,0.013,CSP9844
i,1810.76,18.7870432192,0.015,CSP9844
i,1813.76,19.0996262649,0.03,CSP9844
i,1814.76,19.2699439258,0.032,CSP9844
i,1818.71,19.4430896438,0.025,CSP9844
i,1820.78,19.3279625878,0.019,CSP9844
i,1821.71,19.3188846168,0.018,CSP9844
i,1824.79,19.1821025334,0.018,CSP9844
i,1830.67,19.1579614459,0.02,CSP9844
i,1831.71,19.0541309727,0.031,CSP9844
i,1834.8,19.5457017497,0.024,CSP9844
i,1837.78,19.6934851945,0.035,CSP9844
i,1839.68,19.8694503496,0.036,CSP9844
i,1840.68,19.8354866835,0.04,CSP9844
i,1841.68,19.9526120176,0.056,CSP9844
i,1844.84,20.1775797659,0.056,CSP9844
r,1806.76,18.0928390253,0.008,CSP9844
r,1810.76,18.1531933205,0.009,CSP9844
r,1813.76,18.3469137749,0.014,CSP9844
r,1814.76,18.4689688575,0.013,CSP9844
r,1818.71,18.7080011756,0.012,CSP9844
r,1820.78,18.791143332,0.013,CSP9844
r,1821.71,18.7842157722,0.01,CSP9844
r,1824.79,18.8084859601,0.011,CSP9844
r,1830.67,19.1561668774,0.014,CSP9844
r,1831.71,19.2132772843,0.015,CSP9844
r,1834.8,19.5046266495,0.017,CSP9844
r,1837.78,19.6522487005,0.021,CSP9844
r,1839.68,19.7463978168,0.029,CSP9844
r,1840.68,19.7670675293,0.04,CSP9844
r,1842.83,19.8838903956,0.058,CSP9844
r,1844.84,19.935656921,0.046,CSP9844
B,1806.76,18.2730432579,0.011,CSP9844
B,1810.76,18.4013791162,0.015,CSP9844
B,1813.76,18.5568782763,0.029,CSP9844
B,1814.76,18.6843488031,0.025,CSP9844
B,1818.71,19.19334719,0.024,CSP9844
B,1820.78,19.4166818841,0.021,CSP9844
B,1821.71,19.6178968587,0.02,CSP9844
B,1824.79,19.9419377331,0.021,CSP9844
B,1830.67,20.6630912492,0.057,CSP9844
B,1831.71,20.6666155742,0.048,CSP9844
B,1834.8,20.7623463645,0.045,CSP9844
B,1837.78,20.9822917787,0.066,CSP9844
V,1806.76,18.1283896583,0.01,CSP9844
V,1810.76,18.1443575775,0.013,CSP9844
V,1813.76,18.2075569112,0.019,CSP9844
V,1814.76,18.3325405536,0.018,CSP9844
V,1818.71,18.5801871007,0.015,CSP9844
V,1820.78,18.7402042147,0.014,CSP9844
V,1821.71,18.8112484445,0.015,CSP9844
V,1824.79,18.9869254325,0.016,CSP9844
V,1830.67,19.5053276105,0.021,CSP9844
V,1831.71,19.655438317,0.028,CSP9844
V,1834.8,19.8409624675,0.026,CSP9844
V,1837.78,20.0531415312,0.042,CSP9844
V,1839.68,20.0695199273,0.058,CSP9844
V,1840.68,20.1641373124,0.078,CSP9844
