Filter,MJD,Mag,Sigma,Code
i,1484.54,15.007027164,0.006,CSP9844
i,1486.59,14.9605245927,0.008,CSP9844
i,1488.56,14.9081584596,0.006,CSP9844
i,1490.55,14.8520243271,0.009,CSP9844
i,1492.58,14.7798991785,0.009,CSP9844
i,1493.59,14.7957698371,0.008,CSP9844
i,1497.54,14.7523958953,0.007,CSP9844
i,1499.55,14.760405961,0.007,CSP9844
i,1515.52,14.8802938355,0.006,CSP9844
r,1484.54,15.3987327877,0.007,CSP9844
r,1486.59,15.3379194816,0.009,CSP9844
r,1488.56,15.3136185496,0.008,CSP9844
r,1490.55,15.1926014046,0.008,CSP9844
r,1492.58,15.1528735864,0.008,CSP9844
r,1493.59,15.1465004205,0.009,CSP9844
r,1494.54,15.1488644637,0.01,CSP9844
r,1497.54,15.1312441166,0.007,CSP9844
r,1499.55,15.1377998747,0.007,CSP9844
r,1515.52,15.3721515111,0.007,CSP9844
B,1484.54,17.2125663649,0.016,CSP9844
B,1486.59,17.2078510551,0.016,CSP9844
B,1488.56,17.2065289471,0.017,CSP9844
B,1490.55,17.0751471235,0.012,CSP9844
B,1492.58,17.0667775445,0.013,CSP9844
B,1493.59,17.0715183385,0.013,CSP9844
B,1494.54,17.1119704795,0.013,CSP9844
B,1497.54,17.1371339091,0.013,CSP9844
B,1499.55,17.2034938565,0.013,CSP9844
B,1515.52,17.6763967642,0.021,CSP9844
V,1484.54,16.0389711961,0.011,CSP9844
V,1486.59,15.9847612428,0.012,CSP9844
V,1488.56,15.9417976425,0.011,CSP9844
V,1490.55,15.821609928,0.01,CSP9844
V,1492.58,15.8130445973,0.011,CSP9844
V,1493.59,15.8049449822,0.01,CSP9844
V,1494.54,15.8072013756,0.012,CSP9844
V,1497.54,15.7596083828,0.011,CSP9844
V,1499.55,15.7521493835,0.01,CSP9844
V,1515.52,16.0572454194,0.012,CSP9844
