Filter,MJD,Mag,Sigma,Code
i,1582.86,15.4145675725,0.005,CSP9844
i,1583.86,15.4684853525,0.005,CSP9844
i,1587.82,15.4808889044,0.005,CSP9844
i,1589.82,15.4213880766,0.007,CSP9844
i,1591.81,15.3435882206,0.005,CSP9844
i,1592.88,15.3380804649,0.007,CSP9844
i,1595.85,15.3140638298,0.005,CSP9844
i,1597.8,15.4267910926,0.005,CSP9844
i,1606.77,16.1508942152,0.009,CSP9844
i,1616.73,16.6307441529,0.008,CSP9844
i,1618.73,16.7337304379,0.015,CSP9844
i,1624.81,16.9660015616,0.009,CSP9844
i,1628.78,17.1090985301,0.01,CSP9844
i,1630.78,17.2233569537,0.012,CSP9844
i,1644.7,17.695,0.012,CSP9844
i,1646.72,17.746,0.015,CSP9844
i,1648.77,17.839,0.015,CSP9844
i,1650.8,17.863,0.019,CSP9844
i,1651.78,17.929,0.021,CSP9844
i,1653.76,18.006,0.016,CSP9844
i,1654.86,17.994,0.014,CSP9844
r,1582.86,14.6967212184,0.005,CSP9844
r,1583.86,14.7891250922,0.005,CSP9844
r,1587.82,14.9436567098,0.005,CSP9844
r,1589.82,14.9908598689,0.006,CSP9844
r,1591.81,15.0161205009,0.005,CSP9844
r,1592.88,15.0489087203,0.005,CSP9844
r,1595.85,15.1961386721,0.005,CSP9844
r,1597.8,15.372793164,0.005,CSP9844
r,1606.77,16.0611510076,0.007,CSP9844
r,1616.73,16.462198344,0.007,CSP9844
r,1618.73,16.5488889769,0.007,CSP9844
r,1624.81,16.7782698676,0.007,CSP9844
r,1628.78,16.9122199801,0.007,CSP9844
r,1630.78,16.9962918171,0.008,CSP9844
r,1644.7,17.416,0.012,CSP9844
r,1646.72,17.492,0.01,CSP9844
r,1648.77,17.557,0.01,CSP9844
r,1650.8,17.635,0.012,CSP9844
r,1651.78,17.675,0.012,CSP9844
r,1653.76,17.739,0.011,CSP9844
r,1654.86,17.764,0.014,CSP9844
B,1582.86,15.0213743418,0.004,CSP9844
B,1583.86,15.1577624284,0.004,CSP9844
B,1587.82,15.6142358458,0.005,CSP9844
B,1589.82,15.9246103654,0.006,CSP9844
B,1591.81,16.1889737061,0.007,CSP9844
B,1592.88,16.3080244003,0.007,CSP9844
B,1595.85,16.6117574098,0.01,CSP9844
B,1597.8,16.7970525281,0.009,CSP9844
B,1606.77,17.354378178,0.014,CSP9844
B,1616.73,17.582050912,0.015,CSP9844
B,1624.81,17.7263740777,0.015,CSP9844
B,1628.78,17.7914978684,0.02,CSP9844
B,1630.78,17.8269978775,0.015,CSP9844
B,1644.7,18.067,0.021,CSP9844
B,1646.72,18.108,0.021,CSP9844
B,1648.77,18.123,0.02,CSP9844
B,1650.8,18.141,0.019,CSP9844
B,1651.78,18.155,0.019,CSP9844
B,1653.76,18.192,0.017,CSP9844
B,1654.86,18.222,0.018,CSP9844
V,1582.86,14.5678754111,0.005,CSP9844
V,1583.86,14.6441445456,0.004,CSP9844
V,1587.82,14.9126983635,0.005,CSP9844
V,1589.82,15.0497185521,0.005,CSP9844
V,1591.81,15.186670832,0.005,CSP9844
V,1592.88,15.2610376956,0.006,CSP9844
V,1595.85,15.4988318165,0.006,CSP9844
V,1597.8,15.690808588,0.005,CSP9844
V,1606.77,16.3040288925,0.009,CSP9844
V,1616.73,16.6278106146,0.012,CSP9844
V,1618.73,16.6948223566,0.017,CSP9844
V,1624.81,16.8766592027,0.008,CSP9844
V,1628.78,16.9835459651,0.014,CSP9844
V,1630.78,17.0493566368,0.01,CSP9844
V,1644.7,17.436,0.011,CSP9844
V,1646.72,17.453,0.017,CSP9844
V,1648.77,17.532,0.01,CSP9844
V,1650.8,17.562,0.019,CSP9844
V,1651.78,17.61,0.012,CSP9844
V,1653.76,17.634,0.012,CSP9844
V,1654.86,17.681,0.011,CSP9844
