Filter,MJD,Mag,Sigma,Code
i,1768.75,18.2538439383,0.015,CSP9844
i,1770.73,17.7516284038,0.011,CSP9844
i,1772.78,17.4743776239,0.01,CSP9844
i,1776.73,17.3591779064,0.009,CSP9844
i,1779.77,17.503537698,0.012,CSP9844
i,1781.75,17.5752549654,0.014,CSP9844
i,1783.74,17.5661266399,0.018,CSP9844
i,1786.84,17.6795502715,0.012,CSP9844
i,1790.74,18.0522695937,0.012,CSP9844
i,1792.69,18.1940699066,0.013,CSP9844
i,1793.7,18.1630387633,0.012,CSP9844
i,1795.73,18.2188593824,0.016,CSP9844
i,1801.78,18.0201605679,0.013,CSP9844
i,1803.8,17.950507514,0.012,CSP9844
i,1806.73,17.9529555723,0.012,CSP9844
i,1808.74,17.9851129445,0.011,CSP9844
i,1809.7,17.9884066038,0.012,CSP9844
i,1810.71,18.0475344098,0.017,CSP9844
i,1813.64,18.2225454968,0.014,CSP9844
i,1814.69,18.2567386625,0.016,CSP9844
r,1768.75,17.9377668898,0.013,CSP9844
r,1772.78,17.2225257809,0.007,CSP9844
r,1776.73,16.9571806564,0.006,CSP9844
r,1779.77,16.8579623338,0.012,CSP9844
r,1781.75,16.9010144671,0.011,CSP9844
r,1783.74,16.8920582695,0.01,CSP9844
r,1786.84,17.0056609182,0.009,CSP9844
r,1790.74,17.2622591526,0.009,CSP9844
r,1792.69,17.4209676354,0.009,CSP9844
r,1793.7,17.4868442673,0.008,CSP9844
r,1795.73,17.5981610015,0.012,CSP9844
r,1801.78,17.6800847397,0.009,CSP9844
r,1802.72,17.7071370113,0.009,CSP9844
r,1803.8,17.6745090815,0.007,CSP9844
r,1806.73,17.7968627042,0.009,CSP9844
r,1808.74,17.841101581,0.009,CSP9844
r,1809.7,17.9185204985,0.011,CSP9844
r,1810.71,18.0025653272,0.015,CSP9844
r,1813.64,18.1703701223,0.014,CSP9844
r,1814.69,18.203457944,0.014,CSP9844
B,1768.75,17.983247797,0.011,CSP9844
B,1770.73,17.5276457206,0.008,CSP9844
B,1772.78,17.2083482277,0.009,CSP9844
B,1776.73,16.9048464244,0.007,CSP9844
B,1779.77,16.8690565926,0.009,CSP9844
B,1781.75,16.9012300825,0.01,CSP9844
B,1783.74,16.9636769894,0.011,CSP9844
B,1786.84,17.1231806676,0.011,CSP9844
B,1790.74,17.4408579615,0.008,CSP9844
B,1792.69,17.6588875359,0.009,CSP9844
B,1793.7,17.7698530187,0.01,CSP9844
B,1795.73,18.0061548882,0.012,CSP9844
B,1801.78,18.6688558284,0.016,CSP9844
B,1802.72,18.7395115686,0.015,CSP9844
B,1803.8,18.8095815775,0.018,CSP9844
B,1806.73,19.1226501348,0.021,CSP9844
B,1808.74,19.2763911944,0.027,CSP9844
B,1809.7,19.3345880428,0.042,CSP9844
B,1810.71,19.3424873408,0.067,CSP9844
B,1813.64,19.6790598949,0.083,CSP9844
B,1814.69,19.6009780483,0.087,CSP9844
V,1768.75,17.8924602138,0.011,CSP9844
V,1770.73,17.4677795556,0.008,CSP9844
V,1772.78,17.1773640604,0.008,CSP9844
V,1776.73,16.8846241037,0.006,CSP9844
V,1779.77,16.7942715616,0.009,CSP9844
V,1781.75,16.8023084407,0.011,CSP9844
V,1783.74,16.8275070642,0.011,CSP9844
V,1786.84,16.911556012,0.009,CSP9844
V,1790.74,17.1140449444,0.009,CSP9844
V,1792.69,17.2329211886,0.009,CSP9844
V,1793.7,17.2993642407,0.009,CSP9844
V,1795.73,17.4266853584,0.011,CSP9844
V,1801.78,17.7785815111,0.01,CSP9844
V,1802.72,17.8404838971,0.01,CSP9844
V,1803.8,17.86788378,0.011,CSP9844
V,1806.73,18.0701429723,0.011,CSP9844
V,1808.74,18.1858618342,0.013,CSP9844
V,1809.7,18.2715906724,0.018,CSP9844
V,1810.71,18.2821980872,0.023,CSP9844
V,1813.64,18.4732406143,0.03,CSP9844
V,1814.69,18.5081598183,0.03,CSP9844
