Filter,MJD,Mag,Sigma,Code
i,1740.89,15.2725572638,0.004,CSP9844
i,1747.86,15.7055621731,0.004,CSP9844
i,1749.87,15.6763002227,0.005,CSP9844
i,1755.87,15.4962076372,0.005,CSP9844
i,1759.88,15.4073189279,0.005,CSP9844
i,1760.84,15.3946428835,0.004,CSP9844
i,1766.88,15.6011577819,0.009,CSP9844
i,1768.85,15.754126987,0.012,CSP9844
i,1770.83,15.8607472519,0.005,CSP9844
i,1772.85,15.9674592618,0.005,CSP9844
i,1777.85,16.2048415645,0.006,CSP9844
i,1783.84,16.4405025527,0.009,CSP9844
i,1792.81,16.7904253509,0.007,CSP9844
i,1793.82,16.8248009183,0.014,CSP9844
i,1795.81,16.9334872101,0.012,CSP9844
i,1801.85,17.1005242418,0.012,CSP9844
i,1802.76,17.1550144033,0.007,CSP9844
i,1809.83,17.394635704,0.013,CSP9844
i,1814.82,17.51,0.011,CSP9844
i,1817.8,17.627,0.017,CSP9844
i,1824.86,17.845,0.038,CSP9844
i,1827.81,17.906,0.026,CSP9844
r,1740.89,14.5414825768,0.003,CSP9844
r,1747.86,14.9958622322,0.004,CSP9844
r,1749.87,15.0426591749,0.004,CSP9844
r,1755.87,15.11359212,0.007,CSP9844
r,1759.88,15.1589490031,0.004,CSP9844
r,1760.84,15.1978664929,0.005,CSP9844
r,1765.87,15.462697854,0.006,CSP9844
r,1766.88,15.5380890683,0.006,CSP9844
r,1768.85,15.6623451865,0.005,CSP9844
r,1770.83,15.7725156651,0.004,CSP9844
r,1772.85,15.8718290383,0.004,CSP9844
r,1777.85,16.0716447667,0.004,CSP9844
r,1783.84,16.29080682,0.008,CSP9844
r,1792.81,16.5581860393,0.006,CSP9844
r,1793.82,16.5877861411,0.007,CSP9844
r,1795.81,16.6620251109,0.01,CSP9844
r,1801.85,16.82298457,0.009,CSP9844
r,1802.76,16.8667733761,0.006,CSP9844
r,1809.83,17.0755117179,0.009,CSP9844
r,1814.82,17.174,0.009,CSP9844
r,1817.8,17.26,0.011,CSP9844
r,1824.86,17.433,0.013,CSP9844
r,1827.81,17.55,0.007,CSP9844
B,1740.89,14.7978634185,0.008,CSP9844
B,1747.86,15.3896534479,0.004,CSP9844
B,1749.87,15.5950785596,0.004,CSP9844
B,1751.88,15.7757162555,0.015,CSP9844
B,1755.87,16.1761704433,0.005,CSP9844
B,1760.84,16.5786244914,0.005,CSP9844
B,1765.87,16.9448308958,0.008,CSP9844
B,1768.85,17.0882414247,0.007,CSP9844
B,1770.83,17.1701202848,0.007,CSP9844
B,1772.85,17.2429627757,0.008,CSP9844
B,1777.85,17.3452735687,0.008,CSP9844
B,1783.84,17.5177499546,0.019,CSP9844
B,1786.87,17.4545027325,0.017,CSP9844
B,1792.81,17.5637745087,0.007,CSP9844
B,1793.82,17.5530330347,0.009,CSP9844
B,1795.81,17.5993014252,0.011,CSP9844
B,1801.85,17.6818272906,0.01,CSP9844
B,1802.76,17.7020183843,0.01,CSP9844
B,1809.83,17.7891681906,0.011,CSP9844
B,1814.82,17.852,0.012,CSP9844
B,1817.8,17.89,0.014,CSP9844
B,1824.86,18.042,0.021,CSP9844
B,1827.81,18.059,0.01,CSP9844
V,1740.89,14.4584849848,0.003,CSP9844
V,1747.86,14.8650644983,0.004,CSP9844
V,1749.87,14.9712156277,0.004,CSP9844
V,1751.88,15.0644455849,0.007,CSP9844
V,1755.87,15.2551271878,0.004,CSP9844
V,1760.84,15.4720954948,0.004,CSP9844
V,1765.87,15.7838715744,0.004,CSP9844
V,1766.88,15.8641991575,0.006,CSP9844
V,1768.85,15.9796849454,0.006,CSP9844
V,1770.83,16.0682390825,0.004,CSP9844
V,1772.85,16.1525550446,0.005,CSP9844
V,1777.85,16.300606819,0.005,CSP9844
V,1783.84,16.5137786448,0.018,CSP9844
V,1786.87,16.550597859,0.006,CSP9844
V,1792.81,16.7042703102,0.005,CSP9844
V,1793.82,16.7251414834,0.007,CSP9844
V,1795.81,16.7733761312,0.007,CSP9844
V,1801.85,16.9270988687,0.008,CSP9844
V,1802.76,16.9577585004,0.007,CSP9844
V,1809.83,17.1240689127,0.009,CSP9844
V,1814.82,17.258,0.009,CSP9844
V,1817.8,17.304,0.01,CSP9844
V,1824.86,17.466,0.012,CSP9844
V,1827.81,17.537,0.009,CSP9844
