Filter,MJD,Mag,Sigma,Code
i,1348.76,16.0222300579,0.008,CSP9844
i,1349.73,16.0291662069,0.008,CSP9844
i,1351.65,16.0512358534,0.005,CSP9844
i,1354.69,16.1701290623,0.006,CSP9844
i,1357.66,16.3821149971,0.005,CSP9844
i,1359.64,16.4372517974,0.005,CSP9844
i,1362.63,16.3908587768,0.005,CSP9844
i,1363.61,16.3267380311,0.005,CSP9844
i,1364.65,16.3494210885,0.005,CSP9844
i,1365.66,16.3400003354,0.005,CSP9844
i,1368.64,16.4266529658,0.007,CSP9844
i,1375.56,17.0570912351,0.011,CSP9844
i,1376.55,17.1176038604,0.007,CSP9844
i,1378.68,17.2513391642,0.008,CSP9844
i,1380.63,17.3651235189,0.01,CSP9844
i,1382.63,17.4686174166,0.01,CSP9844
i,1383.61,17.5339971216,0.011,CSP9844
i,1385.62,17.6310865214,0.012,CSP9844
i,1392.57,17.9052453299,0.016,CSP9844
i,1394.61,18.005,0.016,CSP9844
i,1395.53,18.021,0.017,CSP9844
i,1400.56,18.209,0.023,CSP9844
i,1407.57,18.483,0.021,CSP9844
i,1417.55,18.815,0.028,CSP9844
i,1421.53,18.996,0.025,CSP9844
i,1426.58,19.119,0.054,CSP9844
i,1428.54,19.237,0.059,CSP9844
i,1440.53,19.508,0.033,CSP9844
r,1348.76,15.6795370393,0.005,CSP9844
r,1349.73,15.6413309431,0.006,CSP9844
r,1351.65,15.599953917,0.004,CSP9844
r,1354.69,15.6581155119,0.004,CSP9844
r,1357.66,15.8598422318,0.004,CSP9844
r,1359.64,15.9857658181,0.004,CSP9844
r,1362.63,16.1039898642,0.004,CSP9844
r,1363.61,16.1065310163,0.004,CSP9844
r,1364.65,16.1870038414,0.004,CSP9844
r,1365.66,16.2209282533,0.005,CSP9844
r,1368.64,16.4152309195,0.008,CSP9844
r,1375.56,17.075268905,0.006,CSP9844
r,1376.55,17.1670146325,0.005,CSP9844
r,1378.68,17.2872609165,0.007,CSP9844
r,1380.63,17.3792991045,0.01,CSP9844
r,1382.63,17.4702322567,0.007,CSP9844
r,1383.61,17.5194313553,0.008,CSP9844
r,1385.62,17.6028917842,0.008,CSP9844
r,1392.57,17.8623670188,0.013,CSP9844
r,1394.61,17.89,0.012,CSP9844
r,1395.53,17.922,0.013,CSP9844
r,1400.56,18.128,0.017,CSP9844
r,1407.57,18.374,0.012,CSP9844
r,1417.55,18.726,0.015,CSP9844
r,1421.53,18.932,0.02,CSP9844
r,1426.58,19.064,0.046,CSP9844
r,1428.54,19.104,0.062,CSP9844
r,1440.53,19.605,0.024,CSP9844
B,1348.76,15.9498327761,0.006,CSP9844
B,1349.73,15.9269885661,0.007,CSP9844
B,1351.65,15.9603525376,0.005,CSP9844
B,1354.69,16.1930139259,0.006,CSP9844
B,1357.66,16.6118222813,0.006,CSP9844
B,1359.64,16.9289463648,0.007,CSP9844
B,1362.63,17.3740262947,0.01,CSP9844
B,1363.61,17.4615782987,0.011,CSP9844
B,1364.65,17.6177032222,0.011,CSP9844
B,1365.66,17.7314018041,0.014,CSP9844
B,1368.64,18.0932715466,0.058,CSP9844
B,1376.55,18.7152023515,0.018,CSP9844
B,1378.68,18.8183995636,0.018,CSP9844
B,1380.63,18.8489718352,0.018,CSP9844
B,1382.63,18.9302504281,0.021,CSP9844
B,1383.61,18.9153241424,0.017,CSP9844
B,1385.62,18.9876448423,0.023,CSP9844
B,1392.57,19.0878914457,0.023,CSP9844
B,1394.61,19.178,0.036,CSP9844
B,1395.53,19.192,0.043,CSP9844
B,1400.56,19.155,0.051,CSP9844
B,1407.57,19.484,0.029,CSP9844
B,1417.55,19.526,0.026,CSP9844
B,1421.53,19.661,0.044,CSP9844
B,1426.58,19.61,0.078,CSP9844
B,1440.53,19.877,0.023,CSP9844
V,1348.76,15.7392460249,0.006,CSP9844
V,1349.73,15.6996413584,0.006,CSP9844
V,1351.65,15.6564418533,0.005,CSP9844
V,1354.69,15.697818404,0.005,CSP9844
V,1357.66,15.8684235493,0.004,CSP9844
V,1359.64,16.038935532,0.006,CSP9844
V,1362.63,16.2964056273,0.006,CSP9844
V,1363.61,16.3490286739,0.006,CSP9844
V,1364.65,16.4506290688,0.006,CSP9844
V,1365.66,16.5372821647,0.007,CSP9844
V,1368.64,16.7967418943,0.011,CSP9844
V,1375.56,17.4261572122,0.009,CSP9844
V,1376.55,17.4641805176,0.01,CSP9844
V,1378.68,17.5908901511,0.009,CSP9844
V,1380.63,17.6704329406,0.01,CSP9844
V,1382.63,17.7436612721,0.009,CSP9844
V,1383.61,17.7855053372,0.01,CSP9844
V,1385.62,17.8475234901,0.012,CSP9844
V,1392.57,18.0851452674,0.015,CSP9844
V,1394.61,18.166,0.016,CSP9844
V,1395.53,18.169,0.019,CSP9844
V,1400.56,18.36,0.029,CSP9844
V,1407.57,18.542,0.015,CSP9844
V,1417.55,18.835,0.017,CSP9844
V,1421.53,18.934,0.024,CSP9844
V,1426.58,19.003,0.056,CSP9844
V,1428.54,19.011,0.08,CSP9844
