Filter,MJD,Mag,Sigma,Code
r,407.77,16.0921041968,0.008,CSP9844
r,408.73,16.0798565598,0.01,CSP9844
r,409.73,16.0974121077,0.008,CSP9844
r,410.74,16.0935055081,0.007,CSP9844
r,411.73,16.1173171039,0.008,CSP9844
r,412.72,16.1378042375,0.008,CSP9844
r,413.7,16.1743592332,0.009,CSP9844
r,414.68,16.212240467,0.007,CSP9844
r,415.73,16.2633158308,0.01,CSP9844
r,416.66,16.3109781433,0.009,CSP9844
r,417.71,16.3728519028,0.01,CSP9844
r,418.71,16.4249279835,0.009,CSP9844
r,419.68,16.4962185826,0.009,CSP9844
r,420.74,16.5413782304,0.009,CSP9844
r,421.77,16.6181456716,0.011,CSP9844
r,422.69,16.6462560181,0.012,CSP9844
r,424.67,16.6664114015,0.031,CSP9844
r,425.66,16.7039192781,0.018,CSP9844
r,426.67,16.7281486769,0.013,CSP9844
r,427.67,16.760442344,0.012,CSP9844
r,428.64,16.7686157592,0.013,CSP9844
r,429.66,16.7902161611,0.009,CSP9844
r,430.65,16.8146478993,0.009,CSP9844
r,431.62,16.8485780991,0.01,CSP9844
r,432.65,16.8555062289,0.01,CSP9844
r,436.66,16.9829833187,0.009,CSP9844
r,438.65,17.0353940288,0.009,CSP9844
r,444.67,17.3848597979,0.01,CSP9844
r,445.66,17.4328270914,0.01,CSP9844
r,446.67,17.5144397937,0.011,CSP9844
r,453.58,17.8653032332,0.021,CSP9844
r,454.61,17.8716708078,0.017,CSP9844
r,455.62,17.9020934202,0.017,CSP9844
r,456.59,17.9379712048,0.015,CSP9844
r,457.59,17.9642385456,0.012,CSP9844
r,458.58,17.9933180079,0.013,CSP9844
r,459.57,18.0367141919,0.012,CSP9844
r,460.57,18.0807449803,0.012,CSP9844
r,464.55,18.1907551732,0.013,CSP9844
r,465.61,18.2304163373,0.012,CSP9844
r,466.6,18.2609891075,0.012,CSP9844
r,472.55,18.4259993975,0.01,CSP9844
r,474.53,18.4874973779,0.011,CSP9844
r,476.52,18.5485914709,0.016,CSP9844
r,478.55,18.6081341471,0.017,CSP9844
r,479.55,18.6743726102,0.036,CSP9844
r,480.51,18.6661991963,0.021,CSP9844
B,397.73,16.4928647615,0.013,CSP9844
B,398.76,16.3819321985,0.009,CSP9844
B,399.72,16.274508044,0.009,CSP9844
B,400.72,16.2012680868,0.008,CSP9844
B,401.7,16.1480180404,0.006,CSP9844
B,402.69,16.1145299752,0.007,CSP9844
B,403.74,16.0629247087,0.007,CSP9844
B,404.72,16.0534832264,0.008,CSP9844
B,406.72,16.0404566978,0.009,CSP9844
B,407.77,16.0661697892,0.008,CSP9844
B,408.73,16.08623426,0.009,CSP9844
B,409.73,16.1132305155,0.009,CSP9844
B,410.74,16.1542064432,0.008,CSP9844
B,411.73,16.1948149026,0.007,CSP9844
B,412.72,16.2559074074,0.008,CSP9844
B,413.7,16.2875378081,0.009,CSP9844
B,414.68,16.3476597717,0.008,CSP9844
B,415.73,16.4281570284,0.01,CSP9844
B,416.66,16.4904538374,0.009,CSP9844
B,417.71,16.5812463106,0.01,CSP9844
B,418.71,16.6657798031,0.009,CSP9844
B,419.68,16.7596496406,0.011,CSP9844
B,420.74,16.8760594582,0.011,CSP9844
B,421.77,16.9936232694,0.015,CSP9844
B,422.69,17.0393144963,0.027,CSP9844
B,424.67,17.2646399424,0.052,CSP9844
B,426.67,17.4219672022,0.025,CSP9844
B,427.67,17.4641185246,0.022,CSP9844
B,428.64,17.5863385273,0.024,CSP9844
B,429.66,17.6579379515,0.027,CSP9844
B,430.65,17.729170907,0.021,CSP9844
B,431.62,17.8432730781,0.021,CSP9844
B,432.65,17.9545844009,0.022,CSP9844
B,436.66,18.224605828,0.014,CSP9844
B,438.65,18.3356527558,0.016,CSP9844
B,444.67,18.670041615,0.02,CSP9844
B,445.66,18.6996008882,0.019,CSP9844
B,446.67,18.7593345969,0.022,CSP9844
B,453.58,19.0499518994,0.064,CSP9844
B,454.61,18.970493293,0.05,CSP9844
B,455.62,19.1077057234,0.06,CSP9844
B,456.59,19.0993248196,0.045,CSP9844
B,457.59,19.1493848737,0.036,CSP9844
B,458.58,19.0985911567,0.031,CSP9844
B,459.57,19.1424590477,0.025,CSP9844
B,460.57,19.1639655487,0.017,CSP9844
B,464.55,19.2348696254,0.021,CSP9844
B,465.61,19.2275452036,0.021,CSP9844
B,466.6,19.2881298568,0.021,CSP9844
B,472.55,19.3535934242,0.018,CSP9844
B,474.53,19.4213786272,0.023,CSP9844
B,476.52,19.3517573079,0.031,CSP9844
B,478.55,19.4375764905,0.036,CSP9844
B,479.55,19.4468784268,0.053,CSP9844
B,480.51,19.4641938994,0.041,CSP9844
