Filter,MJD,Mag,Sigma,Code
V,404.54,14.9016465676,0.006,CSP3014
V,406.54,14.6008616103,0.007,CSP3014
V,408.53,14.4059057049,0.006,CSP3014
V,409.53,14.3473762611,0.006,CSP3014
V,410.53,14.3001057632,0.007,CSP3014
V,411.53,14.2641697556,0.006,CSP3014
V,412.53,14.2630656521,0.006,CSP3014
V,413.53,14.2367700859,0.011,CSP3014
V,414.52,14.2845096044,0.011,CSP3014
V,415.52,14.2640600227,0.009,CSP3014
V,416.52,14.2650941475,0.01,CSP3014
V,417.52,14.2747910554,0.009,CSP3014
V,418.52,14.3207344899,0.009,CSP3014
V,419.52,14.3545152388,0.016,CSP3014
V,420.51,14.3577797145,0.013,CSP3014
V,421.52,14.4564936204,0.019,CSP3014
V,422.51,14.5071179064,0.025,CSP3014
V,425.51,14.6714408064,0.017,CSP3014
V,426.5,14.7500675992,0.017,CSP3014
V,427.51,14.8419733679,0.014,CSP3014
V,429.51,14.9309694234,0.013,CSP3014
i,404.54,15.0242486136,0.006,CSP9844
i,406.54,14.7848163252,0.006,CSP9844
i,408.53,14.6702301133,0.007,CSP9844
i,409.53,14.6772319066,0.006,CSP9844
i,410.53,14.66764511,0.008,CSP9844
i,411.53,14.6904609042,0.006,CSP9844
i,412.53,14.7609358827,0.007,CSP9844
i,413.53,14.7858213943,0.011,CSP9844
i,414.52,14.8131345245,0.011,CSP9844
i,415.52,14.8275489275,0.01,CSP9844
i,416.52,14.8732523904,0.011,CSP9844
i,417.52,14.9272560512,0.013,CSP9844
i,419.52,15.0129323368,0.011,CSP9844
i,420.51,15.1053531608,0.046,CSP9844
i,422.51,15.2176155158,0.04,CSP9844
i,425.51,15.3973746136,0.017,CSP9844
i,426.5,15.408834284,0.03,CSP9844
i,427.51,15.379638864,0.025,CSP9844
i,429.51,15.3071903429,0.013,CSP9844
r,404.54,14.7863791688,0.006,CSP9844
r,406.54,14.5217149222,0.006,CSP9844
r,407.54,14.4909736139,0.025,CSP9844
r,408.53,14.3567830578,0.007,CSP9844
r,409.53,14.3020037162,0.006,CSP9844
r,410.53,14.2502745328,0.012,CSP9844
r,411.53,14.2446506663,0.007,CSP9844
r,412.53,14.2163084566,0.006,CSP9844
r,413.53,14.2109150205,0.007,CSP9844
r,414.52,14.1891299185,0.006,CSP9844
r,415.52,14.2303573836,0.006,CSP9844
r,416.52,14.2336557174,0.008,CSP9844
r,417.52,14.2680904502,0.009,CSP9844
r,419.52,14.356347531,0.008,CSP9844
r,420.51,14.4557932914,0.03,CSP9844
r,421.52,14.4682581011,0.038,CSP9844
r,422.51,14.6363655608,0.017,CSP9844
r,425.51,14.791997883,0.013,CSP9844
r,426.5,14.7913142143,0.018,CSP9844
r,427.51,14.8891349733,0.013,CSP9844
r,429.51,14.8805760295,0.009,CSP9844
B,404.54,15.0541046524,0.006,CSP9844
B,406.54,14.7669893732,0.006,CSP9844
B,408.53,14.5695991279,0.006,CSP9844
B,409.53,14.5108938627,0.006,CSP9844
B,410.53,14.4761657215,0.006,CSP9844
B,411.53,14.4508233283,0.006,CSP9844
B,412.53,14.4709694009,0.007,CSP9844
B,413.53,14.4756924068,0.017,CSP9844
B,414.52,14.5004052133,0.011,CSP9844
B,415.52,14.5291735641,0.012,CSP9844
B,416.52,14.5654381615,0.014,CSP9844
B,417.52,14.6698320105,0.014,CSP9844
B,418.52,14.7297337217,0.021,CSP9844
B,419.52,14.8162651571,0.03,CSP9844
B,420.51,14.8975615692,0.022,CSP9844
B,421.52,14.989535076,0.02,CSP9844
B,425.51,15.3780917397,0.04,CSP9844
B,426.5,15.5165690011,0.034,CSP9844
B,427.51,15.6674981288,0.035,CSP9844
B,429.51,15.8474146641,0.035,CSP9844
