Filter,MJD,Mag,Sigma,Code
i,1466.86,17.7386976733,0.017,CSP9844
i,1467.76,17.7857512954,0.01,CSP9844
i,1468.76,17.8191320144,0.012,CSP9844
i,1469.79,17.861621938,0.01,CSP9844
i,1470.77,17.876772653,0.01,CSP9844
i,1476.76,18.134156534,0.013,CSP9844
i,1478.79,18.1639751375,0.013,CSP9844
i,1480.78,18.1585598581,0.014,CSP9844
i,1484.73,18.2380215885,0.015,CSP9844
i,1486.75,18.2788385385,0.021,CSP9844
i,1492.77,18.6760263479,0.021,CSP9844
i,1494.74,18.9118302238,0.016,CSP9844
i,1497.72,19.1452133332,0.021,CSP9844
i,1499.72,19.2039396366,0.03,CSP9844
i,1512.74,19.8041466558,0.049,CSP9844
i,1523.72,20.31969332,0.078,CSP9844
r,1466.86,17.3747971819,0.009,CSP9844
r,1467.76,17.3600203287,0.009,CSP9844
r,1468.76,17.3556004703,0.009,CSP9844
r,1470.77,17.3932830965,0.009,CSP9844
r,1476.76,17.7374561576,0.009,CSP9844
r,1478.79,17.8523187782,0.009,CSP9844
r,1480.78,17.9468888358,0.012,CSP9844
r,1484.73,18.1340933294,0.013,CSP9844
r,1486.75,18.2472617092,0.015,CSP9844
r,1492.77,18.754689155,0.017,CSP9844
r,1494.74,18.9583747793,0.014,CSP9844
r,1497.72,19.0955573833,0.017,CSP9844
r,1499.72,19.2501496227,0.018,CSP9844
r,1512.74,19.8066037947,0.03,CSP9844
r,1519.71,20.0126716309,0.059,CSP9844
r,1521.77,20.0654091947,0.046,CSP9844
r,1523.72,20.0778511412,0.041,CSP9844
B,1466.86,17.5543300216,0.009,CSP9844
B,1467.76,17.5816660404,0.009,CSP9844
B,1468.76,17.6207415053,0.009,CSP9844
B,1469.79,17.6587279965,0.01,CSP9844
B,1470.77,17.7660307051,0.01,CSP9844
B,1476.76,18.5496911362,0.014,CSP9844
B,1478.79,18.8953385834,0.017,CSP9844
B,1480.78,19.1803790066,0.046,CSP9844
B,1484.73,19.6454026129,0.039,CSP9844
B,1486.75,19.5651120703,0.06,CSP9844
B,1492.77,20.1853210626,0.059,CSP9844
B,1494.74,20.1802701867,0.054,CSP9844
B,1499.72,20.3551354413,0.055,CSP9844
B,1512.74,20.8067873572,0.071,CSP9844
B,1527.68,21.203365449,0.083,CSP9844
B,1532.67,21.1343252737,0.096,CSP9844
B,1558.61,21.625,0.101,CSP9844
V,1466.86,17.331185297,0.008,CSP9844
V,1467.76,17.3195325951,0.008,CSP9844
V,1468.76,17.3100135691,0.009,CSP9844
V,1469.79,17.3001532358,0.008,CSP9844
V,1470.77,17.3246789341,0.008,CSP9844
V,1476.76,17.7249449507,0.01,CSP9844
V,1478.79,17.9316725266,0.01,CSP9844
V,1480.78,18.1368433827,0.018,CSP9844
V,1484.73,18.4106947482,0.016,CSP9844
V,1486.75,18.5998089721,0.034,CSP9844
V,1492.77,19.0661880438,0.027,CSP9844
V,1494.74,19.2277533626,0.025,CSP9844
V,1497.72,19.3419960967,0.021,CSP9844
V,1499.72,19.3606855242,0.029,CSP9844
V,1512.74,19.9170307684,0.035,CSP9844
V,1519.71,20.0436591937,0.088,CSP9844
V,1521.77,20.0499257556,0.072,CSP9844
V,1523.72,20.1226198197,0.065,CSP9844
V,1527.68,20.2103510306,0.045,CSP9844
V,1532.67,20.4824933017,0.055,CSP9844
V,1549.64,20.922,0.168,CSP9844
V,1558.61,21.314,0.089,CSP9844
