Filter,MJD,Mag,Sigma,Code
i,1547.73,16.7114919234,0.011,CSP9844
i,1548.74,16.5942290912,0.01,CSP9844
i,1551.73,16.5219467115,0.011,CSP9844
i,1552.73,16.5377236066,0.011,CSP9844
i,1558.68,16.7395378939,0.013,CSP9844
i,1560.69,16.822344362,0.014,CSP9844
i,1562.69,16.9423569267,0.014,CSP9844
i,1564.7,17.0794393638,0.015,CSP9844
i,1566.71,17.2881088029,0.014,CSP9844
i,1568.69,17.4232442052,0.011,CSP9844
i,1569.68,17.4506490099,0.017,CSP9844
i,1570.64,17.4731686093,0.018,CSP9844
i,1571.69,17.4688486468,0.016,CSP9844
i,1573.67,17.4361612205,0.016,CSP9844
i,1575.63,17.3745405404,0.014,CSP9844
i,1576.65,17.3706464028,0.013,CSP9844
i,1580.68,17.2813034764,0.016,CSP9844
i,1587.66,17.280512494,0.015,CSP9844
i,1589.65,17.3716810441,0.018,CSP9844
i,1591.62,17.5015169041,0.017,CSP9844
i,1595.61,17.7249534901,0.019,CSP9844
i,1606.57,18.2728284925,0.029,CSP9844
i,1616.55,18.6047523319,0.048,CSP9844
i,1626.51,18.9765468765,0.048,CSP9844
i,1628.52,19.0894975713,0.034,CSP9844
i,1644.49,19.562,0.1,CSP9844
i,1646.49,19.635,0.058,CSP9844
r,1547.73,16.3865138169,0.009,CSP9844
r,1548.74,16.2633070658,0.006,CSP9844
r,1551.73,16.0555374594,0.007,CSP9844
r,1552.73,16.0108850546,0.006,CSP9844
r,1558.68,15.9694030502,0.008,CSP9844
r,1560.69,16.028812388,0.008,CSP9844
r,1562.69,16.1378593384,0.009,CSP9844
r,1564.7,16.2656040728,0.007,CSP9844
r,1566.71,16.4285184142,0.009,CSP9844
r,1568.69,16.5684886074,0.007,CSP9844
r,1569.68,16.6147273927,0.008,CSP9844
r,1570.64,16.6695969865,0.006,CSP9844
r,1571.69,16.6891890517,0.007,CSP9844
r,1573.67,16.7574112974,0.008,CSP9844
r,1575.63,16.783637599,0.009,CSP9844
r,1576.65,16.7899848979,0.009,CSP9844
r,1580.68,16.8489240539,0.008,CSP9844
r,1587.66,17.0997984408,0.009,CSP9844
r,1589.65,17.2294902247,0.009,CSP9844
r,1591.62,17.3582246754,0.01,CSP9844
r,1595.61,17.5933885856,0.011,CSP9844
r,1606.57,18.0283708893,0.015,CSP9844
r,1616.55,18.3615080803,0.016,CSP9844
r,1626.51,18.6553401266,0.017,CSP9844
r,1628.52,18.7472091873,0.016,CSP9844
r,1644.49,19.123,0.031,CSP9844
r,1646.49,19.177,0.02,CSP9844
B,1547.73,16.2453295843,0.01,CSP9844
B,1548.74,16.1333045985,0.009,CSP9844
B,1551.73,15.9092271259,0.008,CSP9844
B,1552.73,15.869406432,0.006,CSP9844
B,1558.68,15.9115586233,0.007,CSP9844
B,1560.69,16.0118083681,0.006,CSP9844
B,1562.69,16.1318407688,0.008,CSP9844
B,1564.7,16.2699275072,0.007,CSP9844
B,1566.71,16.4324221279,0.007,CSP9844
B,1568.69,16.6163434479,0.008,CSP9844
B,1569.68,16.7198433095,0.007,CSP9844
B,1570.64,16.8162493068,0.008,CSP9844
B,1571.69,16.9199925827,0.009,CSP9844
B,1573.67,17.099446403,0.012,CSP9844
B,1575.63,17.3152713385,0.013,CSP9844
B,1576.65,17.4041872864,0.014,CSP9844
B,1580.68,17.7833006303,0.013,CSP9844
B,1587.66,18.3449984502,0.013,CSP9844
B,1589.65,18.4607319305,0.013,CSP9844
B,1591.62,18.5583370619,0.014,CSP9844
B,1595.61,18.7241055907,0.014,CSP9844
B,1606.57,19.0625132041,0.046,CSP9844
B,1616.55,19.1487910721,0.019,CSP9844
B,1626.51,19.3212858049,0.029,CSP9844
B,1628.52,19.3274843365,0.097,CSP9844
B,1644.49,19.639,0.03,CSP9844
B,1646.49,19.618,0.018,CSP9844
V,1547.73,16.3012759988,0.009,CSP9844
V,1548.74,16.1760229871,0.008,CSP9844
V,1551.73,15.9529893397,0.007,CSP9844
V,1552.73,15.8994159748,0.006,CSP9844
V,1558.68,15.8593136922,0.008,CSP9844
V,1560.69,15.9215327769,0.006,CSP9844
V,1562.69,15.9906681555,0.008,CSP9844
V,1564.7,16.0892185768,0.006,CSP9844
V,1566.71,16.1850432097,0.007,CSP9844
V,1568.69,16.2998831152,0.009,CSP9844
V,1569.68,16.3604846219,0.007,CSP9844
V,1570.64,16.4168911609,0.007,CSP9844
V,1571.69,16.4901458993,0.008,CSP9844
V,1573.67,16.5826048913,0.009,CSP9844
V,1575.63,16.6677857072,0.009,CSP9844
V,1576.65,16.7242524433,0.012,CSP9844
V,1580.68,16.9379425374,0.008,CSP9844
V,1587.66,17.3344720954,0.008,CSP9844
V,1589.65,17.4775742672,0.01,CSP9844
V,1591.62,17.5800828954,0.01,CSP9844
V,1595.61,17.7827421143,0.01,CSP9844
V,1606.57,18.1419633289,0.017,CSP9844
V,1616.55,18.4157738255,0.015,CSP9844
V,1626.51,18.6838869921,0.018,CSP9844
V,1628.52,18.7074401956,0.019,CSP9844
V,1644.49,19.128,0.021,CSP9844
V,1646.49,19.169,0.018,CSP9844
