Filter,MJD,Mag,Sigma,Code
i,1185.56,16.0963854324,0.009,CSP9844
i,1190.62,15.6135102253,0.007,CSP9844
i,1194.52,15.6263287596,0.008,CSP9844
i,1197.56,15.8036681261,0.008,CSP9844
i,1207.51,16.7541042006,0.016,CSP9844
i,1213.47,17.0640307581,0.012,CSP9844
i,1218.5,17.3091882118,0.019,CSP9844
i,1224.47,17.6416280488,0.019,CSP9844
i,1229.48,17.7507035583,0.025,CSP9844
i,1235.46,18.1955004995,0.03,CSP9844
i,1239.46,18.3261836457,0.032,CSP9844
i,1246.46,18.4114109893,0.045,CSP9844
r,1185.56,15.8988757755,0.007,CSP9844
r,1190.62,15.4522340902,0.006,CSP9844
r,1194.52,15.562629068,0.006,CSP9844
r,1197.56,15.8627676408,0.006,CSP9844
r,1207.51,16.8758966614,0.013,CSP9844
r,1213.47,17.2386786182,0.011,CSP9844
r,1219.49,17.5032707466,0.012,CSP9844
r,1224.47,17.7881429344,0.016,CSP9844
r,1229.48,18.0162100018,0.019,CSP9844
r,1235.46,18.3828877143,0.023,CSP9844
r,1239.46,18.5552156868,0.028,CSP9844
r,1246.46,18.8155788496,0.038,CSP9844
B,1185.56,16.5572908469,0.008,CSP9844
B,1190.62,16.5064948123,0.01,CSP9844
B,1194.52,17.093035445,0.01,CSP9844
B,1197.56,17.6048718267,0.015,CSP9844
B,1207.51,18.5189328666,0.072,CSP9844
B,1213.47,18.5916620353,0.027,CSP9844
B,1219.49,18.7366258962,0.038,CSP9844
B,1224.47,18.9838657829,0.046,CSP9844
B,1229.48,19.1306978451,0.037,CSP9844
B,1235.46,19.3099282085,0.036,CSP9844
B,1239.46,19.4149213267,0.041,CSP9844
B,1246.46,19.4458182827,0.075,CSP9844
V,1185.56,15.9722999736,0.007,CSP9844
V,1190.62,15.6435471721,0.006,CSP9844
V,1194.52,15.9241005199,0.006,CSP9844
V,1197.56,16.3007932437,0.008,CSP9844
V,1207.51,17.2343447594,0.016,CSP9844
V,1213.47,17.5226064567,0.016,CSP9844
V,1219.49,17.7448570865,0.019,CSP9844
V,1224.47,17.9968034254,0.019,CSP9844
V,1229.48,18.1916019109,0.022,CSP9844
V,1235.46,18.4399393316,0.025,CSP9844
V,1239.46,18.4997851474,0.024,CSP9844
V,1246.46,18.7332399792,0.042,CSP9844
