Filter,MJD,Mag,Sigma,Code
V,295.53,15.9903536913,0.006,CSP3014
V,298.68,15.5232505474,0.006,CSP3014
V,299.52,15.4462035565,0.007,CSP3014
V,300.55,15.361651398,0.007,CSP3014
V,301.54,15.29986101,0.006,CSP3014
V,302.55,15.2436719149,0.006,CSP3014
V,303.55,15.2169784767,0.007,CSP3014
V,304.57,15.1997043607,0.005,CSP3014
V,305.55,15.1923053553,0.007,CSP3014
V,307.58,15.2122294712,0.005,CSP3014
V,308.56,15.2295960109,0.006,CSP3014
V,309.55,15.2556794379,0.007,CSP3014
V,310.55,15.2782757763,0.005,CSP3014
V,311.56,15.3124698523,0.006,CSP3014
V,314.57,15.4591085169,0.005,CSP3014
V,315.56,15.5137722992,0.008,CSP3014
V,328.54,16.2138456317,0.008,CSP3014
V,330.58,16.3465214622,0.009,CSP3014
V,331.53,16.4069663021,0.009,CSP3014
V,335.54,16.6496271372,0.009,CSP3014
V,337.53,16.7411414433,0.009,CSP3014
V,338.55,16.8126833126,0.006,CSP3014
V,339.54,16.8841412972,0.008,CSP3014
V,340.56,16.9373479533,0.009,CSP3014
V,342.52,17.0245010598,0.026,CSP3014
V,344.54,17.1230737367,0.01,CSP3014
V,346.54,17.2039820874,0.01,CSP3014
V,348.54,17.2668472486,0.012,CSP3014
V,351.54,17.3564186714,0.012,CSP3014
V,352.55,17.3654900338,0.017,CSP3014
i,295.53,16.2167834883,0.007,CSP9844
i,298.68,15.821881384,0.006,CSP9844
i,299.52,15.7759056107,0.009,CSP9844
i,300.55,15.7400826258,0.009,CSP9844
i,301.54,15.7456857381,0.006,CSP9844
i,302.55,15.7633094822,0.006,CSP9844
i,303.55,15.7997893341,0.009,CSP9844
i,304.57,15.8204036968,0.012,CSP9844
i,305.55,15.8352413495,0.01,CSP9844
i,307.58,15.9299538926,0.006,CSP9844
i,308.56,15.952233496,0.007,CSP9844
i,309.55,15.9924300715,0.008,CSP9844
i,310.55,16.0441204161,0.007,CSP9844
i,311.56,16.1062554908,0.007,CSP9844
i,312.53,16.166625635,0.009,CSP9844
i,314.57,16.3669732549,0.007,CSP9844
i,315.56,16.4535412111,0.008,CSP9844
i,320.54,16.6275532876,0.007,CSP9844
i,328.54,16.4461307569,0.009,CSP9844
i,330.58,16.404069073,0.007,CSP9844
i,331.53,16.3697675656,0.007,CSP9844
i,335.54,16.3889889428,0.007,CSP9844
i,337.53,16.4810775343,0.007,CSP9844
i,338.55,16.5191626834,0.009,CSP9844
i,339.54,16.6146707369,0.008,CSP9844
i,340.56,16.6960167407,0.009,CSP9844
i,342.52,16.8387832349,0.009,CSP9844
i,344.54,16.9388036012,0.01,CSP9844
i,346.54,17.0646831118,0.01,CSP9844
i,348.54,17.1681296482,0.01,CSP9844
i,351.54,17.3017143688,0.015,CSP9844
i,352.55,17.3407065871,0.014,CSP9844
r,295.53,15.9484225044,0.007,CSP9844
r,298.68,15.5227414629,0.005,CSP9844
r,299.52,15.4704487924,0.009,CSP9844
r,300.55,15.3956483193,0.009,CSP9844
r,301.54,15.3306322631,0.005,CSP9844
r,302.55,15.290156258,0.005,CSP9844
r,303.55,15.2684287111,0.007,CSP9844
r,304.57,15.2346861102,0.008,CSP9844
r,305.55,15.2228033927,0.007,CSP9844
r,307.58,15.2373885795,0.004,CSP9844
r,308.56,15.2583630682,0.005,CSP9844
r,309.55,15.2694220207,0.008,CSP9844
r,310.55,15.3218616262,0.006,CSP9844
