Filter,MJD,Mag,Sigma,Code
i,1898.65,16.7217978122,0.009,CSP9844
i,1908.63,17.1558962446,0.01,CSP9844
i,1911.66,17.1223414995,0.009,CSP9844
i,1914.61,17.0299060258,0.013,CSP9844
i,1917.64,17.0147822764,0.011,CSP9844
i,1920.62,17.0025793605,0.012,CSP9844
i,1927.61,17.3451772755,0.017,CSP9844
i,1930.57,17.5412301088,0.014,CSP9844
i,1931.57,17.5715194929,0.015,CSP9844
i,1933.6,17.6815957102,0.011,CSP9844
i,1937.64,17.8529056201,0.013,CSP9844
i,1938.62,17.906493915,0.013,CSP9844
i,1946.61,18.1821275405,0.016,CSP9844
i,1947.57,18.2301469443,0.015,CSP9844
r,1898.65,16.2636543549,0.015,CSP9844
r,1908.63,16.6355425669,0.011,CSP9844
r,1911.66,16.7364553974,0.01,CSP9844
r,1914.61,16.7906485779,0.012,CSP9844
r,1917.64,16.8571086016,0.011,CSP9844
r,1920.62,16.9705932891,0.016,CSP9844
r,1927.61,17.4439862812,0.014,CSP9844
r,1930.57,17.6157097723,0.014,CSP9844
r,1931.57,17.6578128088,0.014,CSP9844
r,1933.6,17.7486697044,0.012,CSP9844
r,1937.64,17.9229193735,0.014,CSP9844
r,1938.62,17.939323052,0.011,CSP9844
r,1946.61,18.2542311104,0.02,CSP9844
r,1947.57,18.2422399284,0.013,CSP9844
B,1897.7,16.3211044433,0.009,CSP9844
B,1898.65,16.3521220837,0.009,CSP9844
B,1908.63,17.0580615974,0.01,CSP9844
B,1911.66,17.3317647663,0.012,CSP9844
B,1917.64,17.910280518,0.013,CSP9844
B,1920.62,18.1769341514,0.016,CSP9844
B,1927.61,18.7828815335,0.053,CSP9844
B,1930.57,18.8894681974,0.046,CSP9844
B,1931.57,18.9873345417,0.052,CSP9844
B,1933.6,19.0196785967,0.037,CSP9844
B,1937.64,19.0989042947,0.023,CSP9844
B,1938.62,19.1406595456,0.018,CSP9844
B,1946.61,19.2703819978,0.021,CSP9844
B,1947.57,19.2824281676,0.022,CSP9844
V,1897.7,16.1206931929,0.006,CSP9844
V,1898.65,16.1171475813,0.007,CSP9844
V,1908.63,16.4862092506,0.01,CSP9844
V,1911.66,16.6782237839,0.009,CSP9844
V,1914.61,16.8555253315,0.009,CSP9844
V,1917.64,17.0226263635,0.009,CSP9844
V,1920.62,17.2015916688,0.012,CSP9844
V,1927.61,17.7594812692,0.021,CSP9844
V,1930.57,17.851711304,0.022,CSP9844
V,1931.57,17.9265158121,0.021,CSP9844
V,1933.6,18.0016507011,0.014,CSP9844
V,1937.64,18.1004169904,0.013,CSP9844
V,1938.62,18.1559026081,0.012,CSP9844
V,1946.61,18.3777853786,0.015,CSP9844
V,1947.57,18.3776852136,0.013,CSP9844
