Filter,MJD,Mag,Sigma,Code
i,1013.66,18.2237797004,0.027,CSP9844
i,1028.73,18.2150360243,0.032,CSP9844
i,1036.7,18.5860933058,0.045,CSP9844
i,1038.66,18.7290521961,0.036,CSP9844
i,1040.67,18.6721555398,0.04,CSP9844
i,1052.7,18.5662157256,0.03,CSP9844
i,1060.6,19.0479103266,0.028,CSP9844
i,1066.68,19.2207361322,0.057,CSP9844
r,1013.66,18.4406889784,0.034,CSP9844
r,1028.73,17.659889138,0.018,CSP9844
r,1036.7,18.1577454273,0.017,CSP9844
r,1038.66,18.1985520142,0.018,CSP9844
r,1040.67,18.2467196076,0.026,CSP9844
r,1049.63,18.557846821,0.044,CSP9844
r,1052.7,18.6987817496,0.034,CSP9844
r,1060.6,18.9570588381,0.038,CSP9844
r,1066.68,19.4220387178,0.049,CSP9844
r,1080.59,20.005406615,0.061,CSP9844
B,1012.66,18.4310064495,0.044,CSP9844
B,1013.66,18.3383437089,0.028,CSP9844
B,1028.73,17.8615811822,0.015,CSP9844
B,1036.7,18.5764164824,0.018,CSP9844
B,1038.66,18.7385690018,0.028,CSP9844
B,1040.67,19.0018408997,0.033,CSP9844
B,1052.7,19.8371803107,0.062,CSP9844
B,1060.6,20.6394951857,0.093,CSP9844
V,1012.66,18.2032645883,0.036,CSP9844
V,1013.66,18.0375394899,0.02,CSP9844
V,1028.73,17.5857924389,0.012,CSP9844
V,1036.7,17.9782876687,0.015,CSP9844
V,1038.66,18.1026618878,0.017,CSP9844
V,1040.67,18.3313490281,0.033,CSP9844
V,1049.63,18.8587449198,0.041,CSP9844
V,1052.7,18.9503921325,0.026,CSP9844
V,1060.6,19.2937703393,0.038,CSP9844
