Filter,MJD,Mag,Sigma,Code
B,460.73,17.8063357965,0.014,CSP9844
B,461.7,17.8448387268,0.014,CSP9844
B,464.8,17.9948572691,0.014,CSP9844
B,465.8,18.050276917,0.009,CSP9844
B,466.81,18.0726713449,0.01,CSP9844
B,467.78,18.1000721505,0.008,CSP9844
B,468.75,18.1405033447,0.009,CSP9844
B,473.72,18.2810740174,0.008,CSP9844
B,474.84,18.2984315016,0.009,CSP9844
B,475.73,18.3067518269,0.009,CSP9844
B,476.82,18.3358411997,0.01,CSP9844
B,477.86,18.3723527749,0.009,CSP9844
B,478.77,18.3839018803,0.01,CSP9844
B,479.74,18.4197257628,0.012,CSP9844
B,480.75,18.4138532751,0.011,CSP9844
B,483.75,18.4673985317,0.025,CSP9844
B,490.73,18.5911176912,0.012,CSP9844
B,491.73,18.6026310225,0.012,CSP9844
B,512.79,18.878,0.047,CSP9844
