Filter,MJD,Mag,Sigma,Code
i,1392.6,14.3443293334,0.01,CSP9844
i,1394.59,14.2076676405,0.008,CSP9844
i,1395.59,14.1828972801,0.007,CSP9844
i,1398.5,14.1865356706,0.009,CSP9844
i,1400.59,14.2353418989,0.007,CSP9844
i,1403.56,14.3213729491,0.007,CSP9844
i,1407.61,14.5191031032,0.008,CSP9844
i,1409.57,14.6755931604,0.01,CSP9844
i,1411.58,14.8586449379,0.01,CSP9844
i,1413.59,14.9440958414,0.006,CSP9844
i,1417.63,14.8849810131,0.009,CSP9844
i,1421.55,14.7705269919,0.008,CSP9844
i,1426.56,14.662149903,0.009,CSP9844
i,1428.57,14.671327002,0.005,CSP9844
i,1430.55,14.7262914325,0.01,CSP9844
i,1435.54,15.0942433693,0.006,CSP9844
i,1440.56,15.3952107896,0.007,CSP9844
i,1443.63,15.5369180629,0.006,CSP9844
i,1445.55,15.620465074,0.009,CSP9844
i,1449.55,15.7984790451,0.007,CSP9844
i,1455.53,16.0349073018,0.009,CSP9844
i,1456.55,16.0601891906,0.009,CSP9844
i,1457.53,16.1036776072,0.009,CSP9844
i,1466.53,16.4248508296,0.009,CSP9844
i,1470.55,16.5816156902,0.01,CSP9844
r,1392.6,14.0098907693,0.009,CSP9844
r,1394.59,13.8264172639,0.007,CSP9844
r,1395.59,13.7641192274,0.007,CSP9844
r,1398.5,13.6584011393,0.01,CSP9844
r,1400.59,13.6199956774,0.005,CSP9844
r,1403.56,13.6358331344,0.008,CSP9844
r,1407.61,13.8443570003,0.006,CSP9844
r,1409.57,13.9885539378,0.009,CSP9844
r,1411.58,14.1335466063,0.008,CSP9844
r,1413.59,14.2720973002,0.004,CSP9844
r,1417.63,14.3682020259,0.008,CSP9844
r,1421.55,14.3907891115,0.006,CSP9844
r,1426.56,14.499041231,0.006,CSP9844
r,1428.57,14.5735518043,0.004,CSP9844
r,1430.55,14.6953995631,0.008,CSP9844
r,1435.54,15.0462125468,0.005,CSP9844
r,1440.56,15.3052459066,0.005,CSP9844
r,1443.63,15.4169625828,0.005,CSP9844
r,1445.55,15.487294965,0.009,CSP9844
r,1449.55,15.6256231719,0.005,CSP9844
r,1455.53,15.838929674,0.006,CSP9844
r,1456.55,15.8660265893,0.009,CSP9844
r,1457.53,15.9052229873,0.007,CSP9844
r,1466.53,16.1857822541,0.007,CSP9844
r,1470.55,16.3183551247,0.008,CSP9844
B,1392.6,14.3563079801,0.008,CSP9844
B,1394.59,14.1520237765,0.013,CSP9844
B,1395.59,14.0921050565,0.009,CSP9844
B,1398.5,14.0270870671,0.012,CSP9844
B,1400.59,14.028668738,0.011,CSP9844
B,1403.56,14.1194963099,0.01,CSP9844
B,1407.61,14.3525735183,0.008,CSP9844
B,1409.57,14.5189575079,0.009,CSP9844
B,1411.58,14.7159681507,0.008,CSP9844
B,1413.59,14.9246509278,0.007,CSP9844
B,1417.63,15.354538453,0.009,CSP9844
B,1421.55,15.726285457,0.009,CSP9844
B,1426.56,16.1644416881,0.01,CSP9844
B,1428.57,16.3266220457,0.013,CSP9844
B,1430.55,16.4703178073,0.011,CSP9844
B,1435.54,16.7459060295,0.01,CSP9844
B,1440.56,16.8959542259,0.011,CSP9844
B,1443.63,16.9614099819,0.012,CSP9844
B,1445.55,16.9822836704,0.011,CSP9844
B,1449.55,17.0034689161,0.012,CSP9844
B,1455.53,17.1034687579,0.015,CSP9844
B,1456.55,17.1645809356,0.017,CSP9844
B,1457.53,17.1405039192,0.023,CSP9844
B,1466.53,17.243641264,0.023,CSP9844
B,1470.55,17.3325715902,0.014,CSP9844
V,1392.6,14.1136256985,0.008,CSP9844
V,1394.59,13.9156089642,0.01,CSP9844
V,1395.59,13.8412748028,0.006,CSP9844
V,1398.5,13.732492861,0.01,CSP9844
V,1400.59,13.6885046469,0.006,CSP9844
V,1403.56,13.6994470085,0.009,CSP9844
V,1407.61,13.8306908888,0.005,CSP9844
V,1409.57,13.9360009479,0.008,CSP9844
V,1411.58,14.0673935844,0.008,CSP9844
V,1413.59,14.2010335605,0.005,CSP9844
V,1417.63,14.409779912,0.007,CSP9844
V,1421.55,14.584108246,0.007,CSP9844
V,1426.56,14.8471667885,0.007,CSP9844
V,1428.57,14.9549044639,0.006,CSP9844
V,1430.55,15.0837360871,0.008,CSP9844
V,1435.54,15.4194891928,0.006,CSP9844
V,1440.56,15.6443998505,0.006,CSP9844
V,1443.63,15.7302992644,0.006,CSP9844
V,1445.55,15.7900528312,0.008,CSP9844
V,1449.55,15.9136435812,0.007,CSP9844
V,1455.53,16.0684813245,0.008,CSP9844
V,1456.55,16.0957365656,0.009,CSP9844
V,1457.53,16.1489034117,0.011,CSP9844
V,1466.53,16.3591821969,0.015,CSP9844
V,1470.55,16.4749792193,0.009,CSP9844
