Filter,MJD,Mag,Sigma,Code
i,1490.64,18.2555936888,0.016,CSP9844
i,1492.68,18.3475953274,0.016,CSP9844
i,1494.7,18.3643768421,0.021,CSP9844
i,1497.66,18.5591218671,0.017,CSP9844
i,1499.65,18.6809803949,0.019,CSP9844
i,1508.71,18.8054384433,0.025,CSP9844
i,1517.62,19.0906880294,0.028,CSP9844
i,1519.61,19.2387411889,0.039,CSP9844
i,1541.62,20.414,0.078,CSP9844
r,1490.64,17.9784191942,0.012,CSP9844
r,1492.68,17.9029616586,0.012,CSP9844
r,1493.69,17.9639102405,0.012,CSP9844
r,1494.7,17.9624591184,0.012,CSP9844
r,1497.66,18.0017571438,0.012,CSP9844
r,1499.65,18.0901907307,0.013,CSP9844
r,1508.71,18.6243790496,0.02,CSP9844
r,1515.62,18.8927892273,0.035,CSP9844
r,1517.62,19.2506569856,0.027,CSP9844
r,1519.61,19.3542270499,0.026,CSP9844
r,1521.61,19.5651712765,0.029,CSP9844
r,1523.58,19.6493782899,0.031,CSP9844
r,1532.59,19.9711093009,0.044,CSP9844
r,1545.55,20.282,0.05,CSP9844
B,1490.64,18.4719045863,0.018,CSP9844
B,1492.68,18.4947216658,0.015,CSP9844
B,1493.69,18.5374921332,0.012,CSP9844
B,1494.7,18.6109922257,0.015,CSP9844
B,1497.66,18.9255605298,0.016,CSP9844
B,1499.65,19.2071780703,0.021,CSP9844
B,1508.71,20.2677035803,0.045,CSP9844
B,1512.63,20.52140511,0.091,CSP9844
B,1517.62,20.8782611145,0.095,CSP9844
B,1521.61,20.9423235178,0.116,CSP9844
B,1523.58,21.2834308335,0.102,CSP9844
B,1527.58,21.2826107154,0.092,CSP9844
B,1532.59,21.466093039,0.124,CSP9844
B,1552.53,21.85,0.176,CSP9844
B,1558.51,21.652,0.136,CSP9844
B,1566.58,21.818,0.131,CSP9844
V,1490.64,18.1343996554,0.013,CSP9844
V,1492.68,18.0735309134,0.013,CSP9844
V,1493.69,18.0570109507,0.013,CSP9844
V,1494.7,18.0457592801,0.013,CSP9844
V,1497.66,18.118775011,0.015,CSP9844
V,1499.65,18.1707862486,0.016,CSP9844
V,1508.71,18.9912787296,0.026,CSP9844
V,1512.63,19.242019802,0.039,CSP9844
V,1517.62,19.6001753811,0.046,CSP9844
V,1519.61,19.8024951497,0.048,CSP9844
V,1521.61,19.9654268748,0.058,CSP9844
V,1523.58,20.03326919,0.051,CSP9844
V,1527.58,20.134106417,0.055,CSP9844
V,1532.59,20.1601923458,0.061,CSP9844
V,1541.62,20.743,0.078,CSP9844
V,1545.55,20.794,0.093,CSP9844
V,1566.58,21.215,0.105,CSP9844
V,1571.48,21.266,0.146,CSP9844
