Filter,MJD,Mag,Sigma,Code
i,1724.53,16.8555033676,0.009,CSP9844
i,1725.54,16.8228826591,0.009,CSP9844
i,1726.51,16.8023157877,0.008,CSP9844
i,1728.51,16.7413314808,0.008,CSP9844
i,1729.5,16.7110629307,0.009,CSP9844
i,1732.62,16.6310269196,0.005,CSP9844
i,1739.53,16.8049070881,0.006,CSP9844
i,1740.53,16.8660285721,0.006,CSP9844
i,1742.56,17.0061388333,0.021,CSP9844
i,1744.53,17.1623630947,0.008,CSP9844
i,1747.55,17.32633113,0.008,CSP9844
i,1749.53,17.4017150211,0.008,CSP9844
i,1753.58,17.6125385915,0.01,CSP9844
i,1756.56,17.7040303599,0.009,CSP9844
i,1759.54,17.8535843236,0.01,CSP9844
i,1760.55,17.8728844939,0.008,CSP9844
i,1765.57,18.0904225356,0.014,CSP9844
i,1772.51,18.351195998,0.019,CSP9844
i,1777.52,18.5276158665,0.015,CSP9844
i,1781.51,18.6191284935,0.027,CSP9844
i,1785.52,18.817,0.053,CSP9844
i,1786.57,18.793,0.024,CSP9844
i,1790.57,18.877,0.016,CSP9844
r,1724.53,16.2305351309,0.007,CSP9844
r,1725.54,16.2226040084,0.009,CSP9844
r,1726.51,16.2217660807,0.004,CSP9844
r,1728.51,16.217656914,0.004,CSP9844
r,1729.5,16.2186679552,0.006,CSP9844
r,1732.62,16.2660151873,0.005,CSP9844
r,1739.53,16.6255853957,0.004,CSP9844
r,1740.53,16.6933890237,0.004,CSP9844
r,1742.56,16.8501102276,0.015,CSP9844
r,1744.53,16.9436989605,0.005,CSP9844
r,1747.55,17.0895367126,0.006,CSP9844
r,1749.53,17.1662342321,0.007,CSP9844
r,1751.56,17.2807630534,0.075,CSP9844
r,1753.58,17.3302330188,0.007,CSP9844
r,1756.56,17.4272794931,0.006,CSP9844
r,1759.54,17.5281397228,0.006,CSP9844
r,1760.55,17.5683626974,0.006,CSP9844
r,1765.57,17.7293502127,0.007,CSP9844
r,1772.51,17.92021326,0.013,CSP9844
r,1777.52,18.0824737447,0.009,CSP9844
r,1781.51,18.2139397206,0.016,CSP9844
r,1785.52,18.268,0.026,CSP9844
r,1786.57,18.278,0.01,CSP9844
r,1790.57,18.413,0.012,CSP9844
B,1724.53,16.880458569,0.009,CSP9844
B,1725.54,16.9849783257,0.009,CSP9844
B,1726.51,17.0922955127,0.009,CSP9844
B,1728.51,17.2634365141,0.011,CSP9844
B,1729.5,17.3386415299,0.01,CSP9844
B,1732.62,17.6052243045,0.01,CSP9844
B,1739.53,18.0612786486,0.009,CSP9844
B,1740.53,18.0956896013,0.009,CSP9844
B,1742.56,18.201556801,0.016,CSP9844
B,1744.53,18.2667308337,0.011,CSP9844
B,1747.55,18.3619413652,0.014,CSP9844
B,1749.53,18.365917992,0.016,CSP9844
B,1753.58,18.4248983947,0.023,CSP9844
B,1756.56,18.4604212709,0.013,CSP9844
B,1759.54,18.5179814858,0.014,CSP9844
B,1760.55,18.5238974556,0.01,CSP9844
B,1765.57,18.5728847308,0.014,CSP9844
B,1772.51,18.670343439,0.011,CSP9844
B,1777.52,18.691071706,0.019,CSP9844
B,1781.51,18.7746498784,0.023,CSP9844
B,1785.52,18.892,0.019,CSP9844
B,1786.57,18.911,0.013,CSP9844
B,1790.57,18.989,0.019,CSP9844
V,1724.53,16.1791956763,0.009,CSP9844
V,1725.54,16.2088411449,0.007,CSP9844
V,1726.51,16.2480995912,0.006,CSP9844
V,1728.51,16.3248096192,0.007,CSP9844
V,1729.5,16.3667677116,0.008,CSP9844
V,1732.62,16.5004376752,0.006,CSP9844
V,1739.53,16.9359111642,0.005,CSP9844
V,1740.53,17.0168014617,0.006,CSP9844
V,1742.56,17.1401664957,0.008,CSP9844
V,1744.53,17.2356451718,0.009,CSP9844
V,1747.55,17.3467424703,0.007,CSP9844
V,1749.53,17.4057376728,0.009,CSP9844
V,1753.58,17.5174069068,0.01,CSP9844
V,1756.56,17.6289896281,0.007,CSP9844
V,1759.54,17.7270659624,0.009,CSP9844
V,1760.55,17.7386432705,0.008,CSP9844
V,1765.57,17.8637797912,0.007,CSP9844
V,1772.51,18.0107577983,0.01,CSP9844
V,1777.52,18.1656787442,0.018,CSP9844
V,1781.51,18.2703507173,0.017,CSP9844
V,1785.52,18.345,0.017,CSP9844
V,1786.57,18.38,0.009,CSP9844
V,1790.57,18.484,0.013,CSP9844
