Filter,MJD,Mag,Sigma,Code
i,1867.74,17.2143800898,0.015,CSP9844
i,1870.79,17.3262960186,0.016,CSP9844
i,1871.73,17.2792460089,0.01,CSP9844
i,1872.84,17.374338897,0.018,CSP9844
i,1874.67,17.5497576823,0.041,CSP9844
i,1878.71,17.7366306218,0.015,CSP9844
i,1879.74,17.7737000388,0.017,CSP9844
i,1883.72,18.074972589,0.016,CSP9844
i,1885.65,18.1530124195,0.021,CSP9844
i,1888.62,17.9685002576,0.019,CSP9844
i,1900.65,17.7766677902,0.02,CSP9844
i,1911.7,18.3623020579,0.018,CSP9844
i,1915.6,18.6118444547,0.022,CSP9844
i,1927.65,19.1872344757,0.044,CSP9844
r,1867.74,16.6567428331,0.014,CSP9844
r,1870.79,16.6270564343,0.009,CSP9844
r,1871.73,16.6628121934,0.009,CSP9844
r,1872.84,16.7094102222,0.011,CSP9844
r,1874.67,16.8291804177,0.02,CSP9844
r,1878.71,16.9987622347,0.01,CSP9844
r,1879.74,17.066015451,0.01,CSP9844
r,1883.72,17.4039155738,0.015,CSP9844
r,1885.65,17.3975197643,0.011,CSP9844
r,1888.62,17.4038909518,0.013,CSP9844
r,1900.65,17.5914327872,0.015,CSP9844
r,1911.7,18.3128189061,0.016,CSP9844
r,1915.6,18.3962725308,0.016,CSP9844
r,1927.65,18.9031567099,0.025,CSP9844
r,1931.61,19.0467809219,0.04,CSP9844
B,1867.74,17.1891610981,0.014,CSP9844
B,1870.79,17.3021668689,0.016,CSP9844
B,1871.73,17.3555280888,0.018,CSP9844
B,1872.84,17.2906394952,0.016,CSP9844
B,1874.67,17.3673627598,0.024,CSP9844
B,1878.71,17.6513299191,0.014,CSP9844
B,1879.74,17.7202202217,0.014,CSP9844
B,1883.72,17.9601964955,0.015,CSP9844
B,1885.65,18.1509592286,0.023,CSP9844
B,1888.62,18.3904783387,0.019,CSP9844
B,1900.65,19.1995431251,0.061,CSP9844
B,1911.7,19.8270328639,0.045,CSP9844
B,1915.6,19.7930938982,0.048,CSP9844
B,1927.65,20.2714751566,0.112,CSP9844
B,1931.61,20.4415429519,0.176,CSP9844
V,1867.74,16.7399765415,0.014,CSP9844
V,1870.79,16.7353365263,0.01,CSP9844
V,1871.73,16.6880208216,0.011,CSP9844
V,1872.84,16.7727755001,0.011,CSP9844
V,1874.67,16.9087850611,0.022,CSP9844
V,1878.71,17.0598896409,0.014,CSP9844
V,1879.74,17.0271057117,0.012,CSP9844
V,1883.72,17.3330657029,0.014,CSP9844
V,1885.65,17.386212308,0.014,CSP9844
V,1888.62,17.5512113835,0.014,CSP9844
V,1900.65,18.0275673436,0.026,CSP9844
V,1911.7,18.7594259595,0.031,CSP9844
V,1915.6,18.88634644,0.031,CSP9844
V,1927.65,19.2238358752,0.047,CSP9844
