Filter,MJD,Mag,Sigma,Code
V,357.86,17.47140185,0.02,CSP3014
V,361.84,17.4111862123,0.014,CSP3014
V,363.86,17.4233219013,0.01,CSP3014
V,365.85,17.4049364846,0.012,CSP3014
V,369.86,17.5529801627,0.013,CSP3014
V,373.85,17.6491579454,0.011,CSP3014
V,376.86,17.8318890942,0.01,CSP3014
V,380.86,18.0249033999,0.012,CSP3014
V,381.85,18.0870629033,0.017,CSP3014
V,384.83,18.2187907714,0.01,CSP3014
V,385.85,18.2449061288,0.012,CSP3014
V,386.82,18.3014735782,0.013,CSP3014
V,387.81,18.3633091622,0.013,CSP3014
V,388.82,18.3597302507,0.012,CSP3014
V,390.86,18.432831418,0.015,CSP3014
V,391.81,18.5200471631,0.013,CSP3014
V,393.83,18.5871243438,0.019,CSP3014
V,394.83,18.6065946196,0.02,CSP3014
V,399.84,18.9038342833,0.025,CSP3014
V,401.84,19.1279461253,0.034,CSP3014
V,402.87,19.0430634637,0.018,CSP3014
V,403.83,19.1360856585,0.019,CSP3014
V,404.85,19.21113131,0.019,CSP3014
V,406.84,19.2709413363,0.018,CSP3014
V,408.82,19.3089389858,0.017,CSP3014
V,410.84,19.2906202687,0.021,CSP3014
i,357.86,18.0386287826,0.015,CSP9844
i,361.84,18.0618348431,0.013,CSP9844
i,362.86,18.116607056,0.04,CSP9844
i,363.86,18.1062661138,0.015,CSP9844
i,365.85,18.2023573288,0.02,CSP9844
i,369.86,18.3207351981,0.018,CSP9844
i,372.85,18.5797201383,0.021,CSP9844
i,373.85,18.6199777736,0.024,CSP9844
i,376.86,18.8295664157,0.017,CSP9844
i,377.85,18.8176444505,0.021,CSP9844
i,380.86,18.8705927091,0.02,CSP9844
i,381.85,18.8849347221,0.019,CSP9844
i,384.83,18.8177956123,0.021,CSP9844
i,385.85,18.7786980914,0.022,CSP9844
i,386.82,18.7718354664,0.017,CSP9844
i,387.81,18.7125429201,0.017,CSP9844
i,390.86,18.6309550309,0.018,CSP9844
i,393.83,18.5733319822,0.018,CSP9844
i,394.83,18.6202138639,0.018,CSP9844
i,395.81,18.7074790232,0.027,CSP9844
i,399.84,18.8135103976,0.032,CSP9844
i,401.84,18.8702476776,0.024,CSP9844
i,403.83,19.0180056389,0.022,CSP9844
i,404.85,19.2137560206,0.036,CSP9844
i,406.84,19.2779225991,0.039,CSP9844
i,408.82,19.2634799448,0.023,CSP9844
i,409.87,19.4291770469,0.042,CSP9844
i,410.84,19.3174359237,0.025,CSP9844
r,357.86,17.5759227655,0.008,CSP9844
r,361.84,17.4315441182,0.008,CSP9844
r,362.86,17.4113455416,0.011,CSP9844
r,363.86,17.3973685838,0.009,CSP9844
r,365.85,17.4139522588,0.009,CSP9844
r,369.86,17.5301836837,0.01,CSP9844
r,372.85,17.7019645783,0.01,CSP9844
r,373.85,17.7713582333,0.01,CSP9844
r,376.86,17.9688455006,0.01,CSP9844
r,377.85,18.0331366378,0.011,CSP9844
r,380.86,18.1232283903,0.009,CSP9844
r,381.85,18.1484343274,0.012,CSP9844
r,384.83,18.1873520749,0.01,CSP9844
r,385.85,18.1850799771,0.011,CSP9844
r,386.82,18.2202660368,0.01,CSP9844
r,387.81,18.1936497431,0.009,CSP9844
r,390.86,18.229944428,0.013,CSP9844
r,393.83,18.3193941857,0.011,CSP9844
r,394.83,18.3373003995,0.014,CSP9844
r,395.81,18.3949027869,0.016,CSP9844
r,399.84,18.5745109112,0.018,CSP9844
r,401.84,18.7129570035,0.016,CSP9844
r,402.87,18.7485995768,0.015,CSP9844
r,403.83,18.8446526052,0.011,CSP9844
r,404.85,18.9263688939,0.023,CSP9844
r,406.84,18.9934779441,0.017,CSP9844
r,408.82,19.0494491279,0.017,CSP9844
r,409.87,19.0749596205,0.026,CSP9844
r,410.84,19.1442716299,0.014,CSP9844
B,361.84,17.5627458274,0.013,CSP9844
B,363.86,17.5846418273,0.011,CSP9844
B,365.85,17.6103957232,0.015,CSP9844
B,369.86,17.7290204404,0.024,CSP9844
B,372.85,17.9358167792,0.015,CSP9844
B,373.85,18.0086062738,0.014,CSP9844
B,376.86,18.2667359178,0.035,CSP9844
B,380.86,18.664385167,0.05,CSP9844
B,381.85,18.6927276434,0.024,CSP9844
B,384.83,18.9645789629,0.018,CSP9844
B,385.85,18.9907264898,0.024,CSP9844
B,386.82,19.2070978959,0.018,CSP9844
B,387.81,19.2439532628,0.019,CSP9844
B,388.82,19.3714070686,0.022,CSP9844
B,390.86,19.681104323,0.072,CSP9844
B,391.81,19.5772267747,0.024,CSP9844
B,393.83,19.6094816534,0.038,CSP9844
B,394.83,19.7745884251,0.047,CSP9844
B,399.84,20.0684425795,0.077,CSP9844
B,401.84,20.0823717437,0.077,CSP9844
B,402.87,20.2256539732,0.041,CSP9844
B,403.83,20.307061972,0.041,CSP9844
B,404.85,20.2194715168,0.031,CSP9844
B,406.84,20.4107456,0.032,CSP9844
B,408.82,20.3959338411,0.029,CSP9844
B,410.84,20.5710643457,0.033,CSP9844
