Filter,MJD,Mag,Sigma,Code
i,1937.53,16.423924057,0.007,CSP9844
i,1938.52,16.3826460839,0.008,CSP9844
i,1942.53,16.4262228363,0.007,CSP9844
i,1946.49,16.5366116338,0.008,CSP9844
i,1947.47,16.5636595279,0.008,CSP9844
i,1959.48,17.1310333911,0.011,CSP9844
i,1964.46,17.0405574027,0.01,CSP9844
i,1966.46,17.0098153366,0.01,CSP9844
r,1937.53,16.1016544572,0.006,CSP9844
r,1938.52,16.0227592882,0.007,CSP9844
r,1942.53,15.8505211744,0.006,CSP9844
r,1946.49,15.8099973665,0.006,CSP9844
r,1947.47,15.8200905202,0.006,CSP9844
r,1959.48,16.4628737029,0.007,CSP9844
r,1964.46,16.5449553979,0.007,CSP9844
r,1966.46,16.5678126659,0.006,CSP9844
B,1937.53,16.0308768351,0.007,CSP9844
B,1938.52,15.9461964559,0.007,CSP9844
B,1942.53,15.8013156519,0.007,CSP9844
B,1946.49,15.8693118015,0.007,CSP9844
B,1947.47,15.9081534536,0.007,CSP9844
B,1959.48,16.8141438209,0.014,CSP9844
B,1964.46,17.3250839312,0.009,CSP9844
B,1966.46,17.5035742014,0.011,CSP9844
V,1937.53,16.0216521743,0.007,CSP9844
V,1938.52,15.9365080733,0.006,CSP9844
V,1942.53,15.7628494731,0.006,CSP9844
V,1946.49,15.757160786,0.006,CSP9844
V,1947.47,15.7649472413,0.007,CSP9844
V,1959.48,16.324833356,0.01,CSP9844
V,1964.46,16.5953607466,0.007,CSP9844
V,1966.46,16.687395069,0.007,CSP9844
