Filter,MJD,Mag,Sigma,Code
i,1197.65,16.4286357439,0.011,CSP9844
i,1199.66,16.4874787463,0.011,CSP9844
i,1202.68,16.5979512232,0.012,CSP9844
i,1203.67,16.5854594114,0.013,CSP9844
i,1206.63,16.749037977,0.014,CSP9844
i,1207.61,16.8093160835,0.011,CSP9844
i,1213.59,17.1081470847,0.011,CSP9844
i,1224.61,16.9885630513,0.02,CSP9844
i,1227.63,17.0609771376,0.013,CSP9844
i,1231.62,17.3779143459,0.017,CSP9844
i,1232.63,17.3929599474,0.02,CSP9844
i,1235.55,17.644245158,0.014,CSP9844
i,1239.58,17.8636953203,0.015,CSP9844
i,1243.53,18.0316473425,0.018,CSP9844
i,1259.53,18.6312251616,0.024,CSP9844
r,1197.65,16.0191003724,0.006,CSP9844
r,1199.66,15.9533440984,0.006,CSP9844
r,1202.68,15.9343955108,0.006,CSP9844
r,1203.67,15.9346791577,0.007,CSP9844
r,1206.63,16.0379699412,0.009,CSP9844
r,1207.61,16.0789617863,0.006,CSP9844
r,1213.59,16.4793020015,0.006,CSP9844
r,1224.61,16.8554100399,0.011,CSP9844
r,1227.63,16.9630284065,0.007,CSP9844
r,1231.62,17.2877129772,0.009,CSP9844
r,1232.63,17.3753686854,0.013,CSP9844
r,1235.55,17.5325356965,0.009,CSP9844
r,1239.58,17.7420529199,0.009,CSP9844
r,1243.53,17.8797537532,0.012,CSP9844
r,1259.53,18.4245415722,0.014,CSP9844
B,1197.65,15.997958777,0.007,CSP9844
B,1199.66,15.9329928248,0.007,CSP9844
B,1202.68,15.9631404674,0.006,CSP9844
B,1203.67,16.0084545538,0.009,CSP9844
B,1207.61,16.305828298,0.007,CSP9844
B,1224.61,18.2267990376,0.13,CSP9844
B,1231.62,18.6646768991,0.021,CSP9844
B,1232.63,18.6910728863,0.031,CSP9844
B,1235.55,18.8611388377,0.02,CSP9844
B,1239.58,18.9967571249,0.02,CSP9844
B,1259.53,19.3721689017,0.034,CSP9844
V,1197.65,15.9975701029,0.007,CSP9844
V,1199.66,15.9032044301,0.007,CSP9844
V,1202.68,15.8903975311,0.006,CSP9844
V,1203.67,15.8946231682,0.006,CSP9844
V,1206.63,15.9746538006,0.008,CSP9844
V,1207.61,16.0204257801,0.008,CSP9844
V,1213.59,16.3785306298,0.006,CSP9844
V,1224.61,17.0924748663,0.018,CSP9844
V,1227.63,17.2992942915,0.012,CSP9844
V,1231.62,17.589671072,0.012,CSP9844
V,1232.63,17.6323469345,0.013,CSP9844
V,1235.55,17.8141831622,0.011,CSP9844
V,1239.58,17.9502201244,0.035,CSP9844
V,1259.53,18.5223401724,0.018,CSP9844
