Filter,MJD,Mag,Sigma,Code
i,1013.88,17.3498534553,0.007,CSP9844
i,1025.87,18.0083993489,0.009,CSP9844
i,1028.86,17.9406230073,0.01,CSP9844
i,1036.85,17.7562001385,0.009,CSP9844
i,1039.84,17.693410144,0.009,CSP9844
i,1042.77,17.7238422625,0.01,CSP9844
i,1048.85,18.0451584028,0.015,CSP9844
i,1052.81,18.3080296535,0.011,CSP9844
i,1056.78,18.4928326922,0.014,CSP9844
i,1060.82,18.6752370419,0.016,CSP9844
i,1065.8,18.8862999062,0.016,CSP9844
i,1071.7,19.0909330896,0.024,CSP9844
i,1080.85,19.4263035339,0.057,CSP9844
i,1084.74,19.5424706122,0.028,CSP9844
i,1087.7,19.6503569848,0.029,CSP9844
i,1092.73,19.748,0.027,CSP9844
i,1096.72,19.98,0.041,CSP9844
i,1099.73,19.892,0.043,CSP9844
i,1102.67,20.209,0.141,CSP9844
i,1106.7,20.155,0.058,CSP9844
i,1108.76,20.166,0.04,CSP9844
i,1118.72,20.461,0.054,CSP9844
i,1121.69,20.553,0.058,CSP9844
i,1123.71,20.759,0.056,CSP9844
i,1125.67,20.645,0.057,CSP9844
r,1013.88,16.4199763058,0.004,CSP9844
r,1018.89,16.7333597561,0.007,CSP9844
r,1025.87,17.1044606776,0.004,CSP9844
r,1028.86,17.1240733442,0.006,CSP9844
r,1036.85,17.1659363815,0.005,CSP9844
r,1039.84,17.2035558458,0.005,CSP9844
r,1042.77,17.3738514195,0.009,CSP9844
r,1048.85,17.7836881321,0.008,CSP9844
r,1052.81,17.9917070091,0.006,CSP9844
r,1056.78,18.1402794284,0.007,CSP9844
r,1060.82,18.2952021418,0.012,CSP9844
r,1065.8,18.4720749709,0.011,CSP9844
r,1071.7,18.6604743312,0.016,CSP9844
r,1080.85,18.9268379712,0.022,CSP9844
r,1084.74,19.0529818853,0.012,CSP9844
r,1087.7,19.14913848,0.011,CSP9844
r,1092.73,19.143,0.014,CSP9844
r,1096.72,19.263,0.014,CSP9844
r,1099.73,19.323,0.019,CSP9844
r,1102.67,19.384,0.05,CSP9844
r,1106.7,19.55,0.023,CSP9844
r,1108.76,19.57,0.019,CSP9844
r,1118.72,19.858,0.02,CSP9844
r,1121.69,19.94,0.017,CSP9844
r,1123.71,20.012,0.019,CSP9844
r,1125.67,20.059,0.018,CSP9844
B,1008.9,16.2885786012,0.008,CSP9844
B,1013.88,16.4515334526,0.004,CSP9844
B,1017.89,16.702166118,0.01,CSP9844
B,1018.89,16.7695407654,0.008,CSP9844
B,1025.87,17.3290647011,0.007,CSP9844
B,1028.86,17.573585275,0.009,CSP9844
B,1036.85,18.1711140141,0.011,CSP9844
B,1039.84,18.3514038246,0.014,CSP9844
B,1042.77,18.5154954305,0.017,CSP9844
B,1048.85,18.8103633509,0.025,CSP9844
B,1052.81,18.9605303245,0.015,CSP9844
B,1056.78,19.0617451889,0.014,CSP9844
B,1060.82,19.1197681074,0.022,CSP9844
B,1065.8,19.2322663269,0.018,CSP9844
B,1071.7,19.3262602683,0.027,CSP9844
B,1080.85,19.5616098335,0.036,CSP9844
B,1084.74,19.5112846815,0.019,CSP9844
B,1087.7,19.6258297491,0.02,CSP9844
B,1092.73,19.762,0.03,CSP9844
B,1096.72,19.907,0.026,CSP9844
B,1099.73,19.868,0.03,CSP9844
B,1102.67,19.901,0.085,CSP9844
B,1106.7,20.035,0.039,CSP9844
B,1108.76,20.066,0.035,CSP9844
B,1118.72,20.291,0.033,CSP9844
B,1121.69,20.328,0.024,CSP9844
B,1123.71,20.346,0.021,CSP9844
B,1125.67,20.355,0.037,CSP9844
V,1008.9,16.2106934887,0.008,CSP9844
V,1013.88,16.2819313744,0.004,CSP9844
V,1017.89,16.4678200204,0.009,CSP9844
V,1018.89,16.5592459978,0.006,CSP9844
V,1025.87,16.9282936392,0.006,CSP9844
V,1028.86,17.0541970079,0.008,CSP9844
V,1036.85,17.3247829223,0.008,CSP9844
V,1039.84,17.4515860697,0.008,CSP9844
V,1042.77,17.6375944944,0.01,CSP9844
V,1048.85,18.045751748,0.012,CSP9844
V,1052.81,18.1736921812,0.011,CSP9844
V,1056.78,18.2999109275,0.012,CSP9844
V,1060.82,18.4601759563,0.016,CSP9844
V,1065.8,18.5908343809,0.014,CSP9844
V,1071.7,18.7251804257,0.023,CSP9844
V,1080.85,18.9565569079,0.026,CSP9844
V,1084.74,19.0318127398,0.018,CSP9844
V,1087.7,19.161210221,0.018,CSP9844
V,1092.73,19.294,0.021,CSP9844
V,1096.72,19.408,0.019,CSP9844
V,1099.73,19.458,0.038,CSP9844
V,1102.67,19.376,0.062,CSP9844
V,1106.7,19.538,0.035,CSP9844
V,1108.76,19.623,0.025,CSP9844
V,1118.72,19.752,0.025,CSP9844
V,1121.69,19.813,0.02,CSP9844
V,1123.71,19.837,0.019,CSP9844
V,1125.67,19.898,0.029,CSP9844
