Filter,MJD,Mag,Sigma,Code
i,1133.84,16.4718410531,0.013,CSP9844
i,1137.8,15.8697892171,0.007,CSP9844
i,1143.76,15.7994532889,0.017,CSP9844
i,1147.73,15.9205475885,0.007,CSP9844
i,1154.66,16.2494505758,0.009,CSP9844
i,1158.71,16.5150790771,0.011,CSP9844
i,1160.68,16.5589907641,0.007,CSP9844
i,1161.67,16.5320998117,0.011,CSP9844
i,1165.72,16.4824220712,0.01,CSP9844
i,1166.67,16.4663384743,0.008,CSP9844
i,1169.69,16.4091913475,0.009,CSP9844
i,1174.75,16.3558483836,0.007,CSP9844
i,1185.69,16.8563615944,0.009,CSP9844
i,1194.62,17.2884778053,0.013,CSP9844
i,1199.6,17.5058413241,0.016,CSP9844
i,1203.71,17.6812678869,0.015,CSP9844
i,1213.63,18.027951206,0.015,CSP9844
i,1224.56,18.3715412086,0.017,CSP9844
r,1133.84,16.3635836866,0.01,CSP9844
r,1137.8,15.7465929251,0.007,CSP9844
r,1143.76,15.3983933535,0.014,CSP9844
r,1147.73,15.3711773774,0.006,CSP9844
r,1154.66,15.6231380184,0.009,CSP9844
r,1158.71,15.9013706583,0.01,CSP9844
r,1160.68,15.9910430485,0.006,CSP9844
r,1161.67,16.0275681639,0.007,CSP9844
r,1165.72,16.096001696,0.009,CSP9844
r,1166.67,16.1061742929,0.006,CSP9844
r,1169.69,16.1454049906,0.008,CSP9844
r,1174.75,16.2347064221,0.006,CSP9844
r,1185.69,16.8669141479,0.009,CSP9844
r,1194.62,17.2372564888,0.009,CSP9844
r,1199.6,17.4099547739,0.012,CSP9844
r,1203.71,17.53083101,0.009,CSP9844
r,1213.63,17.8333443821,0.01,CSP9844
r,1224.56,18.170028173,0.016,CSP9844
r,1246.54,18.749,0.027,CSP9844
B,1133.84,16.8792177594,0.019,CSP9844
B,1137.8,16.2001343449,0.011,CSP9844
B,1143.76,15.9000284012,0.013,CSP9844
B,1153.77,16.2658679617,0.011,CSP9844
B,1154.66,16.3392409037,0.012,CSP9844
B,1158.71,16.6836056195,0.012,CSP9844
B,1160.68,16.8710757476,0.014,CSP9844
B,1161.67,16.9725225111,0.015,CSP9844
B,1165.72,17.337715944,0.016,CSP9844
B,1166.67,17.5666730719,0.059,CSP9844
B,1169.69,17.6669869357,0.015,CSP9844
B,1174.75,18.0220207283,0.016,CSP9844
B,1185.69,18.6291101284,0.02,CSP9844
B,1194.62,18.853981056,0.034,CSP9844
B,1199.6,18.9078127232,0.021,CSP9844
B,1203.71,18.9985605064,0.02,CSP9844
B,1213.63,19.1018808323,0.021,CSP9844
B,1246.54,19.538,0.087,CSP9844
V,1133.84,16.488447059,0.012,CSP9844
V,1137.8,15.8367606509,0.007,CSP9844
V,1143.76,15.5292875744,0.012,CSP9844
V,1153.77,15.6604009806,0.007,CSP9844
V,1154.66,15.699064706,0.007,CSP9844
V,1158.71,15.9292115613,0.007,CSP9844
V,1160.68,16.0525901918,0.007,CSP9844
V,1161.67,16.1029209939,0.008,CSP9844
V,1165.72,16.2948338616,0.008,CSP9844
V,1166.67,16.3313470906,0.008,CSP9844
V,1169.69,16.464505343,0.01,CSP9844
V,1174.75,16.6889068541,0.007,CSP9844
V,1185.69,17.3203750062,0.009,CSP9844
V,1194.62,17.6068679804,0.014,CSP9844
V,1199.6,17.7363738881,0.016,CSP9844
V,1203.71,17.8456332891,0.013,CSP9844
V,1213.63,18.0967755062,0.014,CSP9844
