Filter,MJD,Mag,Sigma,Code
V,687.52,17.0159711776,0.013,CSP3014
V,689.57,16.4793419751,0.011,CSP3014
V,690.54,16.3237425439,0.008,CSP3014
V,694.58,15.8745069827,0.007,CSP3014
V,695.59,15.825731157,0.009,CSP3014
V,698.55,15.7402557873,0.006,CSP3014
V,699.54,15.7289195047,0.008,CSP3014
V,702.55,15.7710753045,0.007,CSP3014
V,706.56,15.8925984092,0.007,CSP3014
V,712.53,16.2970731213,0.01,CSP3014
V,716.54,16.5815491592,0.01,CSP3014
V,720.54,16.7892374824,0.011,CSP3014
V,728.54,17.2826883725,0.014,CSP3014
i,687.52,16.8451661899,0.013,CSP9844
i,689.57,16.3884438274,0.01,CSP9844
i,690.54,16.2403472649,0.009,CSP9844
i,694.58,15.9360447268,0.009,CSP9844
i,695.59,15.9358335626,0.009,CSP9844
i,698.55,16.0346854371,0.006,CSP9844
i,699.54,16.0506571352,0.01,CSP9844
i,702.55,16.160243158,0.007,CSP9844
i,706.56,16.3876598765,0.011,CSP9844
i,712.53,16.6699571647,0.011,CSP9844
i,716.54,16.5828176516,0.01,CSP9844
i,720.54,16.5113100154,0.009,CSP9844
i,728.54,16.678162953,0.011,CSP9844
r,687.52,16.8246785053,0.011,CSP9844
r,689.57,16.306855577,0.009,CSP9844
r,690.54,16.1460971728,0.008,CSP9844
r,694.58,15.7496173926,0.009,CSP9844
r,695.59,15.690305119,0.008,CSP9844
r,698.55,15.6422582316,0.006,CSP9844
r,699.54,15.6236831935,0.007,CSP9844
r,702.55,15.6618897217,0.006,CSP9844
r,706.56,15.8595284671,0.009,CSP9844
r,712.53,16.2505916695,0.009,CSP9844
r,716.54,16.3639984339,0.006,CSP9844
r,720.54,16.4207393145,0.008,CSP9844
B,687.52,17.2954177965,0.014,CSP9844
B,689.57,16.7604684505,0.011,CSP9844
B,690.54,16.6028154581,0.009,CSP9844
B,694.58,16.1616906603,0.008,CSP9844
B,695.59,16.0965646874,0.009,CSP9844
B,698.55,16.0514641294,0.007,CSP9844
B,699.54,16.0662413607,0.009,CSP9844
B,702.55,16.1856001928,0.008,CSP9844
B,706.56,16.471010714,0.009,CSP9844
B,712.53,17.1641460122,0.012,CSP9844
B,716.54,17.6807729311,0.019,CSP9844
B,720.54,18.0945114678,0.035,CSP9844
B,728.54,18.6791441722,0.035,CSP9844
