Filter,MJD,Mag,Sigma,Code
i,1040.84,18.7391906597,0.017,CSP9844
i,1042.83,18.8412858366,0.02,CSP9844
i,1044.86,18.9545153528,0.045,CSP9844
i,1046.78,19.0243639403,0.036,CSP9844
i,1056.83,19.2658387986,0.019,CSP9844
i,1065.85,19.2197186875,0.067,CSP9844
i,1068.85,19.1188966638,0.05,CSP9844
i,1071.83,19.3562891956,0.024,CSP9844
i,1073.85,19.4298883048,0.044,CSP9844
i,1076.84,19.6853023131,0.041,CSP9844
i,1084.77,20.0362114132,0.042,CSP9844
i,1087.79,20.2358311103,0.035,CSP9844
i,1091.85,20.3134650885,0.06,CSP9844
i,1100.82,20.635754575,0.056,CSP9844
i,1104.82,20.9456274663,0.091,CSP9844
i,1121.79,21.284,0.07,CSP9844
i,1137.75,21.797,0.142,CSP9844
r,1040.84,18.0178372872,0.008,CSP9844
r,1042.83,18.0919374985,0.012,CSP9844
r,1044.86,18.2038770123,0.021,CSP9844
r,1046.78,18.3626448503,0.02,CSP9844
r,1052.84,18.6651540632,0.01,CSP9844
r,1056.83,18.7216486737,0.011,CSP9844
r,1060.86,18.8155346521,0.028,CSP9844
r,1065.85,18.904734787,0.025,CSP9844
r,1068.85,19.0448343285,0.025,CSP9844
r,1071.83,19.222296228,0.015,CSP9844
r,1073.85,19.3711357825,0.023,CSP9844
r,1076.84,19.5353768137,0.03,CSP9844
r,1084.77,19.8355031366,0.025,CSP9844
r,1085.83,19.8588890266,0.022,CSP9844
r,1087.79,19.9416627852,0.02,CSP9844
r,1091.85,20.0850070534,0.028,CSP9844
r,1099.86,20.2451508466,0.06,CSP9844
r,1100.82,20.3571993527,0.024,CSP9844
r,1104.82,20.471890844,0.055,CSP9844
r,1106.81,20.6094648564,0.041,CSP9844
r,1121.79,20.76,0.028,CSP9844
r,1125.82,20.89,0.035,CSP9844
r,1130.72,21.017,0.051,CSP9844
r,1131.76,21.043,0.056,CSP9844
r,1136.82,21.297,0.092,CSP9844
r,1137.75,21.115,0.072,CSP9844
B,1040.84,18.0808241785,0.011,CSP9844
B,1042.83,18.1961711627,0.01,CSP9844
B,1044.86,18.3301126974,0.045,CSP9844
B,1046.78,18.3830821177,0.029,CSP9844
B,1052.84,19.0650591502,0.02,CSP9844
B,1056.83,19.4719222557,0.024,CSP9844
B,1060.86,19.9289550204,0.047,CSP9844
B,1065.85,20.2960743465,0.03,CSP9844
B,1068.85,20.4643429614,0.031,CSP9844
B,1071.83,20.5531153945,0.033,CSP9844
B,1076.84,20.6469447549,0.126,CSP9844
B,1084.77,20.9919382986,0.056,CSP9844
B,1085.83,21.0074581353,0.071,CSP9844
B,1087.79,21.1054613292,0.039,CSP9844
B,1099.86,21.1747851034,0.056,CSP9844
B,1100.82,21.2137231998,0.051,CSP9844
B,1106.81,21.221905433,0.148,CSP9844
B,1110.81,21.4208004529,0.115,CSP9844
B,1112.86,21.3983679326,0.087,CSP9844
B,1121.79,21.697,0.074,CSP9844
B,1125.82,21.756,0.06,CSP9844
V,1040.84,17.919294962,0.009,CSP9844
V,1042.83,17.9979500647,0.011,CSP9844
V,1046.78,18.1697355411,0.022,CSP9844
V,1048.88,18.2081053764,0.034,CSP9844
V,1052.84,18.5326435517,0.013,CSP9844
V,1056.83,18.755701144,0.015,CSP9844
V,1060.86,18.9426477258,0.019,CSP9844
V,1065.85,19.2095277483,0.023,CSP9844
V,1068.85,19.3452348447,0.027,CSP9844
V,1071.83,19.4990287469,0.024,CSP9844
V,1073.85,19.5674062342,0.041,CSP9844
V,1076.84,19.6603373669,0.056,CSP9844
V,1084.77,19.9116601444,0.034,CSP9844
V,1085.83,19.9372551121,0.032,CSP9844
V,1087.79,20.0574360365,0.026,CSP9844
V,1091.85,20.2023390313,0.035,CSP9844
V,1099.86,20.3589647306,0.03,CSP9844
V,1100.82,20.3982019639,0.04,CSP9844
V,1104.82,20.3264879678,0.078,CSP9844
V,1106.81,20.4654178233,0.074,CSP9844
V,1110.81,20.5044676969,0.078,CSP9844
V,1112.86,20.6634348602,0.037,CSP9844
V,1121.79,20.886,0.036,CSP9844
V,1125.82,20.974,0.042,CSP9844
V,1131.76,21.049,0.065,CSP9844
V,1136.82,21.154,0.127,CSP9844
V,1137.75,21.33,0.106,CSP9844
