Filter,MJD,Mag,Sigma,Code
i,1724.49,16.6559675742,0.007,CSP9844
i,1725.5,16.6940528886,0.007,CSP9844
i,1726.49,16.736101845,0.007,CSP9844
i,1728.49,16.8450063557,0.009,CSP9844
i,1729.49,16.9223901725,0.011,CSP9844
i,1732.53,17.0835768605,0.007,CSP9844
i,1739.5,17.0030285587,0.006,CSP9844
i,1740.5,16.9914975266,0.006,CSP9844
i,1742.51,17.004114557,0.007,CSP9844
i,1744.49,17.0080768265,0.007,CSP9844
i,1747.51,17.0559207825,0.008,CSP9844
i,1749.5,17.1745264913,0.008,CSP9844
i,1752.51,17.5033258695,0.053,CSP9844
i,1753.5,17.5296589398,0.01,CSP9844
i,1756.51,17.6968171876,0.009,CSP9844
i,1759.51,17.8580015415,0.008,CSP9844
i,1760.51,17.8805643318,0.01,CSP9844
i,1765.52,18.1050347671,0.01,CSP9844
i,1768.51,18.2187537785,0.012,CSP9844
i,1776.53,18.557460511,0.022,CSP9844
i,1779.52,18.6345578223,0.017,CSP9844
i,1783.52,18.8624046362,0.028,CSP9844
i,1789.53,18.918,0.024,CSP9844
r,1724.49,16.1332442176,0.005,CSP9844
r,1725.5,16.144845396,0.005,CSP9844
r,1726.49,16.1722879611,0.005,CSP9844
r,1728.49,16.2664845859,0.005,CSP9844
r,1729.49,16.344496734,0.006,CSP9844
r,1732.53,16.5454087222,0.006,CSP9844
r,1739.5,16.7909446482,0.004,CSP9844
r,1740.5,16.8031001197,0.004,CSP9844
r,1742.51,16.8641205224,0.005,CSP9844
r,1744.49,16.9364458037,0.006,CSP9844
r,1747.51,17.1000509294,0.007,CSP9844
r,1749.5,17.2404795285,0.006,CSP9844
r,1752.51,17.524514833,0.034,CSP9844
r,1753.5,17.5619462768,0.008,CSP9844
r,1756.51,17.7489285498,0.007,CSP9844
r,1759.51,17.8857810971,0.007,CSP9844
r,1760.51,17.9210931481,0.007,CSP9844
r,1765.52,18.1136507721,0.008,CSP9844
r,1768.51,18.2091172791,0.009,CSP9844
r,1776.53,18.4950472723,0.011,CSP9844
r,1779.52,18.5581848821,0.013,CSP9844
r,1783.52,18.6817776153,0.021,CSP9844
r,1789.53,18.791,0.013,CSP9844
B,1724.49,16.3902821194,0.008,CSP9844
B,1725.5,16.4337799555,0.007,CSP9844
B,1726.49,16.488861716,0.006,CSP9844
B,1728.49,16.6504750166,0.009,CSP9844
B,1729.49,16.7495291222,0.009,CSP9844
B,1732.53,17.0739795332,0.011,CSP9844
B,1739.5,17.981923966,0.009,CSP9844
B,1740.5,18.0954531005,0.011,CSP9844
B,1742.51,18.2821339482,0.012,CSP9844
B,1744.49,18.4763147354,0.019,CSP9844
B,1747.51,18.7067193557,0.019,CSP9844
B,1749.5,18.8672116477,0.024,CSP9844
B,1752.51,19.019069878,0.028,CSP9844
B,1753.5,19.0573803609,0.042,CSP9844
B,1756.51,19.1964905524,0.02,CSP9844
B,1759.51,19.2834702313,0.017,CSP9844
B,1760.51,19.3497579345,0.02,CSP9844
B,1765.52,19.4651601098,0.022,CSP9844
B,1768.51,19.4865122657,0.02,CSP9844
B,1776.53,19.5741854588,0.037,CSP9844
B,1779.52,19.7112114535,0.037,CSP9844
B,1783.52,19.6324040335,0.075,CSP9844
B,1789.53,19.901,0.045,CSP9844
V,1724.49,16.143234658,0.006,CSP9844
V,1725.5,16.1563642724,0.007,CSP9844
V,1726.49,16.1705465754,0.005,CSP9844
V,1728.49,16.2496748997,0.007,CSP9844
V,1729.49,16.2824649242,0.006,CSP9844
V,1732.53,16.4870902093,0.007,CSP9844
V,1739.5,16.9770618505,0.006,CSP9844
V,1740.5,17.0504956191,0.006,CSP9844
V,1742.51,17.1569347729,0.007,CSP9844
V,1744.49,17.2671699087,0.011,CSP9844
V,1747.51,17.473804833,0.009,CSP9844
V,1749.5,17.6214417965,0.01,CSP9844
V,1752.51,17.8293245304,0.019,CSP9844
V,1753.5,17.8769418479,0.017,CSP9844
V,1756.51,18.0365790404,0.011,CSP9844
V,1759.51,18.1514694949,0.011,CSP9844
V,1760.51,18.1739692838,0.011,CSP9844
V,1765.52,18.3425253919,0.018,CSP9844
V,1768.51,18.4004499585,0.013,CSP9844
V,1776.53,18.6571850104,0.019,CSP9844
V,1779.52,18.7390997263,0.018,CSP9844
V,1783.52,18.8016198793,0.029,CSP9844
V,1789.53,18.991,0.042,CSP9844
