Filter,MJD,Mag,Sigma,Code
V,412.82,18.563061983,0.017,CSP3014
V,413.82,18.5510417579,0.017,CSP3014
V,414.87,18.5672334327,0.011,CSP3014
V,415.86,18.5655807856,0.012,CSP3014
V,416.86,18.5894055114,0.011,CSP3014
V,417.85,18.5966975081,0.013,CSP3014
V,418.87,18.607720002,0.013,CSP3014
V,419.86,18.6481557991,0.013,CSP3014
V,420.89,18.7088286706,0.034,CSP3014
V,421.88,18.7329463581,0.015,CSP3014
V,422.82,18.7689605007,0.015,CSP3014
V,424.82,18.874307408,0.028,CSP3014
V,425.8,18.9571317519,0.044,CSP3014
V,426.85,18.929839646,0.034,CSP3014
V,427.84,19.0735504847,0.03,CSP3014
V,428.87,19.1235532523,0.033,CSP3014
V,429.84,19.1047869349,0.052,CSP3014
V,430.89,19.2544622967,0.027,CSP3014
V,431.88,19.3577290284,0.032,CSP3014
V,432.87,19.4583890886,0.026,CSP3014
V,436.82,19.7341628628,0.021,CSP3014
V,444.86,20.3874672545,0.032,CSP3014
V,445.85,20.4538088949,0.031,CSP3014
V,446.86,20.4500429815,0.033,CSP3014
V,452.8,20.838892598,0.078,CSP3014
V,453.75,20.8798748735,0.092,CSP3014
V,455.83,20.8794176267,0.15,CSP3014
V,456.83,20.970352476,0.095,CSP3014
V,457.83,21.1137465967,0.118,CSP3014
V,458.82,20.9887348363,0.094,CSP3014
V,459.85,21.1422800265,0.079,CSP3014
V,460.78,21.2393205081,0.096,CSP3014
V,464.85,21.255871307,0.084,CSP3014
V,465.85,21.1695716519,0.05,CSP3014
V,466.85,21.2442515446,0.058,CSP3014
V,467.83,21.2195324633,0.046,CSP3014
V,468.8,21.2509641074,0.033,CSP3014
V,472.86,21.3335653382,0.04,CSP3014
V,474.78,21.2916914624,0.036,CSP3014
V,475.83,21.3672830589,0.046,CSP3014
V,477.75,21.3071771654,0.043,CSP3014
V,478.83,21.4334824846,0.073,CSP3014
V,479.84,21.3857516314,0.046,CSP3014
i,412.82,19.2480475917,0.032,CSP9844
i,413.82,19.2669882216,0.027,CSP9844
i,414.87,19.3026139474,0.021,CSP9844
i,415.86,19.3015795163,0.019,CSP9844
i,416.86,19.3405156067,0.021,CSP9844
i,417.85,19.3720344718,0.019,CSP9844
i,418.87,19.4040063797,0.021,CSP9844
