Filter,MJD,Mag,Sigma,Code
i,1942.81,15.8255376812,0.006,CSP9844
i,1946.78,15.7518848498,0.008,CSP9844
i,1947.77,15.7390510061,0.006,CSP9844
i,1956.78,15.846466706,0.005,CSP9844
i,1959.74,15.9111959121,0.006,CSP9844
i,1963.75,15.9734402324,0.007,CSP9844
i,1966.72,15.9323413506,0.006,CSP9844
i,1968.73,15.9134902635,0.006,CSP9844
i,1976.68,15.9667939295,0.005,CSP9844
r,1942.81,15.4006109159,0.005,CSP9844
r,1946.78,15.3204093848,0.007,CSP9844
r,1947.77,15.3098586325,0.006,CSP9844
r,1956.78,15.4486450459,0.004,CSP9844
r,1959.74,15.527833562,0.005,CSP9844
r,1963.75,15.6460893418,0.006,CSP9844
r,1964.73,15.6533280909,0.007,CSP9844
r,1966.72,15.7170149321,0.005,CSP9844
r,1968.73,15.7504388537,0.006,CSP9844
r,1976.68,15.9473395121,0.004,CSP9844
B,1942.81,15.3637398502,0.006,CSP9844
B,1946.78,15.2897714197,0.008,CSP9844
B,1947.77,15.2812088352,0.008,CSP9844
B,1956.78,15.6185835571,0.006,CSP9844
B,1959.74,15.7988915896,0.008,CSP9844
B,1963.75,16.1411730887,0.029,CSP9844
B,1964.73,16.2026198414,0.012,CSP9844
B,1966.72,16.3206860259,0.008,CSP9844
B,1968.73,16.4635176755,0.009,CSP9844
B,1976.68,17.0535236688,0.007,CSP9844
V,1942.81,15.2829056463,0.005,CSP9844
V,1946.78,15.1978769428,0.006,CSP9844
V,1947.77,15.1892391185,0.006,CSP9844
V,1956.78,15.3612468305,0.004,CSP9844
V,1959.74,15.4430220462,0.006,CSP9844
V,1963.75,15.6666037545,0.011,CSP9844
V,1964.73,15.6861885965,0.009,CSP9844
V,1966.72,15.7439492455,0.006,CSP9844
V,1968.73,15.8314060393,0.007,CSP9844
V,1976.68,16.1706996243,0.005,CSP9844
