Filter,MJD,Mag,Sigma,Code
i,1469.81,16.3364215256,0.013,CSP9844
i,1470.67,16.3574597458,0.015,CSP9844
i,1475.65,16.6324911414,0.017,CSP9844
i,1476.67,16.7024170966,0.018,CSP9844
i,1478.66,16.9009682506,0.022,CSP9844
i,1480.66,16.9113049059,0.019,CSP9844
i,1484.61,16.6973763877,0.024,CSP9844
i,1488.65,16.6253025968,0.023,CSP9844
i,1492.72,16.7032976482,0.013,CSP9844
i,1497.62,16.7677166763,0.019,CSP9844
i,1499.61,16.9778847638,0.021,CSP9844
i,1521.58,18.024878997,0.045,CSP9844
i,1523.55,18.0766277159,0.048,CSP9844
i,1527.55,18.4500289068,0.063,CSP9844
i,1532.55,18.4756536997,0.035,CSP9844
i,1545.51,18.815,0.047,CSP9844
i,1547.5,19.025,0.05,CSP9844
i,1552.5,19.343,0.076,CSP9844
r,1469.81,15.7459872927,0.009,CSP9844
r,1470.67,15.7459101688,0.008,CSP9844
r,1475.65,15.8702979268,0.019,CSP9844
r,1476.67,16.1022325746,0.022,CSP9844
r,1478.66,16.1728007218,0.01,CSP9844
r,1480.66,16.327555526,0.012,CSP9844
r,1484.61,16.3806608208,0.011,CSP9844
r,1488.65,16.364610202,0.022,CSP9844
r,1492.72,16.6243887585,0.01,CSP9844
r,1497.62,16.8948619913,0.015,CSP9844
r,1499.61,17.2532182275,0.03,CSP9844
r,1517.58,18.1000598259,0.065,CSP9844
r,1521.58,18.088453024,0.036,CSP9844
r,1523.55,18.0617319452,0.031,CSP9844
r,1527.55,18.0242719377,0.034,CSP9844
r,1532.55,18.3746383333,0.025,CSP9844
r,1541.58,18.194,0.053,CSP9844
r,1543.52,18.434,0.042,CSP9844
r,1547.5,18.777,0.03,CSP9844
r,1552.5,18.756,0.029,CSP9844
B,1469.81,16.0058063812,0.012,CSP9844
B,1470.67,16.0643987549,0.01,CSP9844
B,1475.65,16.4103678751,0.015,CSP9844
B,1476.67,16.5269894796,0.018,CSP9844
B,1478.66,16.7422819719,0.017,CSP9844
B,1480.66,16.9565364942,0.019,CSP9844
B,1484.61,17.3658616592,0.03,CSP9844
B,1492.72,18.1030307741,0.038,CSP9844
B,1541.58,19.682,0.131,CSP9844
B,1545.51,19.387,0.081,CSP9844
B,1547.5,19.648,0.091,CSP9844
V,1469.81,15.7778253387,0.009,CSP9844
V,1470.67,15.7704417793,0.009,CSP9844
V,1475.65,15.9127638709,0.01,CSP9844
V,1476.67,15.9982753901,0.013,CSP9844
V,1478.66,16.0951242355,0.011,CSP9844
V,1480.66,16.2735273195,0.013,CSP9844
V,1484.61,16.4960294906,0.018,CSP9844
V,1492.72,17.0010062465,0.014,CSP9844
V,1497.62,17.1284081167,0.031,CSP9844
V,1499.61,17.1828410189,0.033,CSP9844
V,1521.58,18.2398750125,0.049,CSP9844
V,1523.55,18.3523928186,0.055,CSP9844
V,1532.55,18.4857282883,0.037,CSP9844
V,1545.51,18.723,0.043,CSP9844
V,1552.5,19.071,0.044,CSP9844
