Filter,MJD,Mag,Sigma,Code
V,662.72,17.607088332,0.012,CSP3014
V,663.69,17.5364151062,0.009,CSP3014
V,665.66,17.4467759317,0.008,CSP3014
V,666.72,17.4303598912,0.008,CSP3014
V,669.65,17.4214212574,0.007,CSP3014
V,671.74,17.4259608494,0.008,CSP3014
V,673.72,17.4570352142,0.009,CSP3014
V,675.7,17.5220012809,0.01,CSP3014
V,682.75,17.9022481094,0.016,CSP3014
V,684.7,17.986065775,0.01,CSP3014
V,687.71,18.1263730234,0.012,CSP3014
V,690.73,18.2890174811,0.02,CSP3014
V,695.75,18.5109083813,0.015,CSP3014
V,699.65,18.7131191596,0.014,CSP3014
V,703.69,18.9644875125,0.017,CSP3014
V,713.55,19.3843426797,0.021,CSP3014
V,722.63,19.6388304863,0.03,CSP3014
V,726.63,19.7590690081,0.023,CSP3014
V,730.66,19.9185888832,0.024,CSP3014
V,737.59,20.0692177633,0.03,CSP3014
V,739.63,20.1024108083,0.032,CSP3014
V,740.61,20.0390034101,0.034,CSP3014
V,746.58,20.2289246847,0.066,CSP3014
i,662.72,18.111599699,0.017,CSP9844
i,663.69,18.0898828606,0.011,CSP9844
i,665.66,18.1306849786,0.011,CSP9844
i,666.72,18.1305528242,0.011,CSP9844
i,669.65,18.2161821617,0.009,CSP9844
i,671.74,18.2715021148,0.013,CSP9844
i,673.72,18.3311179456,0.015,CSP9844
i,675.7,18.438474749,0.014,CSP9844
i,682.75,18.7920629399,0.083,CSP9844
i,684.7,18.9262068129,0.017,CSP9844
i,687.71,18.8824729705,0.023,CSP9844
i,690.73,18.8129528377,0.021,CSP9844
i,695.75,18.7311733192,0.015,CSP9844
i,699.65,18.6958559884,0.019,CSP9844
i,703.69,18.8878534709,0.018,CSP9844
i,713.55,19.4198837712,0.024,CSP9844
i,722.63,19.7342230468,0.031,CSP9844
i,726.63,20.013761824,0.034,CSP9844
i,730.66,20.0503194432,0.039,CSP9844
i,737.59,20.3599176444,0.045,CSP9844
i,739.63,20.3391450613,0.054,CSP9844
i,740.61,20.4343832753,0.05,CSP9844
r,662.72,17.6558267265,0.009,CSP9844
r,663.69,17.6008550103,0.009,CSP9844
r,665.66,17.5163178749,0.009,CSP9844
r,666.72,17.491334844,0.008,CSP9844
r,669.65,17.4728297678,0.006,CSP9844
r,671.74,17.4817295247,0.008,CSP9844
r,673.72,17.5473757174,0.009,CSP9844
r,675.7,17.6304166273,0.009,CSP9844
r,682.75,18.0522152461,0.018,CSP9844
r,684.7,18.1324802709,0.011,CSP9844
r,687.71,18.1938202637,0.015,CSP9844
r,690.73,18.2022855334,0.014,CSP9844
r,695.75,18.3004548293,0.01,CSP9844
r,699.65,18.4236054851,0.01,CSP9844
r,703.69,18.6685198375,0.013,CSP9844
r,713.55,19.2032929773,0.014,CSP9844
r,730.66,19.7583831722,0.018,CSP9844
r,737.59,19.9887129037,0.019,CSP9844
r,739.63,20.0385409544,0.02,CSP9844
r,740.61,20.0170529406,0.025,CSP9844
r,746.58,20.1797824311,0.032,CSP9844
r,751.62,20.186,0.082,CSP9844
r,755.61,20.279,0.03,CSP9844
B,662.72,17.536534602,0.013,CSP9844
B,663.69,17.5106495542,0.009,CSP9844
B,665.66,17.4503892838,0.007,CSP9844
B,666.72,17.4330943726,0.007,CSP9844
B,669.65,17.470977408,0.006,CSP9844
B,671.74,17.5361456387,0.007,CSP9844
B,673.72,17.6416016662,0.008,CSP9844
B,675.7,17.7502665731,0.008,CSP9844
B,682.75,18.3651594067,0.045,CSP9844
B,684.7,18.5057771207,0.011,CSP9844
B,687.71,18.7842541791,0.02,CSP9844
B,690.73,19.0295959906,0.041,CSP9844
B,695.75,19.4513660258,0.03,CSP9844
B,699.65,19.7601123787,0.021,CSP9844
B,703.69,20.0466737186,0.027,CSP9844
B,713.55,20.3360389007,0.047,CSP9844
B,722.63,20.5554331737,0.062,CSP9844
B,726.63,20.5811496726,0.04,CSP9844
B,730.66,20.649603089,0.043,CSP9844
B,737.59,20.7770548557,0.037,CSP9844
B,739.63,20.7584625726,0.045,CSP9844
B,740.61,20.8520835883,0.054,CSP9844
B,755.61,21.066,0.105,CSP9844
