Filter,MJD,Mag,Sigma,Code
V,54806.28192,16.343772832709178,0.006,CSP9844
V,54808.29569,15.695037306197074,0.005,CSP9844
V,54809.28356,15.47442864778309,0.006,CSP9844
V,54810.28794,15.307609575769103,0.005,CSP9844
V,54813.28424,14.9801908606177,0.005,CSP9844
V,54817.26045,14.835780418550211,0.006,CSP9844
V,54818.25787,14.838824529195312,0.007,CSP9844
V,54827.24825,15.253369454734242,0.004,CSP9844
V,54830.22596,15.453989814205926,0.007,CSP9844
V,54831.26196,15.505656420362357,0.005,CSP9844
V,54834.32137,15.676456343493522,0.006,CSP9844
V,54837.29765,15.845768383542952,0.006,CSP9844
V,54838.29123,15.885481996600392,0.007,CSP9844
V,54839.18042,15.973861426140216,0.007,CSP9844
V,54840.23017,16.04500494724801,0.007,CSP9844
V,54841.23294,16.121574159310217,0.009,CSP9844
V,54842.34796,16.21865486406982,0.006,CSP9844
V,54844.27229,16.371585976641022,0.009,CSP9844
V,54856.24627,16.95846241682289,0.011,CSP9844
V,54867.20131,17.289158787724265,0.01,CSP9844
V,54870.16538,17.407305266274744,0.009,CSP9844
V,54874.12874,17.51991987030575,0.012,CSP9844
V,54878.13951,17.6141158726446,0.011,CSP9844
V,54884.16258,17.76684456641017,0.011,CSP9844
V,54895.07915,18.127,0.008,CSP9844
r,54806.28192,16.44855086411944,0.009,CSP9844
r,54808.29569,15.82767056114075,0.004,CSP9844
r,54809.28356,15.587643709307796,0.008,CSP9844
r,54810.28794,15.386231164695428,0.007,CSP9844
r,54813.28424,15.109605597159206,0.005,CSP9844
r,54817.26045,15.012647120399674,0.007,CSP9844
r,54818.25787,15.010450244599427,0.007,CSP9844
r,54827.24825,15.61425873494595,0.004,CSP9844
r,54830.22596,15.769220166969891,0.009,CSP9844
r,54831.26196,15.78661076599121,0.007,CSP9844
r,54834.32137,15.8269457238931,0.008,CSP9844
r,54837.29765,15.858715739520287,0.004,CSP9844
r,54838.29123,15.86778374522516,0.008,CSP9844
r,54839.18042,15.911569625781354,0.006,CSP9844
r,54840.23017,15.972660262255133,0.007,CSP9844
r,54841.23294,16.031439603392947,0.008,CSP9844
r,54842.34796,16.11682879004387,0.005,CSP9844
r,54844.27229,16.257197040331526,0.008,CSP9844
r,54856.24627,16.94183829322282,0.01,CSP9844
r,54867.20131,17.36103742898838,0.008,CSP9844
r,54870.16538,17.471352179286754,0.01,CSP9844
r,54874.12874,17.587109430631187,0.009,CSP9844
r,54878.13951,17.719735275866686,0.014,CSP9844
r,54884.16258,17.88495943925753,0.017,CSP9844
r,54895.07915,18.18,0.01,CSP9844
i,54806.28192,16.71157922830291,0.009,CSP9844
i,54808.29569,16.172102528744848,0.006,CSP9844
i,54809.28356,15.88483664663439,0.01,CSP9844
i,54810.28794,15.670507139062451,0.009,CSP9844
i,54813.28424,15.433446115287799,0.006,CSP9844
i,54817.26045,15.533408121118773,0.009,CSP9844
i,54818.25787,15.560105729931822,0.008,CSP9844
i,54827.24825,16.222937220705806,0.007,CSP9844
i,54830.22596,16.20674762220387,0.009,CSP9844
i,54831.26196,16.185962377747657,0.009,CSP9844
i,54834.32137,16.063489194844905,0.009,CSP9844
i,54837.29765,15.957991645572479,0.006,CSP9844
i,54838.29123,15.917413991002277,0.01,CSP9844
i,54839.18042,15.91390004361157,0.008,CSP9844
i,54840.23017,15.934294315350273,0.009,CSP9844
i,54841.23294,15.966324063605208,0.009,CSP9844
i,54842.34796,16.028358984928946,0.006,CSP9844
i,54844.27229,16.169665857270235,0.009,CSP9844
i,54856.24627,16.945557844685645,0.013,CSP9844
i,54867.20131,17.53625049218165,0.015,CSP9844
i,54870.16538,17.68038026866112,0.015,CSP9844
i,54874.12874,17.844873597705682,0.015,CSP9844
i,54878.13951,18.025710400588494,0.022,CSP9844
i,54884.16258,18.226545856017843,0.024,CSP9844
i,54895.07915,18.57,0.017,CSP9844
B,54806.28192,16.525372126692346,0.007,CSP9844
B,54808.29569,15.808532595274011,0.005,CSP9844
B,54809.28356,15.569057522397586,0.005,CSP9844
B,54810.28794,15.379197576825359,0.006,CSP9844
B,54813.28424,15.042713104124385,0.006,CSP9844
B,54817.26045,14.942799427855793,0.006,CSP9844
B,54818.25787,14.97127730487401,0.006,CSP9844
B,54827.24825,15.619652271474202,0.004,CSP9844
B,54830.22596,15.993307070129747,0.006,CSP9844
B,54831.26196,16.131079996351616,0.005,CSP9844
B,54834.32137,16.519395705632345,0.006,CSP9844
B,54837.29765,16.8599192724864,0.007,CSP9844
B,54838.29123,16.964687386571033,0.008,CSP9844
B,54839.18042,17.07827308498087,0.007,CSP9844
B,54840.23017,17.170385417403388,0.01,CSP9844
B,54841.23294,17.299505912103143,0.012,CSP9844
B,54842.34796,17.395188022538733,0.011,CSP9844
B,54844.27229,17.53508893807959,0.017,CSP9844
B,54856.24627,18.048413848870595,0.011,CSP9844
B,54867.20131,18.289368685631835,0.011,CSP9844
B,54870.16538,18.3338687499611,0.022,CSP9844
B,54874.12874,18.398674256655084,0.018,CSP9844
B,54878.13951,18.473525559151543,0.013,CSP9844
B,54884.16258,18.570195180021912,0.011,CSP9844
B,54895.07915,18.707,0.01,CSP9844
