Filter,MJD,Mag,Sigma,Code
V,54001.22319,19.239545443940116,0.018,CSP9844
V,54007.23831,18.947144655480592,0.014,CSP9844
V,54013.19451,19.14724664697014,0.025,CSP9844
V,54018.27608,19.735678266761546,0.041,CSP9844
V,54025.22104,20.328223522970877,0.05,CSP9844
V,54039.20142,20.64833973733245,0.06,CSP9844
r,54001.22319,19.179809024191023,0.011,CSP9844
r,54007.23831,19.204567206541377,0.012,CSP9844
r,54013.19451,19.441797308800844,0.019,CSP9844
r,54018.27608,19.74196371173916,0.025,CSP9844
r,54025.22104,20.05046624790662,0.02,CSP9844
r,54039.20142,20.747220348679335,0.036,CSP9844
i,54001.22319,19.24025038636939,0.017,CSP9844
i,54007.23831,18.898611450972563,0.03,CSP9844
i,54013.19451,19.117042187963314,0.034,CSP9844
i,54018.27608,19.60784686989407,0.04,CSP9844
i,54025.22104,19.871155781182797,0.029,CSP9844
i,54039.20142,20.266997403353106,0.04,CSP9844
B,54001.22319,19.25293394047655,0.012,CSP9844
B,54007.23831,19.35187032879197,0.013,CSP9844
B,54013.19451,19.676309498048663,0.041,CSP9844
B,54018.27608,20.421387114539648,0.087,CSP9844
B,54025.22104,20.981800625629006,0.052,CSP9844
B,54039.20142,21.46047685298699,0.13,CSP9844
