Filter,MJD,Mag,Sigma,Code
i,53275.21882,16.64170145435453,0.008,CSP3014
i,53276.22678,16.68590872354348,0.01,CSP3014
i,53277.16295,16.69883897524261,0.018,CSP3014
i,53279.18153,16.78716397363454,0.011,CSP3014
i,53280.19347,16.843613967571493,0.014,CSP3014
i,53281.20693,16.897754263516212,0.009,CSP3014
i,53282.17868,16.959156340562707,0.013,CSP3014
i,53284.30732,17.036326480335852,0.008,CSP3014
i,53287.16703,17.207594589788005,0.009,CSP3014
i,53289.23863,17.321749810595026,0.01,CSP3014
i,53291.1723,17.39803738665048,0.009,CSP3014
i,53293.20307,17.464644897988286,0.006,CSP3014
i,53294.26838,17.513482227526193,0.006,CSP3014
i,53295.22655,17.53964779184848,0.011,CSP3014
i,53299.16248,17.68977630472419,0.016,CSP3014
i,53323.2136,18.455,0.017,CSP3014
i,53324.16089,18.41,0.011,CSP3014
i,53329.16508,18.561,0.013,CSP3014
i,53331.09552,18.597,0.017,CSP3014
i,53341.07471,18.877,0.016,CSP3014
i,53345.10192,18.983,0.022,CSP3014
i,53349.07786,19.069,0.017,CSP3014
i,53365.09524,19.496,0.032,CSP3014
