Filter,MJD,Mag,Sigma,Code
V,54397.13446,17.52493492786998,0.015,CSP9844
V,54400.14849,17.486190601438473,0.013,CSP9844
V,54403.08494,17.56113461216576,0.009,CSP9844
V,54407.23219,17.76954979375121,0.011,CSP9844
V,54409.12561,17.90506369558225,0.013,CSP9844
V,54411.09982,18.062882129076485,0.011,CSP9844
V,54413.10992,18.206485152794983,0.014,CSP9844
V,54421.10626,18.8054028229913,0.02,CSP9844
V,54422.11976,18.894043693637762,0.024,CSP9844
V,54423.09889,18.932641874300487,0.027,CSP9844
V,54427.15074,19.153910325220593,0.051,CSP9844
V,54430.10514,19.352158258856967,0.048,CSP9844
V,54435.05042,19.576715941866105,0.022,CSP9844
V,54440.07972,19.71798028308194,0.027,CSP9844
V,54443.14595,19.8527280475466,0.038,CSP9844
V,54445.10191,19.903590128003394,0.027,CSP9844
V,54449.07043,20.050384310675703,0.049,CSP9844
V,54456.06093,20.18929113324733,0.106,CSP9844
V,54457.04892,20.251757115530967,0.119,CSP9844
V,54466.05095,20.573,0.039,CSP9844
V,54468.0534,20.568,0.045,CSP9844
V,54472.02757,20.615,0.053,CSP9844
V,54476.05109,20.745,0.064,CSP9844
r,54397.13446,17.651813725397076,0.013,CSP9844
r,54400.14849,17.60281551881753,0.01,CSP9844
r,54403.08494,17.652005517721456,0.009,CSP9844
r,54407.23219,17.89091573868124,0.008,CSP9844
r,54409.12561,18.025167153226995,0.012,CSP9844
r,54411.09982,18.13487693235956,0.01,CSP9844
r,54413.10992,18.217634586077182,0.009,CSP9844
r,54421.10626,18.806295200898266,0.012,CSP9844
r,54422.11976,18.91824898582825,0.013,CSP9844
r,54423.09889,18.99290097020718,0.014,CSP9844
r,54427.15074,19.36443389484306,0.03,CSP9844
r,54430.10514,19.542472019430907,0.026,CSP9844
r,54435.05042,19.720683339042687,0.015,CSP9844
r,54440.07972,19.856873835610664,0.018,CSP9844
r,54443.14595,19.982441613364998,0.03,CSP9844
r,54445.10191,19.996933606637356,0.019,CSP9844
r,54449.07043,20.1489133478461,0.032,CSP9844
r,54455.05647,20.31800489465035,0.059,CSP9844
r,54456.06093,20.304461163389103,0.061,CSP9844
r,54457.04892,20.30405082974475,0.056,CSP9844
r,54458.02526,20.31831006289675,0.049,CSP9844
r,54466.05095,20.359,0.034,CSP9844
r,54468.0534,20.404,0.036,CSP9844
r,54472.02757,20.382,0.065,CSP9844
r,54476.05109,20.632,0.045,CSP9844
i,54397.13446,18.071732749104676,0.018,CSP9844
i,54400.14849,18.125151449431428,0.017,CSP9844
i,54403.08494,18.204911692626332,0.013,CSP9844
i,54407.23219,18.50207013109751,0.016,CSP9844
i,54409.12561,18.57957162573017,0.019,CSP9844
i,54411.09982,18.537835907566695,0.017,CSP9844
i,54413.10992,18.37454609928587,0.02,CSP9844
i,54421.10626,18.330005760919384,0.016,CSP9844
i,54422.11976,18.39506804472544,0.018,CSP9844
i,54423.09889,18.541079307600853,0.022,CSP9844
i,54427.15074,18.851189770171082,0.035,CSP9844
i,54430.10514,19.037084342594113,0.029,CSP9844
i,54435.05042,19.335843758045463,0.029,CSP9844
i,54440.07972,19.66663179072584,0.032,CSP9844
i,54443.14595,19.77826793481473,0.06,CSP9844
i,54445.10191,19.81707231877145,0.035,CSP9844
i,54449.07043,20.019620687624343,0.037,CSP9844
i,54455.05647,20.36889582388811,0.105,CSP9844
i,54456.06093,20.364977240943922,0.081,CSP9844
i,54457.04892,20.327949359961465,0.087,CSP9844
i,54458.02526,20.371485991147345,0.078,CSP9844
i,54466.05095,20.696,0.07,CSP9844
i,54468.0534,20.662,0.072,CSP9844
i,54472.02757,21.009,0.142,CSP9844
i,54476.05109,21.139,0.117,CSP9844
B,54397.13446,17.621981840459643,0.014,CSP9844
B,54400.14849,17.634356289203126,0.017,CSP9844
B,54403.08494,17.771515352772226,0.009,CSP9844
B,54407.23219,18.186216323362466,0.015,CSP9844
B,54409.12561,18.429193807492993,0.014,CSP9844
B,54411.09982,18.709138761744228,0.013,CSP9844
B,54413.10992,18.96266523913861,0.02,CSP9844
B,54421.10626,19.95265693198312,0.036,CSP9844
B,54422.11976,19.97433144168359,0.05,CSP9844
B,54423.09889,20.138267304072322,0.065,CSP9844
B,54427.15074,20.53541658709708,0.195,CSP9844
B,54430.10514,20.656848647071364,0.176,CSP9844
B,54435.05042,20.65076184183271,0.044,CSP9844
B,54440.07972,20.8704736599054,0.05,CSP9844
B,54443.14595,20.796787024081524,0.077,CSP9844
B,54445.10191,20.882547563572423,0.059,CSP9844
B,54449.07043,21.00909903757742,0.09,CSP9844
B,54455.05647,21.12913981732467,0.218,CSP9844
B,54456.06093,20.925904076867155,0.216,CSP9844
B,54457.04892,20.90000398047611,0.174,CSP9844
B,54466.05095,21.237,0.07,CSP9844
B,54468.0534,21.298,0.076,CSP9844
B,54472.02757,21.305,0.087,CSP9844
B,54476.05109,21.391,0.138,CSP9844
