Filter,MJD,Mag,Sigma,Code
V,54013.36227,16.328914127553247,0.005,CSP9844
V,54025.35373,16.95824999515738,0.007,CSP9844
V,54028.3503,17.05031967805887,0.009,CSP9844
V,54036.33964,17.308926957523948,0.008,CSP9844
V,54039.32786,17.436131005546976,0.009,CSP9844
V,54042.26035,17.62316676197696,0.01,CSP9844
V,54048.30173,18.039968711961905,0.012,CSP9844
V,54052.29651,18.170997908561347,0.011,CSP9844
V,54056.25765,18.299458611613325,0.013,CSP9844
V,54060.30479,18.430979369402785,0.016,CSP9844
V,54065.27954,18.5927464847606,0.014,CSP9844
V,54071.18299,18.706399218977623,0.022,CSP9844
V,54080.33397,18.97447091955745,0.026,CSP9844
V,54084.22566,19.014306324157857,0.018,CSP9844
V,54087.18572,19.150216003284896,0.018,CSP9844
V,54092.20972,19.301,0.021,CSP9844
V,54096.20478,19.399,0.019,CSP9844
V,54099.2041,19.437,0.037,CSP9844
V,54102.16113,19.407,0.064,CSP9844
V,54106.17833,19.536,0.035,CSP9844
V,54108.23998,19.626,0.025,CSP9844
V,54118.20079,19.784,0.025,CSP9844
V,54121.17728,19.813,0.02,CSP9844
V,54123.19138,19.845,0.019,CSP9844
V,54125.14464,19.895,0.029,CSP9844
r,54013.36227,16.54996148935733,0.005,CSP9844
r,54025.35373,17.22069904775239,0.004,CSP9844
r,54028.3503,17.23971509583114,0.007,CSP9844
r,54036.33964,17.255892768680788,0.006,CSP9844
r,54039.32786,17.313934903782094,0.006,CSP9844
r,54042.26035,17.443279963564883,0.009,CSP9844
r,54048.30173,17.82991551616136,0.009,CSP9844
r,54052.29651,18.05741542940479,0.008,CSP9844
r,54056.25765,18.210580667449534,0.008,CSP9844
r,54060.30479,18.370975409414342,0.013,CSP9844
r,54065.27954,18.52472277673948,0.012,CSP9844
r,54071.18299,18.705823382142757,0.016,CSP9844
r,54080.33397,18.949527706123575,0.021,CSP9844
r,54084.22566,19.085401049401575,0.012,CSP9844
r,54087.18572,19.170412081037163,0.011,CSP9844
r,54092.20972,19.132,0.014,CSP9844
r,54096.20478,19.247,0.014,CSP9844
r,54099.2041,19.322,0.019,CSP9844
r,54102.16113,19.402,0.049,CSP9844
r,54106.17833,19.563,0.024,CSP9844
r,54108.23998,19.575,0.019,CSP9844
r,54118.20079,19.853,0.02,CSP9844
r,54121.17728,19.925,0.017,CSP9844
r,54123.19138,20.007,0.019,CSP9844
r,54125.14464,20.047,0.018,CSP9844
i,54013.36227,17.26297461066106,0.008,CSP9844
i,54025.35373,17.86068276239711,0.009,CSP9844
i,54028.3503,17.78029632580736,0.01,CSP9844
i,54036.33964,17.561527248478605,0.009,CSP9844
i,54039.32786,17.506878244160795,0.009,CSP9844
i,54042.26035,17.54048794225475,0.012,CSP9844
i,54048.30173,17.872259579129032,0.015,CSP9844
i,54052.29651,18.168455388895424,0.011,CSP9844
i,54056.25765,18.34613695056176,0.014,CSP9844
i,54060.30479,18.550284138931247,0.016,CSP9844
i,54065.27954,18.81498998721764,0.016,CSP9844
i,54071.18299,19.06921481595362,0.025,CSP9844
i,54080.33397,19.41354800220046,0.059,CSP9844
i,54084.22566,19.537953864826648,0.027,CSP9844
i,54087.18572,19.699356517558883,0.029,CSP9844
i,54092.20972,19.756,0.028,CSP9844
i,54096.20478,19.942,0.041,CSP9844
i,54099.2041,19.917,0.044,CSP9844
i,54102.16113,20.118,0.129,CSP9844
i,54106.17833,20.136,0.057,CSP9844
i,54108.23998,20.165,0.04,CSP9844
i,54118.20079,20.484,0.055,CSP9844
i,54121.17728,20.539,0.058,CSP9844
i,54125.14464,20.636,0.057,CSP9844
B,54013.36227,16.48219786740978,0.005,CSP9844
B,54017.39244,16.72991333911084,0.011,CSP9844
B,54018.38413,16.803001842811074,0.008,CSP9844
B,54025.35373,17.393929504358162,0.008,CSP9844
B,54028.3503,17.635207971390937,0.009,CSP9844
B,54036.33964,18.224155539623162,0.011,CSP9844
B,54039.32786,18.393726019104527,0.014,CSP9844
B,54042.26035,18.560727347651614,0.017,CSP9844
B,54048.30173,18.868949673625792,0.025,CSP9844
B,54052.29651,19.00532251673087,0.014,CSP9844
B,54056.25765,19.10796941886332,0.014,CSP9844
B,54060.30479,19.169233006930405,0.021,CSP9844
B,54065.27954,19.27644710690298,0.018,CSP9844
B,54071.18299,19.362273210127185,0.027,CSP9844
B,54080.33397,19.62955274453025,0.036,CSP9844
B,54084.22566,19.54351134816158,0.019,CSP9844
B,54087.18572,19.62705405075268,0.018,CSP9844
B,54092.20972,19.735,0.03,CSP9844
B,54096.20478,19.876,0.026,CSP9844
B,54099.2041,19.843,0.029,CSP9844
B,54102.16113,19.908,0.084,CSP9844
B,54106.17833,19.981,0.038,CSP9844
B,54108.23998,20.038,0.033,CSP9844
B,54118.20079,20.221,0.031,CSP9844
B,54121.17728,20.29,0.022,CSP9844
B,54123.19138,20.315,0.021,CSP9844
B,54125.14464,20.332,0.037,CSP9844
