Filter,MJD,Mag,Sigma,Code
V,54001.15587,18.221032215856226,0.013,CSP9844
V,54003.17336,18.096945993787372,0.012,CSP9844
V,54007.19736,18.117598861590892,0.013,CSP9844
V,54008.16241,18.157580065160104,0.013,CSP9844
V,54018.22938,18.9378967455242,0.028,CSP9844
V,54024.1559,19.382986919358416,0.012,CSP9844
V,54028.17304,19.639575978871854,0.023,CSP9844
V,54036.14862,20.148121385799207,0.038,CSP9844
V,54039.12673,20.363496809852194,0.076,CSP9844
V,54046.11194,20.534,0.132,CSP9844
V,54052.12559,20.761,0.051,CSP9844
V,54056.14284,20.786,0.075,CSP9844
V,54066.06189,21.043,0.073,CSP9844
r,54001.15587,18.43621391641488,0.015,CSP9844
r,54003.17336,18.343773096012242,0.013,CSP9844
r,54007.19736,18.30854169609525,0.009,CSP9844
r,54008.16241,18.311317071925018,0.009,CSP9844
r,54018.22938,19.18182746831659,0.018,CSP9844
r,54024.1559,19.58747371725573,0.008,CSP9844
r,54028.17304,19.882455084099362,0.022,CSP9844
r,54036.14862,20.32162171649443,0.028,CSP9844
r,54039.12673,20.454267738695954,0.04,CSP9844
r,54046.11194,20.299,0.063,CSP9844
r,54052.12559,20.513,0.041,CSP9844
r,54056.14284,20.759,0.061,CSP9844
r,54066.06189,21.032,0.093,CSP9844
i,54001.15587,18.488701504913276,0.014,CSP9844
i,54003.17336,18.441392936801797,0.015,CSP9844
i,54007.19736,18.50168924519283,0.014,CSP9844
i,54008.16241,18.530083723571884,0.016,CSP9844
i,54018.22938,19.00803303865863,0.025,CSP9844
i,54024.1559,18.953631633249206,0.012,CSP9844
i,54028.17304,19.243669357622526,0.027,CSP9844
i,54036.14862,19.930221164997086,0.042,CSP9844
i,54039.12673,19.992556858958768,0.04,CSP9844
i,54046.11194,20.447,0.101,CSP9844
i,54052.12559,20.655,0.053,CSP9844
i,54056.14284,20.723,0.11,CSP9844
i,54066.06189,21.27,0.098,CSP9844
B,54001.15587,18.46286563273543,0.014,CSP9844
B,54003.17336,18.42969454034288,0.014,CSP9844
B,54007.19736,18.661920888945968,0.015,CSP9844
B,54008.16241,18.77704023934455,0.018,CSP9844
B,54018.22938,20.315538226160285,0.098,CSP9844
B,54024.1559,20.758581172281005,0.018,CSP9844
B,54028.17304,20.985726554041694,0.046,CSP9844
B,54036.14862,21.099452541359298,0.059,CSP9844
B,54046.11194,21.526,0.237,CSP9844
B,54052.12559,21.702,0.082,CSP9844
B,54056.14284,21.576,0.088,CSP9844
B,54066.06189,21.876,0.116,CSP9844
