Filter,MJD,Mag,Sigma,Code
V,54194.33075,17.72951087643161,0.014,CSP9844
V,54197.33598,17.541931611952158,0.011,CSP9844
V,54200.34084,17.489037487205913,0.011,CSP9844
V,54202.3662,17.53874457104432,0.009,CSP9844
V,54203.33058,17.56751231637628,0.009,CSP9844
V,54207.27762,17.977077088436623,0.01,CSP9844
V,54211.29803,18.37350872030301,0.015,CSP9844
V,54213.26235,18.544939536247988,0.013,CSP9844
V,54218.33139,18.982073148361042,0.03,CSP9844
V,54224.23214,19.238910144328287,0.082,CSP9844
V,54227.28349,19.554740466027695,0.05,CSP9844
V,54229.28043,19.583032216446213,0.046,CSP9844
V,54232.22393,19.655876928675468,0.036,CSP9844
V,54235.19447,19.909445955858683,0.032,CSP9844
V,54243.22663,20.27,0.049,CSP9844
V,54246.19065,20.429,0.083,CSP9844
V,54255.10205,20.606,0.137,CSP9844
r,54194.33075,17.790344345512942,0.016,CSP9844
r,54197.33598,17.62079445195625,0.014,CSP9844
r,54200.34084,17.536443832612715,0.014,CSP9844
r,54202.3662,17.612035086846017,0.017,CSP9844
r,54203.33058,17.657866291519845,0.024,CSP9844
r,54207.27762,17.9005979365947,0.028,CSP9844
r,54211.29803,18.12568726790903,0.026,CSP9844
r,54213.26235,18.197134442724963,0.032,CSP9844
r,54218.33139,18.536773416498484,0.036,CSP9844
r,54224.23214,19.09601655225284,0.046,CSP9844
r,54227.28349,19.083979900894985,0.047,CSP9844
r,54229.28043,19.13237089310681,0.055,CSP9844
r,54232.22393,19.25559264381811,0.059,CSP9844
r,54243.22663,19.253,0.082,CSP9844
r,54246.19065,19.612,0.072,CSP9844
r,54255.10205,19.641,0.097,CSP9844
i,54194.33075,17.929855357314977,0.022,CSP9844
i,54197.33598,17.786085210993278,0.022,CSP9844
i,54200.34084,17.80162398188679,0.025,CSP9844
i,54202.3662,17.876591259475916,0.03,CSP9844
i,54203.33058,17.963926700598662,0.032,CSP9844
i,54207.27762,17.97857913580214,0.037,CSP9844
i,54211.29803,18.07000227971833,0.031,CSP9844
i,54213.26235,18.05907611526033,0.038,CSP9844
i,54218.33139,18.26893227646741,0.038,CSP9844
i,54224.23214,18.718264980575185,0.045,CSP9844
i,54227.28349,18.8867675967875,0.061,CSP9844
i,54229.28043,18.885887956852542,0.072,CSP9844
i,54232.22393,19.11548053136935,0.076,CSP9844
i,54255.10205,19.506,0.129,CSP9844
B,54194.33075,18.00603380925274,0.017,CSP9844
B,54197.33598,17.941470928080197,0.014,CSP9844
B,54200.34084,18.130097153894642,0.015,CSP9844
B,54202.3662,18.32962140015322,0.014,CSP9844
B,54203.33058,18.466931097705565,0.013,CSP9844
B,54207.27762,19.049237721801934,0.017,CSP9844
B,54211.29803,19.616120183862442,0.046,CSP9844
B,54213.26235,19.862446252283135,0.03,CSP9844
B,54218.33139,20.2337679348866,0.061,CSP9844
B,54224.23214,20.666358037454216,0.261,CSP9844
B,54227.28349,20.60053190797575,0.115,CSP9844
B,54229.28043,20.695822443373828,0.112,CSP9844
B,54232.22393,20.802380847999693,0.069,CSP9844
B,54235.19447,20.870349277258136,0.054,CSP9844
B,54243.22663,21.174,0.095,CSP9844
B,54246.19065,21.168,0.168,CSP9844
B,54255.10205,21.009,0.231,CSP9844
