Filter,MJD,Mag,Sigma,Code
V,53476.08468,18.809075937307856,0.015,CSP3014
V,53477.10752,18.56089706303491,0.013,CSP3014
V,53478.13303,18.349471930127763,0.016,CSP3014
V,53479.12057,18.20147121076489,0.019,CSP3014
V,53480.12604,18.05900725900638,0.014,CSP3014
V,53481.08264,17.98219277402546,0.015,CSP3014
V,53483.09808,17.841224714848202,0.015,CSP3014
V,53484.12338,17.77916191778258,0.017,CSP3014
V,53489.06909,18.047826429724655,0.011,CSP3014
V,53490.07804,18.176262517460433,0.011,CSP3014
V,53491.04483,18.296686561851466,0.013,CSP3014
V,53512.03728,19.743252288169916,0.057,CSP3014
r,53476.08468,18.918466369596196,0.011,CSP3014
r,53477.10752,18.662321440473953,0.012,CSP3014
r,53478.13303,18.43420678384136,0.011,CSP3014
r,53479.12057,18.27485286081614,0.023,CSP3014
r,53480.12604,18.078836259789746,0.01,CSP3014
r,53481.08264,17.986814792957,0.01,CSP3014
r,53483.09808,17.83070531983033,0.009,CSP3014
r,53484.12338,17.75413927533353,0.026,CSP3014
r,53489.06909,17.87763627228783,0.007,CSP3014
r,53490.07804,17.980921697595925,0.01,CSP3014
r,53491.04483,18.05923913863805,0.012,CSP3014
r,53512.03728,19.594537132228837,0.03,CSP3014
B,53476.08468,19.339261397885963,0.016,CSP3014
B,53477.10752,19.132807986385625,0.017,CSP3014
B,53478.13303,18.95844223957833,0.017,CSP3014
B,53479.12057,18.829941724697804,0.025,CSP3014
B,53480.12604,18.771944166931934,0.02,CSP3014
B,53481.08264,18.723472624888146,0.022,CSP3014
B,53483.09808,18.71253155752586,0.035,CSP3014
B,53484.12338,18.76820322427073,0.037,CSP3014
B,53489.06909,19.50844977856391,0.028,CSP3014
B,53490.07804,19.71368821388375,0.018,CSP3014
B,53491.04483,19.861305729405508,0.017,CSP3014
B,53512.03728,21.172609368481016,0.175,CSP3014
i,53476.08468,18.95914728174887,0.028,CSP3014
i,53477.10752,18.75043014357876,0.014,CSP3014
i,53478.13303,18.53308529054162,0.014,CSP3014
i,53479.12057,18.36437131333811,0.028,CSP3014
i,53480.12604,18.206075308072407,0.014,CSP3014
i,53481.08264,18.05522978811655,0.012,CSP3014
i,53483.09808,17.83023623545869,0.012,CSP3014
i,53484.12338,17.746333503640653,0.023,CSP3014
i,53489.06909,17.75961670334797,0.009,CSP3014
i,53490.07804,17.759122871024623,0.012,CSP3014
i,53491.04483,17.793027588591663,0.014,CSP3014
i,53512.03728,19.47824439619955,0.037,CSP3014
