Filter,MJD,Mag,Sigma,Code
V,54561.97557,16.949500592378563,0.006,CSP9844
V,54566.00806,16.95129153281294,0.009,CSP9844
V,54567.9727,16.976137030272003,0.008,CSP9844
V,54568.9938,16.992873715316456,0.007,CSP9844
V,54569.97779,17.023984664942574,0.008,CSP9844
V,54571.96904,17.105085344730533,0.008,CSP9844
V,54572.99145,17.145276209568525,0.008,CSP9844
V,54573.96351,17.18732909483299,0.012,CSP9844
V,54574.99168,17.233737203003223,0.011,CSP9844
V,54575.9655,17.29717636037455,0.009,CSP9844
V,54579.97782,17.539143551210614,0.009,CSP9844
V,54588.99494,17.91796479355866,0.01,CSP9844
V,54590.95522,18.011115376564643,0.013,CSP9844
V,54594.96523,18.253980680215452,0.012,CSP9844
V,54598.96595,18.540737698425325,0.016,CSP9844
V,54605.95005,18.825826365147517,0.031,CSP9844
r,54561.97557,17.047062003105985,0.006,CSP9844
r,54566.00806,17.01201754611256,0.01,CSP9844
r,54567.9727,17.05817059663076,0.008,CSP9844
r,54568.9938,17.097831371958367,0.007,CSP9844
r,54569.97779,17.143586337501016,0.007,CSP9844
r,54571.96904,17.243168327318145,0.008,CSP9844
r,54572.99145,17.31936802660757,0.007,CSP9844
r,54573.96351,17.38329175260673,0.009,CSP9844
r,54574.99168,17.455174780224098,0.009,CSP9844
r,54575.9655,17.528133654763188,0.008,CSP9844
r,54579.97782,17.69109141101163,0.009,CSP9844
r,54588.99494,17.784744369917686,0.008,CSP9844
r,54590.95522,17.8413637237405,0.011,CSP9844
r,54594.96523,17.999924187069972,0.009,CSP9844
r,54598.96595,18.29418193135071,0.01,CSP9844
r,54605.95005,18.676330659486425,0.02,CSP9844
i,54561.97557,17.454840334214076,0.009,CSP9844
i,54566.00806,17.60709037934891,0.014,CSP9844
i,54567.9727,17.67729629959397,0.011,CSP9844
i,54568.9938,17.707374051937528,0.012,CSP9844
i,54569.97779,17.72014425584299,0.01,CSP9844
i,54571.96904,17.807059722794094,0.011,CSP9844
i,54572.99145,17.881012958152212,0.011,CSP9844
i,54573.96351,17.97115534184603,0.016,CSP9844
i,54574.99168,18.00583017480599,0.013,CSP9844
i,54575.9655,18.032535643334953,0.013,CSP9844
i,54579.97782,18.071433690166387,0.014,CSP9844
i,54588.99494,17.89263653889013,0.01,CSP9844
i,54590.95522,17.894847463463222,0.017,CSP9844
i,54594.96523,17.88216221104031,0.011,CSP9844
i,54598.96595,18.118512687536686,0.013,CSP9844
i,54605.95005,18.579485260872985,0.023,CSP9844
B,54561.97557,17.08392607840549,0.007,CSP9844
B,54566.00806,17.17033209568696,0.01,CSP9844
B,54567.9727,17.227979229637754,0.009,CSP9844
B,54568.9938,17.287168278710197,0.009,CSP9844
B,54569.97779,17.330864219462867,0.008,CSP9844
B,54571.96904,17.461000125882933,0.009,CSP9844
B,54572.99145,17.531188907047913,0.009,CSP9844
B,54573.96351,17.613860580037354,0.011,CSP9844
B,54574.99168,17.736106935452398,0.012,CSP9844
B,54575.9655,17.822452009354528,0.013,CSP9844
B,54579.97782,18.230033768964848,0.011,CSP9844
B,54588.99494,19.070861516535636,0.017,CSP9844
B,54590.95522,19.21411875806628,0.018,CSP9844
B,54594.96523,19.49796960682668,0.024,CSP9844
B,54598.96595,19.75855899557552,0.035,CSP9844
B,54605.95005,20.12132683342257,0.189,CSP9844
