Filter,MJD,Mag,Sigma,Code
V,53695.353,16.929923106666152,0.009,CSP3014
V,53702.32212,15.80902380026013,0.006,CSP3014
V,53703.34896,15.760300534423756,0.006,CSP3014
V,53707.3442,15.715326791396036,0.006,CSP3014
V,53712.32942,15.881905942076271,0.006,CSP3014
V,53716.34784,16.171019750925787,0.007,CSP3014
V,53720.31749,16.421492791439924,0.01,CSP3014
V,53721.33413,16.461684728469923,0.009,CSP3014
V,53728.34288,16.911927034693186,0.009,CSP3014
V,53730.34324,17.080552435361867,0.013,CSP3014
V,53736.30598,17.51634289635397,0.024,CSP3014
V,53738.34669,17.60346204173365,0.011,CSP3014
V,53740.34625,17.677856054904524,0.012,CSP3014
V,53741.31236,17.7258997057275,0.012,CSP3014
V,53745.26056,17.876581665601893,0.012,CSP3014
V,53748.25575,17.954162783593244,0.015,CSP3014
V,53751.2899,18.095881485735568,0.024,CSP3014
V,53752.27743,18.04333751016322,0.025,CSP3014
V,53761.26295,18.384733826160343,0.014,CSP3014
V,53762.27098,18.39959405515136,0.012,CSP3014
V,53763.26672,18.405191977643355,0.019,CSP3014
V,53764.2759,18.416827317835345,0.014,CSP3014
V,53765.26026,18.468731971851167,0.015,CSP3014
V,53771.23788,18.677,0.015,CSP3014
V,53772.32997,18.713,0.016,CSP3014
V,53774.2309,18.78,0.016,CSP3014
V,53775.10197,18.776,0.019,CSP3014
V,53778.24012,18.808,0.034,CSP3014
V,53783.18194,18.982,0.031,CSP3014
V,53784.24208,18.983,0.02,CSP3014
V,53795.22209,19.275,0.019,CSP3014
V,53798.22722,19.356,0.024,CSP3014
V,53804.23336,19.553,0.034,CSP3014
V,53805.15546,19.514,0.045,CSP3014
V,53818.15462,19.813,0.026,CSP3014
V,53819.181,19.846,0.026,CSP3014
V,53823.13262,19.884,0.031,CSP3014
V,53831.11036,20.034,0.043,CSP3014
V,53838.13026,19.979,0.118,CSP3014
V,53840.09397,20.114,0.081,CSP3014
V,53846.12331,20.278,0.04,CSP3014
V,53858.03575,20.52,0.057,CSP3014
V,53860.99345,20.509,0.091,CSP3014
r,53695.353,17.082663154989056,0.009,CSP3014
r,53702.32212,15.914714865430588,0.006,CSP3014
r,53703.34896,15.892353201377603,0.006,CSP3014
r,53706.33624,15.860017548235342,0.006,CSP3014
r,53707.3442,15.860761044151296,0.006,CSP3014
r,53712.32942,16.150254475105523,0.005,CSP3014
r,53713.34962,16.253580861563233,0.005,CSP3014
r,53716.34784,16.516137314886805,0.006,CSP3014
r,53720.31749,16.620823662583952,0.009,CSP3014
r,53721.33413,16.601011134600746,0.008,CSP3014
r,53728.34288,16.766563309197473,0.008,CSP3014
r,53730.34324,16.909187994626855,0.009,CSP3014
r,53736.30598,17.38886274017809,0.009,CSP3014
r,53738.34669,17.511841729956117,0.009,CSP3014
r,53740.34625,17.608033854072854,0.009,CSP3014
r,53741.31236,17.662147999734668,0.009,CSP3014
r,53745.26056,17.83607541686088,0.01,CSP3014
r,53748.25575,17.894241080846683,0.012,CSP3014
r,53751.2899,18.044930394691338,0.014,CSP3014
r,53752.27743,18.071315965685518,0.018,CSP3014
r,53754.24105,18.17568238637326,0.015,CSP3014
r,53761.26295,18.394730402962956,0.01,CSP3014
r,53762.27098,18.449324194476098,0.012,CSP3014
r,53763.26672,18.46816173734353,0.012,CSP3014
r,53764.2759,18.50296963640678,0.013,CSP3014
r,53765.26026,18.544029241794938,0.011,CSP3014
r,53771.23788,18.629,0.011,CSP3014
r,53772.32997,18.655,0.012,CSP3014
r,53774.2309,18.717,0.014,CSP3014
r,53775.10197,18.724,0.017,CSP3014
r,53778.24012,18.859,0.031,CSP3014
r,53783.18194,18.986,0.023,CSP3014
r,53784.24208,19.031,0.02,CSP3014
r,53790.20376,19.276,0.016,CSP3014
r,53795.22209,19.45,0.02,CSP3014
r,53798.22722,19.54,0.019,CSP3014
r,53804.23336,19.802,0.042,CSP3014
r,53805.15546,19.804,0.046,CSP3014
r,53818.15462,20.173,0.029,CSP3014
r,53819.181,20.214,0.031,CSP3014
r,53823.13262,20.294,0.035,CSP3014
r,53831.11036,20.53,0.055,CSP3014
r,53838.13026,20.936,0.205,CSP3014
r,53840.09397,20.777,0.09,CSP3014
r,53846.12331,20.838,0.055,CSP3014
r,53858.03575,21.187,0.077,CSP3014
r,53860.99345,20.951,0.102,CSP3014
B,53695.353,17.030585789353154,0.012,CSP3014
B,53702.32212,15.775272452458015,0.007,CSP3014
B,53703.34896,15.745496095037312,0.008,CSP3014
B,53707.3442,15.773332510653468,0.007,CSP3014
B,53712.32942,16.072280173996745,0.007,CSP3014
B,53716.34784,16.493194370619996,0.008,CSP3014
B,53720.31749,17.02367031452893,0.012,CSP3014
B,53721.33413,17.174790679279724,0.013,CSP3014
B,53728.34288,17.975730423812127,0.016,CSP3014
B,53730.34324,18.199191958954245,0.011,CSP3014
B,53736.30598,18.57011936668966,0.011,CSP3014
B,53738.34669,18.640058245325807,0.014,CSP3014
B,53740.34625,18.706954865418346,0.015,CSP3014
B,53741.31236,18.72278053096064,0.014,CSP3014
B,53745.26056,18.869330366723645,0.015,CSP3014
B,53748.25575,18.935887463545285,0.031,CSP3014
B,53751.2899,18.932684913011663,0.044,CSP3014
B,53752.27743,19.038482531256133,0.053,CSP3014
B,53761.26295,19.14693108499405,0.016,CSP3014
B,53762.27098,19.21174350373009,0.017,CSP3014
B,53763.26672,19.185862757633465,0.025,CSP3014
B,53764.2759,19.223287466394183,0.018,CSP3014
B,53765.26026,19.21022844943969,0.018,CSP3014
B,53771.23788,19.303,0.017,CSP3014
B,53772.32997,19.342,0.02,CSP3014
B,53774.2309,19.354,0.018,CSP3014
B,53775.10197,19.33,0.026,CSP3014
B,53778.24012,19.402,0.049,CSP3014
B,53783.18194,19.514,0.046,CSP3014
B,53784.24208,19.471,0.038,CSP3014
B,53795.22209,19.721,0.023,CSP3014
B,53798.22722,19.786,0.025,CSP3014
B,53804.23336,19.798,0.046,CSP3014
B,53805.15546,19.766,0.051,CSP3014
B,53818.15462,20.142,0.033,CSP3014
B,53819.181,20.172,0.029,CSP3014
B,53823.13262,20.257,0.031,CSP3014
B,53831.11036,20.299,0.053,CSP3014
B,53838.13026,20.672,0.222,CSP3014
B,53840.09397,20.578,0.128,CSP3014
B,53846.12331,20.582,0.045,CSP3014
B,53858.03575,20.879,0.058,CSP3014
B,53860.99345,20.937,0.133,CSP3014
i,53695.353,17.533817656673303,0.013,CSP3014
i,53702.32212,16.18199492773965,0.007,CSP3014
i,53703.34896,16.23233192600863,0.009,CSP3014
i,53706.33624,16.36125573652462,0.007,CSP3014
i,53707.3442,16.37187725513613,0.009,CSP3014
i,53712.32942,16.752592411293634,0.008,CSP3014
i,53713.34962,16.865735756834816,0.008,CSP3014
i,53716.34784,16.938430856086605,0.012,CSP3014
i,53720.31749,16.87642400442246,0.012,CSP3014
i,53721.33413,16.81287255782911,0.011,CSP3014
i,53728.34288,16.654842623935096,0.009,CSP3014
i,53730.34324,16.757597785704995,0.014,CSP3014
i,53736.30598,17.28411414003775,0.012,CSP3014
i,53738.34669,17.411554321017764,0.01,CSP3014
i,53740.34625,17.530355116145188,0.01,CSP3014
i,53741.31236,17.569083765028573,0.01,CSP3014
i,53745.26056,17.7739454405979,0.014,CSP3014
i,53748.25575,17.978779476140687,0.015,CSP3014
