Filter,MJD,Mag,Sigma,Code
V,53671.15836,17.89539395007148,0.009,CSP3014
V,53673.14427,17.854359383847353,0.009,CSP3014
V,53675.12478,17.88644881771873,0.015,CSP3014
V,53678.20036,17.88839813293287,0.008,CSP3014
V,53682.16684,18.001300327767154,0.023,CSP3014
V,53683.14134,18.046194377285254,0.012,CSP3014
V,53690.1666,18.30150991717942,0.032,CSP3014
V,53695.18653,18.583842196362895,0.014,CSP3014
V,53702.14984,18.870062593965535,0.017,CSP3014
V,53707.21387,18.99285391992572,0.028,CSP3014
V,53712.0895,19.532602016686553,0.03,CSP3014
V,53725.12126,19.994436886793665,0.045,CSP3014
V,53729.11349,20.003153618621,0.05,CSP3014
V,53739.08637,20.285911982832214,0.047,CSP3014
V,53747.06589,20.45247795152474,0.131,CSP3014
V,53752.03749,20.453194203036524,0.077,CSP3014
V,53761.05732,20.706737297989996,0.079,CSP3014
r,53671.15836,18.021749468296655,0.011,CSP3014
r,53673.14427,17.926846838340964,0.013,CSP3014
r,53675.12478,17.915577833453174,0.015,CSP3014
r,53682.16684,18.023541479374515,0.015,CSP3014
r,53683.14134,18.092377010935778,0.014,CSP3014
r,53690.1666,18.45067535887431,0.025,CSP3014
r,53695.18653,18.759577500220935,0.017,CSP3014
r,53702.14984,18.987439638675436,0.016,CSP3014
r,53707.21387,19.17373473375639,0.022,CSP3014
r,53712.0895,19.43848107894005,0.026,CSP3014
r,53725.12126,19.92662137901746,0.031,CSP3014
r,53729.11349,19.815479547730725,0.035,CSP3014
r,53739.08637,20.116955635396202,0.046,CSP3014
r,53747.06589,20.14067438473898,0.054,CSP3014
r,53752.03749,20.302584585854643,0.049,CSP3014
r,53761.05732,20.156590608325274,0.065,CSP3014
B,53671.15836,17.972452196741322,0.009,CSP3014
B,53673.14427,17.924802869206093,0.01,CSP3014
B,53675.12478,17.945312646802606,0.009,CSP3014
B,53678.20036,17.977036268251055,0.008,CSP3014
B,53682.16684,18.272239829416222,0.022,CSP3014
B,53683.14134,18.27856821839624,0.012,CSP3014
B,53690.1666,18.687247384941614,0.048,CSP3014
B,53695.18653,19.303193465202114,0.024,CSP3014
B,53702.14984,19.810539025466987,0.027,CSP3014
B,53707.21387,20.11604029118991,0.074,CSP3014
B,53712.0895,20.42701363509559,0.065,CSP3014
B,53725.12126,21.026954733592245,0.08,CSP3014
B,53729.11349,20.95413218380812,0.121,CSP3014
B,53739.08637,20.933366090646338,0.081,CSP3014
B,53752.03749,21.217278736088446,0.098,CSP3014
B,53761.05732,21.031260995510802,0.113,CSP3014
i,53671.15836,18.173970036914024,0.015,CSP3014
i,53673.14427,18.226077863883432,0.014,CSP3014
i,53675.12478,18.242748346494068,0.016,CSP3014
i,53682.16684,18.291615906204136,0.022,CSP3014
i,53683.14134,18.284557962876285,0.021,CSP3014
i,53690.1666,18.938746984988867,0.04,CSP3014
i,53695.18653,19.071515850685042,0.029,CSP3014
i,53702.14984,19.114417270404303,0.021,CSP3014
i,53707.21387,19.051089738117426,0.033,CSP3014
i,53712.0895,19.425606661618104,0.029,CSP3014
i,53725.12126,19.85942914332029,0.037,CSP3014
i,53729.11349,20.132869587958986,0.095,CSP3014
i,53739.08637,20.360491367339705,0.08,CSP3014
i,53747.06589,20.53000085297028,0.111,CSP3014
i,53752.03749,20.323771893346176,0.081,CSP3014
i,53761.05732,20.83937219050021,0.105,CSP3014
