Filter,MJD,Mag,Sigma,Code
V,53412.31419,18.663620857788935,0.017,CSP3014
V,53413.31425,18.632504014729427,0.016,CSP3014
V,53414.35346,18.64268028599099,0.011,CSP3014
V,53415.34631,18.642099875782684,0.013,CSP3014
V,53416.34252,18.65915341512167,0.011,CSP3014
V,53417.337,18.660952680872036,0.013,CSP3014
V,53418.35192,18.665280356230912,0.013,CSP3014
V,53419.35082,18.69864211789557,0.013,CSP3014
V,53420.37684,18.72695940696046,0.033,CSP3014
V,53421.363,18.752812200596892,0.014,CSP3014
V,53422.30781,18.76264261201065,0.015,CSP3014
V,53424.30926,18.8630303413674,0.028,CSP3014
V,53425.29053,18.929179473423225,0.044,CSP3014
V,53426.34115,18.856303620317416,0.033,CSP3014
V,53427.3362,18.96787175425201,0.029,CSP3014
V,53428.35331,19.051511751802312,0.034,CSP3014
V,53429.32434,18.971551906684695,0.051,CSP3014
V,53430.35036,19.14385978940301,0.028,CSP3014
V,53431.37155,19.23436613202585,0.031,CSP3014
V,53432.3596,19.280933357690387,0.026,CSP3014
V,53436.30581,19.46534484743847,0.021,CSP3014
V,53444.34488,19.88245630506055,0.032,CSP3014
V,53445.3335,19.9343519580574,0.031,CSP3014
V,53446.34374,19.913985413941514,0.032,CSP3014
V,53452.27754,20.399129599371754,0.082,CSP3014
V,53453.23053,20.390234691155698,0.093,CSP3014
V,53455.32534,20.39344761097987,0.156,CSP3014
V,53456.31566,20.388138848232046,0.09,CSP3014
V,53457.29998,20.62019927228901,0.124,CSP3014
V,53458.29913,20.45749344511673,0.095,CSP3014
V,53459.32038,20.61191328077107,0.081,CSP3014
V,53460.25462,20.705112276653786,0.097,CSP3014
V,53464.3241,20.73401863410291,0.083,CSP3014
V,53465.32425,20.72234084162943,0.051,CSP3014
V,53466.33324,20.77281066697462,0.058,CSP3014
V,53467.30764,20.773938095892092,0.047,CSP3014
V,53468.27591,20.813997060870918,0.032,CSP3014
V,53472.33478,20.923981706140488,0.04,CSP3014
V,53474.26446,20.905543896484886,0.036,CSP3014
V,53475.3049,20.968235064516122,0.046,CSP3014
V,53477.22392,20.96241574976937,0.044,CSP3014
V,53478.30571,21.036336685595693,0.071,CSP3014
V,53479.31678,21.028275633395715,0.046,CSP3014
V,53480.33477,21.07964379839732,0.124,CSP3014
r,53412.31419,18.778354656280378,0.018,CSP3014
r,53413.31425,18.697612232979754,0.018,CSP3014
r,53414.35346,18.712788504241324,0.011,CSP3014
r,53415.34631,18.711693663320702,0.011,CSP3014
r,53416.34252,18.69980359405544,0.011,CSP3014
r,53417.337,18.707296372104754,0.01,CSP3014
r,53418.35192,18.711484593095395,0.011,CSP3014
r,53419.35082,18.758133157517747,0.012,CSP3014
r,53420.37684,18.751450446582638,0.022,CSP3014
r,53421.363,18.80510915370826,0.013,CSP3014
r,53422.30781,18.819268504068766,0.015,CSP3014
r,53423.29182,18.971815307548106,0.076,CSP3014
r,53424.30926,18.902358784328122,0.018,CSP3014
r,53425.29053,18.95503362579271,0.039,CSP3014
r,53426.34115,18.977463771426155,0.022,CSP3014
r,53427.3362,19.060788882173135,0.023,CSP3014
r,53428.35331,19.08994592550937,0.025,CSP3014
r,53429.32434,19.219844399643144,0.022,CSP3014
r,53430.35036,19.259178491891404,0.022,CSP3014
r,53431.37155,19.288951386437326,0.021,CSP3014
r,53432.3596,19.30851861210187,0.019,CSP3014
r,53436.30581,19.57653243452762,0.015,CSP3014
r,53444.34488,19.894389229911297,0.019,CSP3014
r,53445.3335,19.956529736176243,0.017,CSP3014
r,53446.34374,20.02792235541231,0.022,CSP3014
r,53452.27754,20.3123019236413,0.043,CSP3014
r,53453.23053,20.261448233509363,0.042,CSP3014
r,53454.27017,20.399869381471945,0.056,CSP3014
r,53455.32534,20.573420841530343,0.073,CSP3014
r,53456.31566,20.553736701169182,0.054,CSP3014
r,53457.29998,20.60183099570694,0.049,CSP3014
r,53458.29913,20.53312560283713,0.046,CSP3014
r,53459.32038,20.68007541222846,0.043,CSP3014
r,53460.25462,20.711980451294313,0.047,CSP3014
r,53464.3241,20.746353639701564,0.022,CSP3014
r,53465.32425,20.786660143301024,0.028,CSP3014
r,53466.33324,20.802358671964306,0.029,CSP3014
r,53467.30764,20.85848610088177,0.033,CSP3014
r,53468.27591,20.87097214125786,0.024,CSP3014
