Filter,MJD,Mag,Sigma,Code
V,53404.02491,14.891726487866588,0.006,CSP3014
V,53406.03333,14.596226946597957,0.006,CSP3014
V,53408.02561,14.407260305323812,0.006,CSP3014
V,53409.023,14.34260061398692,0.006,CSP3014
V,53410.02387,14.293659449662703,0.007,CSP3014
V,53411.02221,14.257838978388875,0.006,CSP3014
V,53412.02267,14.257059463701376,0.006,CSP3014
V,53413.02274,14.221160123063028,0.011,CSP3014
V,53414.0165,14.268719552592836,0.011,CSP3014
V,53415.01722,14.24996761774437,0.009,CSP3014
V,53416.01309,14.249583598895905,0.011,CSP3014
V,53417.01574,14.253053406078497,0.01,CSP3014
V,53419.0098,14.322456458932136,0.016,CSP3014
V,53420.00362,14.32459755193571,0.013,CSP3014
V,53421.01097,14.427724724997448,0.018,CSP3014
V,53422.00356,14.4949535051392,0.023,CSP3014
V,53425.00709,14.64745383975231,0.017,CSP3014
V,53425.9998,14.743735189085703,0.016,CSP3014
V,53427.00238,14.807734158001518,0.014,CSP3014
V,53429.00566,14.898852712386368,0.013,CSP3014
r,53404.02491,14.827179319411572,0.005,CSP3014
r,53406.03333,14.55479590316053,0.006,CSP3014
r,53408.02561,14.406993019478248,0.008,CSP3014
r,53409.023,14.34991331907435,0.006,CSP3014
r,53410.02387,14.31074958329739,0.011,CSP3014
r,53411.02221,14.31025772852562,0.007,CSP3014
r,53412.02267,14.300007935984016,0.006,CSP3014
r,53413.02274,14.287002482538512,0.009,CSP3014
r,53414.0165,14.27203241025469,0.007,CSP3014
r,53415.01722,14.318786592142663,0.006,CSP3014
r,53416.01309,14.32019296706783,0.004,CSP3014
r,53417.01574,14.369121312722111,0.008,CSP3014
r,53419.0098,14.445780834337263,0.011,CSP3014
r,53420.00362,14.566954406199601,0.035,CSP3014
r,53421.01097,14.570724813362329,0.043,CSP3014
r,53422.00356,14.718857266227296,0.018,CSP3014
r,53425.00709,14.886660147241482,0.014,CSP3014
r,53425.9998,14.87412336988027,0.019,CSP3014
r,53427.00238,14.973550766406447,0.014,CSP3014
r,53429.00566,14.947131064061054,0.009,CSP3014
B,53404.02491,15.045031000556499,0.006,CSP3014
B,53406.03333,14.765831173572318,0.006,CSP3014
B,53408.02561,14.565929223318673,0.006,CSP3014
B,53409.023,14.506955952647921,0.006,CSP3014
B,53410.02387,14.467471638515578,0.006,CSP3014
B,53411.02221,14.44115156479369,0.006,CSP3014
B,53412.02267,14.467724897179883,0.007,CSP3014
B,53413.02274,14.467651166610617,0.016,CSP3014
B,53414.0165,14.483966388028055,0.011,CSP3014
B,53415.01722,14.52486857513267,0.011,CSP3014
B,53416.01309,14.551204675649853,0.013,CSP3014
B,53417.01574,14.64957256621309,0.014,CSP3014
B,53418.0154,14.711703781860997,0.021,CSP3014
B,53419.0098,14.79951653065087,0.028,CSP3014
B,53420.00362,14.872138951802985,0.021,CSP3014
B,53421.01097,15.002972637902475,0.019,CSP3014
B,53425.00709,15.413400416690218,0.04,CSP3014
B,53425.9998,15.509291150430604,0.032,CSP3014
B,53427.00238,15.69324117581892,0.034,CSP3014
B,53429.00566,15.851668365201473,0.034,CSP3014
i,53404.02491,15.023618104469158,0.006,CSP3014
i,53406.03333,14.786803795749552,0.006,CSP3014
i,53408.02561,14.641178750838616,0.013,CSP3014
i,53409.023,14.640245195630992,0.006,CSP3014
i,53410.02387,14.61174385409766,0.009,CSP3014
i,53411.02221,14.627767878312078,0.006,CSP3014
i,53412.02267,14.689509187423296,0.008,CSP3014
i,53413.02274,14.711236386164199,0.011,CSP3014
i,53414.0165,14.75445443819043,0.01,CSP3014
i,53415.01722,14.783453581931084,0.011,CSP3014
i,53416.01309,14.825128577409274,0.012,CSP3014
i,53417.01574,14.894527432935563,0.012,CSP3014
i,53419.0098,14.95108127701738,0.012,CSP3014
i,53420.00362,14.940157418373538,0.045,CSP3014
i,53422.00356,15.131628399972158,0.041,CSP3014
i,53425.00709,15.223405625139076,0.017,CSP3014
i,53425.9998,15.240791060831985,0.029,CSP3014
i,53427.00238,15.19591258719795,0.024,CSP3014
i,53429.00566,15.113107694751461,0.014,CSP3014
