Filter,MJD,Mag,Sigma,Code
V,53828.06176,18.060680443012927,0.066,CSP9844
V,53831.16236,18.379781958421084,0.015,CSP9844
V,53833.17003,18.61739536698866,0.024,CSP9844
V,53834.1571,18.695796828012504,0.026,CSP9844
V,53841.13615,19.267836993770338,0.051,CSP9844
V,53845.10369,19.622266451983858,0.029,CSP9844
V,53866.08128,20.15584173675043,0.102,CSP9844
V,53872.06069,20.398853317366125,0.078,CSP9844
V,53891.01644,21.61280089272973,0.285,CSP9844
r,53828.06176,17.93579779988898,0.006,CSP9844
r,53831.16236,18.070165393932804,0.011,CSP9844
r,53833.17003,18.27581656351109,0.012,CSP9844
r,53834.1571,18.372255017407902,0.015,CSP9844
r,53841.13615,19.04298957034061,0.024,CSP9844
r,53845.10369,19.299536342439794,0.021,CSP9844
r,53866.08128,20.331006197410307,0.074,CSP9844
r,53872.06069,20.57085075546786,0.058,CSP9844
r,53891.01644,21.831785818701604,0.204,CSP9844
i,53828.06176,17.978782376647843,0.007,CSP9844
i,53831.16236,18.09448048604728,0.016,CSP9844
i,53833.17003,18.185669112005545,0.014,CSP9844
i,53834.1571,18.191454269414447,0.016,CSP9844
i,53841.13615,18.647888743806327,0.023,CSP9844
i,53845.10369,18.94718737898463,0.029,CSP9844
i,53866.08128,20.17121529417294,0.08,CSP9844
i,53872.06069,20.365696598313203,0.08,CSP9844
i,53891.01644,21.3634782162721,0.225,CSP9844
B,53828.06176,19.232966233531346,0.027,CSP9844
B,53831.16236,19.743356431993114,0.031,CSP9844
B,53833.17003,20.064302386536426,0.067,CSP9844
B,53834.1571,20.22970978979742,0.099,CSP9844
B,53841.13615,20.806627159555894,0.126,CSP9844
B,53845.10369,20.86133282516238,0.047,CSP9844
B,53866.08128,21.6926571516303,0.351,CSP9844
B,53872.06069,21.474384909775623,0.146,CSP9844
B,53891.01644,22.090272456797372,0.236,CSP9844
