Filter,MJD,Mag,Sigma,Code
V,54197.0233,17.698152426207216,0.01,CSP9844
V,54199.03381,17.26675620505192,0.01,CSP9844
V,54206.09745,16.673892602787376,0.011,CSP9844
V,54207.03751,16.66073285267938,0.012,CSP9844
V,54212.99226,16.815083186993938,0.007,CSP9844
V,54218.01312,17.10719817094373,0.009,CSP9844
V,54223.99077,17.433817764426127,0.01,CSP9844
V,54227.04769,17.567975418730505,0.01,CSP9844
V,54234.98034,18.120340600611605,0.012,CSP9844
V,54238.97837,18.47145616119284,0.02,CSP9844
V,54244.97459,18.68904466791689,0.03,CSP9844
V,54258.94879,19.199881207718988,0.028,CSP9844
V,54418.29652,22.114,0.231,CSP9844
V,54422.30956,22.334,0.242,CSP9844
r,54197.0233,17.82087667439538,0.009,CSP9844
r,54199.03381,17.300295798396732,0.011,CSP9844
r,54206.09745,16.8020776735167,0.016,CSP9844
r,54207.03751,16.788643260525745,0.007,CSP9844
r,54212.99226,16.999633270003407,0.006,CSP9844
r,54218.01312,17.45072386636539,0.007,CSP9844
r,54223.99077,17.631082985242898,0.009,CSP9844
r,54227.04769,17.627267439732496,0.009,CSP9844
r,54234.98034,17.964859102332177,0.012,CSP9844
r,54238.97837,18.246615871709338,0.01,CSP9844
r,54244.97459,18.59397344572364,0.016,CSP9844
r,54258.94879,19.134915278583488,0.025,CSP9844
r,54418.29652,22.82,0.335,CSP9844
r,54422.30956,22.553,0.237,CSP9844
i,54197.0233,18.221603474350296,0.015,CSP9844
i,54199.03381,17.63077979241983,0.017,CSP9844
i,54206.09745,17.2811782503262,0.047,CSP9844
i,54207.03751,17.328842322511562,0.014,CSP9844
i,54212.99226,17.603371435728818,0.011,CSP9844
i,54218.01312,18.00693505165799,0.018,CSP9844
i,54223.99077,17.943018398365407,0.016,CSP9844
i,54227.04769,17.73654787100399,0.015,CSP9844
i,54234.98034,17.87441375927554,0.015,CSP9844
i,54238.97837,18.120505877091972,0.021,CSP9844
i,54244.97459,18.483563671289044,0.025,CSP9844
i,54258.94879,19.30530887692258,0.046,CSP9844
i,54418.29652,21.472,0.234,CSP9844
i,54422.30956,21.626,0.222,CSP9844
B,54197.0233,17.820025914901496,0.01,CSP9844
B,54199.03381,17.306891041295074,0.009,CSP9844
B,54206.09745,16.713963327724827,0.02,CSP9844
B,54207.03751,16.725238010169456,0.007,CSP9844
B,54212.99226,17.003595749622527,0.007,CSP9844
B,54218.01312,17.444668116711597,0.01,CSP9844
B,54223.99077,18.15096104208806,0.015,CSP9844
B,54227.04769,18.447877925300368,0.02,CSP9844
B,54234.98034,19.24607273015304,0.022,CSP9844
B,54238.97837,19.55314560433371,0.033,CSP9844
B,54244.97459,19.835826536636823,0.063,CSP9844
B,54258.94879,20.084263171342194,0.049,CSP9844
B,54418.29652,22.411,0.228,CSP9844
B,54422.30956,22.63,0.247,CSP9844
