Filter,MJD,Mag,Sigma,Code
V,53853.23852,17.132819438206063,0.01,CSP9844
V,53855.22671,17.00115845911777,0.006,CSP9844
V,53858.24891,16.929416408290468,0.007,CSP9844
V,53861.27188,16.928012310910873,0.007,CSP9844
V,53862.23186,16.939119233279754,0.008,CSP9844
V,53866.19448,17.05657165639102,0.009,CSP9844
V,53867.24777,17.08861280950417,0.009,CSP9844
V,53870.26801,17.253428511732054,0.011,CSP9844
V,53871.20701,17.31566085520193,0.009,CSP9844
V,53872.23942,17.390340010550958,0.009,CSP9844
V,53886.15222,18.167608406888316,0.006,CSP9844
V,53890.17855,18.383607210415924,0.044,CSP9844
V,53891.19798,18.414935948405194,0.016,CSP9844
V,53893.18192,18.490610297129443,0.011,CSP9844
V,53894.13987,18.533980510502722,0.014,CSP9844
V,53897.0812,18.594518740356367,0.017,CSP9844
V,53898.10721,18.605621741109623,0.012,CSP9844
r,53853.23852,17.251168438139963,0.008,CSP9844
r,53855.22671,17.155776775324107,0.005,CSP9844
r,53858.24891,17.10436205256657,0.007,CSP9844
r,53861.27188,17.113261987194058,0.005,CSP9844
r,53862.23186,17.124077342288174,0.007,CSP9844
r,53866.19448,17.232347069085343,0.008,CSP9844
r,53867.24777,17.277787426187594,0.009,CSP9844
r,53870.26801,17.439728372989695,0.009,CSP9844
r,53871.20701,17.479065867019095,0.008,CSP9844
r,53872.23942,17.53059060738145,0.009,CSP9844
r,53886.15222,18.02208768781614,0.004,CSP9844
r,53890.17855,18.17691294678243,0.021,CSP9844
r,53891.19798,18.26422597860651,0.01,CSP9844
r,53893.18192,18.329032417903385,0.005,CSP9844
r,53897.0812,18.481954088913763,0.008,CSP9844
r,53898.10721,18.54386026534526,0.007,CSP9844
i,53853.23852,17.493177965914647,0.009,CSP9844
i,53855.22671,17.36199275874739,0.005,CSP9844
i,53858.24891,17.32432334122492,0.009,CSP9844
i,53861.27188,17.38162968964843,0.008,CSP9844
i,53862.23186,17.42623554859184,0.008,CSP9844
i,53866.19448,17.501537516890718,0.01,CSP9844
i,53867.24777,17.51163115636856,0.012,CSP9844
i,53870.26801,17.57907795421294,0.013,CSP9844
i,53871.20701,17.5711022062315,0.01,CSP9844
i,53872.23942,17.57526868952933,0.011,CSP9844
i,53886.15222,17.72605693342971,0.004,CSP9844
i,53890.17855,17.948958337418667,0.017,CSP9844
i,53891.19798,17.957980978517632,0.01,CSP9844
i,53893.18192,18.054664427591717,0.006,CSP9844
i,53894.13987,18.099969925794003,0.009,CSP9844
i,53897.0812,18.195129948730223,0.009,CSP9844
i,53898.10721,18.25874370324653,0.009,CSP9844
B,53853.23852,17.298334441929427,0.01,CSP9844
B,53855.22671,17.20965382183243,0.006,CSP9844
B,53858.24891,17.190598435562194,0.008,CSP9844
B,53861.27188,17.270370917922452,0.008,CSP9844
B,53862.23186,17.32555141800391,0.008,CSP9844
B,53866.19448,17.5647144655558,0.012,CSP9844
B,53867.24777,17.656063017329153,0.015,CSP9844
B,53870.26801,17.921234051879207,0.019,CSP9844
B,53871.20701,18.03304200365168,0.016,CSP9844
B,53872.23942,18.116616910378134,0.015,CSP9844
B,53886.15222,19.296639782460126,0.012,CSP9844
B,53890.17855,19.48694874961714,0.027,CSP9844
B,53891.19798,19.545890245362045,0.035,CSP9844
B,53893.18192,19.56258518049748,0.029,CSP9844
B,53894.13987,19.611626057601427,0.031,CSP9844
B,53897.0812,19.67848451717291,0.04,CSP9844
B,53898.10721,19.666777974725907,0.032,CSP9844
