Filter,MJD,Mag,Sigma,Code
V,53467.36728,17.19750217150098,0.017,CSP3014
V,53468.33561,17.2585117809586,0.017,CSP3014
V,53472.27353,17.533195798055765,0.017,CSP3014
V,53473.28836,17.60706226694524,0.017,CSP3014
V,53475.25522,17.70656717024424,0.017,CSP3014
V,53476.26057,17.791763960604317,0.017,CSP3014
V,53477.2938,17.842363144837663,0.017,CSP3014
V,53481.25057,18.12337425763729,0.017,CSP3014
V,53483.27782,18.33737356325487,0.026,CSP3014
V,53484.25873,18.345566882441737,0.048,CSP3014
V,53489.23401,18.726835134351376,0.034,CSP3014
V,53490.25303,18.821458777742443,0.017,CSP3014
V,53491.25813,18.875165031326183,0.017,CSP3014
r,53467.36728,17.432226104264757,0.017,CSP3014
r,53468.33561,17.523920189649203,0.017,CSP3014
r,53472.27353,17.80389755092211,0.017,CSP3014
r,53473.28836,17.8282292597786,0.017,CSP3014
r,53475.25522,17.851335983764827,0.017,CSP3014
r,53476.26057,17.860856156598068,0.017,CSP3014
r,53477.2938,17.883156937276674,0.017,CSP3014
r,53481.25057,17.99612360359522,0.017,CSP3014
r,53483.27782,18.148066794104594,0.017,CSP3014
r,53489.23401,18.65831087578006,0.017,CSP3014
r,53490.25303,18.710329863299126,0.017,CSP3014
r,53491.25813,18.762749598100136,0.017,CSP3014
B,53467.36728,17.49740810585419,0.017,CSP3014
B,53468.33561,17.581473579098756,0.017,CSP3014
B,53472.27353,18.04917914389586,0.017,CSP3014
B,53473.28836,18.192070940708696,0.017,CSP3014
B,53475.25522,18.471737511867104,0.017,CSP3014
B,53476.26057,18.603143110149837,0.017,CSP3014
B,53477.2938,18.756355873356625,0.017,CSP3014
B,53481.25057,19.17221496348958,0.021,CSP3014
B,53483.27782,19.423812264688117,0.049,CSP3014
B,53484.25873,19.450659792229246,0.14,CSP3014
B,53489.23401,19.81306265511171,0.073,CSP3014
B,53490.25303,19.944779526194516,0.035,CSP3014
B,53491.25813,19.98721242928675,0.032,CSP3014
i,53467.36728,17.940666737791837,0.017,CSP3014
i,53468.33561,17.991166453310456,0.017,CSP3014
i,53472.27353,18.142827859677034,0.017,CSP3014
i,53473.28836,18.1078276863182,0.017,CSP3014
i,53475.25522,18.03769293141361,0.017,CSP3014
i,53476.26057,18.0135885585113,0.017,CSP3014
i,53477.2938,17.973288191200687,0.017,CSP3014
i,53481.25057,17.909295247111515,0.017,CSP3014
i,53483.27782,17.978304758189275,0.017,CSP3014
i,53489.23401,18.456534587075375,0.017,CSP3014
i,53490.25303,18.521861007592765,0.017,CSP3014
i,53491.25813,18.589006940247224,0.019,CSP3014
