Filter,MJD,Mag,Sigma,Code
V,54012.14925,18.517552062860396,0.074,CSP9844
V,54013.14572,18.68763561108544,0.07,CSP9844
V,54028.21355,17.884819343471626,0.055,CSP9844
V,54036.18253,18.319581834131206,0.07,CSP9844
V,54040.14912,18.742439287580822,0.108,CSP9844
V,54049.12051,18.9771498214594,0.072,CSP9844
V,54052.18763,19.355249924611165,0.118,CSP9844
r,54013.14572,18.586258538705756,0.033,CSP9844
r,54028.21355,17.77790027877104,0.019,CSP9844
r,54036.18253,18.165167288532306,0.017,CSP9844
r,54040.14912,18.288000131343935,0.026,CSP9844
r,54049.12051,18.915518852186583,0.044,CSP9844
r,54052.18763,19.108994814257493,0.033,CSP9844
r,54066.16914,19.722282532233425,0.048,CSP9844
r,54080.08535,20.25916321133071,0.06,CSP9844
i,54013.14572,18.19112300286342,0.028,CSP9844
i,54028.21355,18.16140091772369,0.031,CSP9844
i,54036.18253,18.41707035851526,0.044,CSP9844
i,54040.14912,18.441547070249015,0.04,CSP9844
i,54049.12051,18.55650379456592,0.056,CSP9844
i,54052.18763,18.39282129647661,0.029,CSP9844
i,54066.16914,19.04954011199778,0.056,CSP9844
i,54080.08535,19.21731641217646,0.074,CSP9844
B,54012.14925,18.43640965149139,0.044,CSP9844
B,54013.14572,18.355737770661428,0.029,CSP9844
B,54028.21355,17.89323287552121,0.015,CSP9844
B,54036.18253,18.624812379103044,0.019,CSP9844
B,54040.14912,19.06591594046433,0.034,CSP9844
B,54049.12051,20.22695727330337,0.055,CSP9844
B,54052.18763,19.95815737571597,0.059,CSP9844
