Filter,MJD,Mag,Sigma,Code
V,54493.1176,15.437829589288436,0.006,CSP9844
V,54494.07097,15.400098612888538,0.009,CSP9844
V,54497.08145,15.358602299335733,0.006,CSP9844
V,54499.06953,15.398522741772172,0.006,CSP9844
V,54508.0644,16.100921099015068,0.007,CSP9844
V,54512.04042,16.426215858990695,0.008,CSP9844
V,54517.06542,16.889764135519904,0.011,CSP9844
V,54519.04794,17.039246485677815,0.01,CSP9844
V,54521.02312,17.175631400021523,0.009,CSP9844
V,54523.00785,17.290689529463418,0.009,CSP9844
V,54527.00207,17.449989793386443,0.011,CSP9844
V,54532.0134,17.719,0.011,CSP9844
r,54493.1176,15.504493159673942,0.006,CSP9844
r,54494.07097,15.473906380589861,0.007,CSP9844
r,54497.08145,15.434467933600223,0.006,CSP9844
r,54499.06953,15.50905147320009,0.004,CSP9844
r,54508.0644,16.037122851196024,0.005,CSP9844
r,54512.04042,16.185630126899937,0.005,CSP9844
r,54515.06499,16.447240993767444,0.008,CSP9844
r,54519.04794,16.808477963488016,0.008,CSP9844
r,54521.02312,16.945715364807032,0.006,CSP9844
r,54523.00785,17.049386400735997,0.008,CSP9844
r,54527.00207,17.249273686874247,0.009,CSP9844
r,54532.0134,17.406,0.008,CSP9844
i,54493.1176,15.692464997860624,0.007,CSP9844
i,54494.07097,15.713186303445303,0.011,CSP9844
i,54497.08145,15.770067992741305,0.007,CSP9844
i,54499.06953,15.846133714616785,0.006,CSP9844
i,54508.0644,16.018585292037983,0.007,CSP9844
i,54512.04042,16.015137167783944,0.006,CSP9844
i,54515.06499,16.17763951074336,0.011,CSP9844
i,54519.04794,16.58943310540262,0.009,CSP9844
i,54521.02312,16.774581149158873,0.008,CSP9844
i,54523.00785,16.941459866658327,0.008,CSP9844
i,54527.00207,17.15776448364214,0.01,CSP9844
i,54532.0134,17.47,0.011,CSP9844
B,54493.1176,15.587686971480496,0.006,CSP9844
B,54494.07097,15.559355293718978,0.007,CSP9844
B,54497.08145,15.682167646637325,0.006,CSP9844
B,54499.06953,15.873155426639768,0.006,CSP9844
B,54508.0644,17.200322735232763,0.009,CSP9844
B,54512.04042,17.695268192601283,0.014,CSP9844
B,54517.06542,18.125816385056673,0.028,CSP9844
B,54519.04794,18.2653534591145,0.017,CSP9844
B,54521.02312,18.365985043700753,0.014,CSP9844
B,54523.00785,18.477011471236295,0.013,CSP9844
B,54527.00207,18.60823476710334,0.016,CSP9844
