Filter,MJD,Mag,Sigma,Code
V,54172.35622,17.762396278151876,0.012,CSP9844
V,54174.36931,17.74182937289406,0.012,CSP9844
V,54179.37406,17.784871623156867,0.012,CSP9844
V,54181.34918,17.841578022200963,0.013,CSP9844
V,54182.32332,17.90775751433346,0.014,CSP9844
V,54185.3608,18.05544317480158,0.013,CSP9844
V,54190.35439,18.322321547755845,0.016,CSP9844
V,54194.36198,18.51129270078963,0.025,CSP9844
V,54199.28387,18.643305183666328,0.02,CSP9844
V,54200.36209,18.682368102885107,0.024,CSP9844
V,54203.37245,18.841752097517876,0.027,CSP9844
V,54213.32045,19.433867254031725,0.032,CSP9844
V,54227.35007,19.995224413647158,0.063,CSP9844
V,54231.36245,20.009591866528638,0.069,CSP9844
V,54235.26948,20.118442661707945,0.049,CSP9844
V,54243.26526,20.392408137035538,0.067,CSP9844
V,54259.20007,20.768,0.252,CSP9844
r,54172.35622,17.746800852555438,0.014,CSP9844
r,54174.36931,17.72985614761629,0.016,CSP9844
r,54179.37406,17.774113108892948,0.018,CSP9844
r,54181.34918,17.844909873999047,0.016,CSP9844
r,54182.32332,17.881092512832417,0.017,CSP9844
r,54185.3608,18.081139116670343,0.012,CSP9844
r,54190.35439,18.308790675597578,0.016,CSP9844
r,54194.36198,18.351480728728053,0.018,CSP9844
r,54199.28387,18.411270310484227,0.017,CSP9844
r,54200.36209,18.439563033051883,0.017,CSP9844
r,54203.37245,18.492013034722643,0.019,CSP9844
r,54213.32045,19.045753458695504,0.034,CSP9844
r,54227.35007,19.65843327952848,0.053,CSP9844
r,54231.36245,19.724776814847914,0.055,CSP9844
r,54235.26948,19.881776245704394,0.054,CSP9844
r,54243.26526,20.146504261185,0.056,CSP9844
r,54259.20007,20.451,0.112,CSP9844
i,54172.35622,17.921022634189885,0.022,CSP9844
i,54174.36931,17.97886188643718,0.018,CSP9844
i,54179.37406,18.138205539247473,0.018,CSP9844
i,54181.34918,18.18772126155872,0.019,CSP9844
i,54182.32332,18.232758149978594,0.024,CSP9844
i,54185.3608,18.42276206533306,0.019,CSP9844
i,54190.35439,18.49658621488174,0.026,CSP9844
i,54194.36198,18.392027878209205,0.026,CSP9844
i,54199.28387,18.36906984197674,0.026,CSP9844
i,54200.36209,18.363679605973342,0.029,CSP9844
i,54203.37245,18.332833231189134,0.028,CSP9844
i,54213.32045,18.693225750310795,0.034,CSP9844
i,54227.35007,19.478770874289694,0.049,CSP9844
i,54231.36245,19.685836679274487,0.075,CSP9844
i,54235.26948,19.790400825261727,0.067,CSP9844
i,54243.26526,20.132334635690157,0.1,CSP9844
i,54259.20007,20.59,0.25,CSP9844
B,54172.35622,18.177658514320132,0.011,CSP9844
B,54174.36931,18.23667488671048,0.014,CSP9844
B,54179.37406,18.416914632486634,0.016,CSP9844
B,54181.34918,18.541243791906986,0.015,CSP9844
B,54182.32332,18.607326567092084,0.015,CSP9844
B,54185.3608,18.81989482909241,0.016,CSP9844
B,54190.35439,19.255810457868947,0.027,CSP9844
B,54194.36198,19.636910742937474,0.066,CSP9844
B,54199.28387,19.91599803617596,0.051,CSP9844
B,54200.36209,20.050998614391595,0.072,CSP9844
B,54203.37245,20.34651359717695,0.046,CSP9844
B,54213.32045,20.935422775881946,0.085,CSP9844
B,54227.35007,21.099066603622916,0.177,CSP9844
B,54231.36245,21.27131923054542,0.126,CSP9844
B,54235.26948,21.312888478250926,0.074,CSP9844
B,54243.26526,21.537640424221316,0.121,CSP9844
B,54259.20007,21.632,0.404,CSP9844
