Filter,MJD,Mag,Sigma,Code
V,53981.12415,18.420389720567492,0.016,CSP9844
V,53983.02296,18.486158747208506,0.054,CSP9844
V,53986.1059,18.668221031221602,0.038,CSP9844
V,53988.04737,18.761984022993083,0.018,CSP9844
V,53991.10144,18.93894761635431,0.018,CSP9844
V,53994.02586,19.23700806500739,0.02,CSP9844
V,53998.01415,19.521445436904056,0.036,CSP9844
V,54000.98853,19.7852046652859,0.034,CSP9844
V,54003.00234,19.97498921885807,0.034,CSP9844
V,54007.02177,20.31644300970449,0.051,CSP9844
V,54012.98705,20.48070124199659,0.227,CSP9844
V,54014.08557,20.545,0.267,CSP9844
V,54017.99887,20.764192883013962,0.056,CSP9844
V,54022.00127,20.977,0.049,CSP9844
V,54023.9844,21.108,0.053,CSP9844
V,54028.99123,21.002,0.159,CSP9844
r,53981.12415,18.460626560507325,0.011,CSP9844
r,53983.02296,18.478353186989146,0.022,CSP9844
r,53986.1059,18.66352243095172,0.022,CSP9844
r,53988.04737,18.82696606174716,0.016,CSP9844
r,53991.10144,19.170928481709307,0.015,CSP9844
r,53994.02586,19.378916792055666,0.013,CSP9844
r,53998.01415,19.609821996785755,0.028,CSP9844
r,54000.98853,19.82946402305786,0.019,CSP9844
r,54003.00234,20.003192555655794,0.02,CSP9844
r,54007.02177,20.294433583253813,0.024,CSP9844
r,54007.99168,20.297637730596882,0.028,CSP9844
r,54012.98705,20.665948650317397,0.113,CSP9844
r,54014.08557,20.192,0.104,CSP9844
r,54017.99887,20.693271460539286,0.041,CSP9844
r,54022.99314,20.476,0.028,CSP9844
r,54023.9844,20.566,0.039,CSP9844
r,54028.99123,20.733,0.048,CSP9844
r,54042.0521,21.023,0.145,CSP9844
i,53981.12415,18.693201747379618,0.018,CSP9844
i,53983.02296,18.53778771483959,0.037,CSP9844
i,53986.1059,18.84483564208464,0.036,CSP9844
i,53988.04737,19.041470435057214,0.021,CSP9844
i,53991.10144,19.151837365932472,0.025,CSP9844
i,53994.02586,19.09449804584853,0.02,CSP9844
i,53998.01415,18.983533559228988,0.037,CSP9844
i,54000.98853,19.126241715463557,0.026,CSP9844
i,54003.00234,19.296532044785806,0.028,CSP9844
i,54007.02177,19.710836937609578,0.04,CSP9844
i,54007.99168,19.77583853951417,0.038,CSP9844
i,54012.98705,19.97583378472779,0.104,CSP9844
i,54014.08557,20.114074473007733,0.127,CSP9844
i,54017.99887,20.56816389467259,0.057,CSP9844
i,54022.99314,20.515,0.056,CSP9844
i,54023.9844,20.56,0.043,CSP9844
i,54028.99123,20.876,0.086,CSP9844
i,54042.0521,21.122,0.18,CSP9844
B,53981.12415,18.868404301331864,0.021,CSP9844
B,53983.02296,18.99112540943605,0.055,CSP9844
B,53986.1059,19.41466135584315,0.084,CSP9844
B,53988.04737,19.631281821450187,0.039,CSP9844
B,53991.10144,20.133563254539336,0.038,CSP9844
B,53994.02586,20.414608766440725,0.036,CSP9844
B,53998.01415,20.88307192363476,0.1,CSP9844
B,54000.98853,21.164118597149855,0.06,CSP9844
B,54003.00234,21.191029126207034,0.104,CSP9844
B,54007.02177,21.430412065883132,0.086,CSP9844
B,54007.99168,21.308689640243806,0.109,CSP9844
B,54017.99887,21.570886262417602,0.092,CSP9844
B,54022.99314,21.736,0.055,CSP9844
B,54023.9844,21.674,0.093,CSP9844
