Filter,MJD,Mag,Sigma,Code
V,53828.39946,14.791014203826128,0.001,CSP9844
V,53829.39208,14.682567338440037,0.003,CSP9844
V,53830.38933,14.599458628593847,0.003,CSP9844
V,53831.39522,14.54024726108907,0.004,CSP9844
V,53832.41394,14.504474042470486,0.003,CSP9844
V,53833.40542,14.481887391846008,0.003,CSP9844
V,53835.42084,14.488936172109343,0.005,CSP9844
V,53838.37221,14.557574504334745,0.004,CSP9844
V,53841.40913,14.716391871291833,0.005,CSP9844
V,53845.36834,14.999830947968315,0.004,CSP9844
V,53846.36799,15.059317559534154,0.005,CSP9844
V,53850.3462,15.311110964535676,0.005,CSP9844
V,53853.41001,15.488421431255492,0.006,CSP9844
V,53858.35088,15.880381542294847,0.008,CSP9844
V,53861.36095,16.12631746101154,0.005,CSP9844
V,53862.33657,16.21856191434844,0.007,CSP9844
V,53866.33458,16.42930936427295,0.009,CSP9844
V,53867.32973,16.471091664666936,0.009,CSP9844
V,53870.34318,16.572952984948543,0.009,CSP9844
V,53871.32478,16.621605813139034,0.008,CSP9844
V,53872.31484,16.65880582608891,0.009,CSP9844
V,53886.30716,17.098140926198866,0.005,CSP9844
V,53891.28012,17.245480342859786,0.008,CSP9844
V,53892.28878,17.272910805777478,0.005,CSP9844
V,53893.298,17.306377884052072,0.004,CSP9844
r,53828.39946,14.834752515910427,0.004,CSP9844
r,53829.39208,14.749412094501471,0.004,CSP9844
r,53830.38933,14.688004424834503,0.002,CSP9844
r,53831.39522,14.650675941110956,0.003,CSP9844
r,53832.41394,14.639489115205581,0.005,CSP9844
r,53833.40542,14.612749324073349,0.005,CSP9844
r,53838.37221,14.727467369644309,0.004,CSP9844
r,53841.40913,14.986619879278669,0.004,CSP9844
r,53845.36834,15.259762410130083,0.004,CSP9844
r,53846.36799,15.288210952711053,0.004,CSP9844
r,53850.3462,15.3599886092691,0.004,CSP9844
r,53853.41001,15.421523328923973,0.006,CSP9844
r,53858.35088,15.693379063402858,0.004,CSP9844
r,53861.36095,15.946703023365531,0.004,CSP9844
r,53862.33657,16.034668930261148,0.005,CSP9844
r,53866.33458,16.31888125650743,0.005,CSP9844
r,53867.32973,16.364355554357537,0.008,CSP9844
r,53870.34318,16.499698934846663,0.006,CSP9844
r,53871.32478,16.550099475028382,0.006,CSP9844
r,53872.31484,16.58431482027015,0.009,CSP9844
r,53886.30716,17.10392326616249,0.004,CSP9844
r,53891.28012,17.28882832682715,0.007,CSP9844
r,53892.28878,17.318430034670108,0.004,CSP9844
r,53893.298,17.358741652560987,0.004,CSP9844
i,53828.39946,15.04628513348247,0.003,CSP9844
i,53829.39208,14.962333538349665,0.004,CSP9844
i,53830.38933,14.94943569944175,0.004,CSP9844
i,53831.39522,14.976123366596303,0.003,CSP9844
i,53832.41394,15.01276902840854,0.007,CSP9844
i,53833.40542,15.082772357162504,0.006,CSP9844
i,53838.37221,15.270353283887117,0.004,CSP9844
i,53841.40913,15.562939033102598,0.007,CSP9844
i,53845.36834,15.652497678576294,0.005,CSP9844
i,53846.36799,15.630362951142418,0.006,CSP9844
i,53850.3462,15.489907933686453,0.004,CSP9844
i,53853.41001,15.437705299373308,0.008,CSP9844
i,53858.35088,15.580632799107525,0.004,CSP9844
i,53861.36095,15.833359370430156,0.005,CSP9844
i,53862.33657,15.908653129552828,0.008,CSP9844
i,53866.33458,16.19058590045389,0.008,CSP9844
i,53867.32973,16.25488379152407,0.009,CSP9844
i,53870.34318,16.443054415604422,0.008,CSP9844
i,53871.32478,16.508065104282615,0.008,CSP9844
i,53872.31484,16.563455025874696,0.01,CSP9844
i,53886.30716,17.29755232957298,0.005,CSP9844
i,53891.28012,17.538895319406016,0.013,CSP9844
i,53892.28878,17.586626779490167,0.005,CSP9844
i,53893.298,17.64577069464297,0.006,CSP9844
B,53828.39946,14.769929214853436,0.004,CSP9844
B,53829.39208,14.664275818678872,0.005,CSP9844
B,53830.38933,14.576057331607622,0.004,CSP9844
B,53831.39522,14.515941666078021,0.004,CSP9844
B,53832.41394,14.48337306456814,0.004,CSP9844
B,53833.40542,14.47007324671614,0.005,CSP9844
B,53835.42084,14.532228996811572,0.006,CSP9844
B,53838.37221,14.706685409657211,0.004,CSP9844
B,53841.40913,15.00141383042016,0.005,CSP9844
B,53845.36834,15.49943085976248,0.005,CSP9844
B,53846.36799,15.642180227375741,0.006,CSP9844
B,53850.3462,16.171702175189882,0.007,CSP9844
B,53853.41001,16.51270482515239,0.007,CSP9844
B,53858.35088,17.03407454492259,0.028,CSP9844
B,53861.36095,17.244838347389106,0.009,CSP9844
B,53862.33657,17.306674133616365,0.009,CSP9844
B,53866.33458,17.4898009034833,0.013,CSP9844
B,53867.32973,17.533343664049333,0.015,CSP9844
B,53870.34318,17.60397049890711,0.018,CSP9844
B,53871.32478,17.637138001602874,0.016,CSP9844
B,53872.31484,17.67635283744516,0.014,CSP9844
B,53886.30716,17.967287868024567,0.006,CSP9844
B,53891.28012,18.028572223394825,0.014,CSP9844
B,53892.28878,18.044591264437578,0.007,CSP9844
B,53893.298,18.072633373444937,0.007,CSP9844
